competencia,admin_cnpj,admin_nome,pl,n_veiculos
2020-04,360305000104.0,CAIXA ECONOMICA FEDERAL,2185354652.56,5
2020-04,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,2791566410.17,26
2020-04,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,422442327.52,1
2020-04,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,817110780.6700001,4
2020-04,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1898431321.11,25
2020-04,3017677000120.0,BANCO J. SAFRA S.A.,491404696.14,10
2020-04,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,572196441.54,4
2020-04,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,1792102917.2599998,14
2020-04,11758741000152.0,BANCO FINAXIS S.A.,2567787099.91,25
2020-04,30723886000162.0,BANCO MODAL S.A.,1040745.22,1
2020-04,3751794000113.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2412522374.06,9
2020-04,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,2928676795.38,7
2020-04,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1236628029.22,33
2020-04,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2062807335.06,26
2020-04,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,751931289.3000001,20
2020-04,29650082000100.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,156573641.32,2
2020-04,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1249436628.48,9
2020-04,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9484761350.87,67
2020-04,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2185673315.12,11
2020-04,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,376831093.64,12
2020-05,44077014000189.0,BR-CAPITAL DTVM S.A.,372348025.22,1
2020-05,33918160000173.0,"MASSA FALIDA DA GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S. A.",1119122.45,1
2020-05,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,1513877699.8100002,9
2020-05,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,34014594403.4,73
2020-05,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,86102461.19,1
2020-05,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,5605225225.62,18
2020-05,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1242019677.3400002,8
2020-05,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3973967856.83,42
2020-05,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,4838820.53,2
2020-05,40768766000135.0,LIONS TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,132152168.23,1
2020-05,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,2606069593.18,10
2020-05,44782130000107.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,176304435.4,9
2020-05,71590442000183.0,LASTRO RDV DTVM LTDA,17187651.15,2
2020-05,45854066000187.0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,351122350.96000004,6
2020-05,47215387000167.0,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,44687565.2,3
2020-05,50657675000186.0,SLW CVC LTDA,175135831.52,1
2020-05,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,10061392350.7,65
2020-05,62232889000190.0,BANCO DAYCOVAL S.A.,1518044262.71,22
2020-05,62264924000152.0,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,292940922.96,8
2020-05,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,23745770298.52,343
2020-05,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,6149213641.45,12
2020-05,62418140000131.0,INTRAG DTVM LTDA.,8090268155.68,11
2020-05,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4423435801.28,27
2020-05,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",74919754.16,6
2020-05,45246410000155.0,BANCO GENIAL S.A.,1870278483.31,14
2020-05,33775974000104.0,ATIVA INVESTIMENTOS S.A. C.T.C.V.,184040022.83,2
2020-05,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4668289134.07,45
2020-05,30723886000162.0,BANCO MODAL S.A.,1046686.75,1
2020-05,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22735968719.62,25
2020-05,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,377039303.08,9
2020-05,360305000104.0,CAIXA ECONOMICA FEDERAL,2165375415.26,5
2020-05,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,2753022438.24,26
2020-05,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,184633340.48,1
2020-05,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,1888269803.72,14
2020-05,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,821515767.0500001,4
2020-05,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1564958629.09,26
2020-05,3017677000120.0,BANCO J. SAFRA S.A.,517058074.66,10
2020-05,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,564410400.9399999,4
2020-05,3751794000113.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2410845504.33,9
2020-05,,,9619060707.27,14
2020-05,11758741000152.0,BANCO FINAXIS S.A.,2685360583.73,25
2020-05,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,18403460.3,1
2020-05,29650082000100.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,146902523.11,2
2020-05,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,3059703772.15,7
2020-05,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1235110805.42,33
2020-05,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1999830994.93,26
2020-05,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,45746034984.24,3
2020-05,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,377668927.67,11
2020-05,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1332246117.53,9
2020-05,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9453543238.4,68
2020-05,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2178981562.51,11
2020-05,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,740779018.5,20
2020-06,33918160000173.0,"MASSA FALIDA DA GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S. A.",1126937.73,1
2020-06,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,1572705376.81,9
2020-06,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,33189957260.77,74
2020-06,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,116165746.45,1
2020-06,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,5768706937.41,18
2020-06,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1210852847.47,9
2020-06,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3961629425.61,45
2020-06,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,8861175.56,2
2020-06,40768766000135.0,LIONS TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,132249388.01,1
2020-06,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,5894522064.22,11
2020-06,44077014000189.0,BR-CAPITAL DTVM S.A.,372360848.74,1
2020-06,45854066000187.0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,354565779.08000004,6
2020-06,45246410000155.0,BANCO GENIAL S.A.,2015754402.91,14
2020-06,47215387000167.0,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,70000397.29,3
2020-06,50657675000186.0,SLW CVC LTDA,175112237.4,1
2020-06,71590442000183.0,LASTRO RDV DTVM LTDA,11229187.54,2
2020-06,62232889000190.0,BANCO DAYCOVAL S.A.,1558243060.85,23
2020-06,62264924000152.0,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,304422809.11,8
2020-06,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,23892282203.33,339
2020-06,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5969650535.89,11
2020-06,62418140000131.0,INTRAG DTVM LTDA.,8188533420.7,11
2020-06,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4600660334.91,27
2020-06,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",76228161.7,5
2020-06,44782130000107.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,179486217.47,11
2020-06,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,11379221302.08,68
2020-06,33775974000104.0,ATIVA INVESTIMENTOS S.A. C.T.C.V.,184540300.44,2
2020-06,30723886000162.0,BANCO MODAL S.A.,1049434.5,1
2020-06,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,44923618032.41,3
2020-06,,,7806689602.32,9
2020-06,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,20763107961.36,25
2020-06,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,340855347.44,9
2020-06,360305000104.0,CAIXA ECONOMICA FEDERAL,2147317896.3,5
2020-06,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,2665425629.08,24
2020-06,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,185817057.13,1
2020-06,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,883317574.25,4
2020-06,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1559011139.82,25
2020-06,3017677000120.0,BANCO J. SAFRA S.A.,516952791.33,10
2020-06,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4635272530.66,45
2020-06,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,561305629.5,4
2020-06,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,1930196654.08,14
2020-06,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,18379280.75,1
2020-06,3751794000113.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2410674676.23,9
2020-06,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,2962221747.74,7
2020-06,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1254857563.88,34
2020-06,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2047661913.71,29
2020-06,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,757025776.0400001,21
2020-06,29650082000100.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,138451610.22,2
2020-06,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1204116215.96,9
2020-06,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9502543231.62,68
2020-06,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2133810286.72,12
2020-06,11758741000152.0,BANCO FINAXIS S.A.,2619207694.77,25
2020-06,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,384777159.05,10
2020-07,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,4796382664.11,12
2020-07,40768766000135.0,LIONS TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,132357797.88,1
2020-07,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,12367331.06,2
2020-07,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3924770243.46,45
2020-07,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1214392871.01,9
2020-07,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,162259760.41,2
2020-07,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,32953227138.73,75
2020-07,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,1554764505.2099998,9
2020-07,33918160000173.0,"MASSA FALIDA DA GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S. A.",1126955.06,1
2020-07,44077014000189.0,BR-CAPITAL DTVM S.A.,372370565.2,1
2020-07,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,5702232777.04,18
2020-07,44782130000107.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,184749597.57,11
2020-07,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",77482705.92,5
2020-07,45854066000187.0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,424770638.67,6
2020-07,47215387000167.0,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,84459886.16,3
2020-07,50657675000186.0,SLW CVC LTDA,175198850.3,1
2020-07,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,11859365124.95,71
2020-07,62232889000190.0,BANCO DAYCOVAL S.A.,1603219218.16,25
2020-07,62264924000152.0,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,322600031.08,8
2020-07,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,24520652778.51,341
2020-07,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5922623296.66,11
2020-07,62418140000131.0,INTRAG DTVM LTDA.,8436861886.59,11
2020-07,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4481373088.88,31
2020-07,71590442000183.0,LASTRO RDV DTVM LTDA,17939767.17,2
2020-07,45246410000155.0,BANCO GENIAL S.A.,2118812443.96,15
2020-07,33775974000104.0,ATIVA INVESTIMENTOS S.A. C.T.C.V.,179511652.41,2
2020-07,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,1937656670.54,14
2020-07,30723886000162.0,BANCO MODAL S.A.,1051367.35,1
2020-07,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,21055467637.67,25
2020-07,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,383263871.26,8
2020-07,360305000104.0,CAIXA ECONOMICA FEDERAL,2129311717.07,5
2020-07,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,2701867737.5499997,25
2020-07,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,187259985.64,1
2020-07,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,43351860464.649994,3
2020-07,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,861151263.78,4
2020-07,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1491362907.95,25
2020-07,3017677000120.0,BANCO J. SAFRA S.A.,531871730.67,10
2020-07,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4666658713.17,45
2020-07,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,559194737.35,4
2020-07,,,8217252834.79,10
2020-07,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,18354466.98,1
2020-07,11758741000152.0,BANCO FINAXIS S.A.,2654214165.82,25
2020-07,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2133827669.62,12
2020-07,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9782658888.29,69
2020-07,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1243675879.0700002,9
2020-07,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,284197851.75,10
2020-07,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,788897914.79,23
2020-07,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2012428740.36,31
2020-07,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1273583388.9,35
2020-07,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,3126174751.73,7
2020-07,29650082000100.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,132665947.02,2
2020-07,3751794000113.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2410415568.68,9
2020-08,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,6028460429.84,12
2020-08,40768766000135.0,LIONS TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,132580834.27,1
2020-08,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,16190561.46,2
2020-08,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3931361702.53,45
2020-08,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,1557497333.16,9
2020-08,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,5721274927.59,18
2020-08,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,182731122.53000003,2
2020-08,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,35765971587.1,79
2020-08,44077014000189.0,BR-CAPITAL DTVM S.A.,372340707.33,1
2020-08,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1210411774.54,9
2020-08,44782130000107.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,192067863.57,12
2020-08,62232889000190.0,BANCO DAYCOVAL S.A.,1726760350.03,27
2020-08,45854066000187.0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,477684028.7900001,6
2020-08,47215387000167.0,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,106554541.93,3
2020-08,50657675000186.0,SLW CVC LTDA,175148860.7,1
2020-08,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,11749393356.69,73
2020-08,62264924000152.0,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,319328112.8,8
2020-08,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,24745613118.57,344
2020-08,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5892661883.03,11
2020-08,62418140000131.0,INTRAG DTVM LTDA.,8320570133.08,10
2020-08,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5002815668.33,31
2020-08,71590442000183.0,LASTRO RDV DTVM LTDA,19198951.31,2
2020-08,33918160000173.0,"MASSA FALIDA DA GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S. A.",1106924.25,1
2020-08,45246410000155.0,BANCO GENIAL S.A.,2582056930.41,17
2020-08,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",58067143.54,5
2020-08,33775974000104.0,ATIVA INVESTIMENTOS S.A. C.T.C.V.,179658182.2,2
2020-08,,,8224410566.5,9
2020-08,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,40486424364.63,3
2020-08,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,18871916625.3,24
2020-08,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,318527690.65999997,8
2020-08,360305000104.0,CAIXA ECONOMICA FEDERAL,2123414508.36,5
2020-08,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,2445335470.23,26
2020-08,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,188990423.37,1
2020-08,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,1946365856.5,14
2020-08,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1494282964.99,25
2020-08,3017677000120.0,BANCO J. SAFRA S.A.,548708063.63,10
2020-08,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4633346405.31,45
2020-08,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,537438242.62,4
2020-08,3751794000113.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2410367466.2799997,9
2020-08,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,877413691.28,4
2020-08,11758741000152.0,BANCO FINAXIS S.A.,2650997977.82,25
2020-08,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,18328951.14,1
2020-08,29650082000100.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,125689469.39,2
2020-08,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,3266145942.38,7
2020-08,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1180415888.43,34
2020-08,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2008445557.24,33
2020-08,30723886000162.0,BANCO MODAL S.A.,1060339.9,1
2020-08,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,292321098.2,10
2020-08,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1287915072.14,10
2020-08,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9854713971.15,70
2020-08,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2139729715.65,12
2020-08,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,781955072.94,23
2020-09,40768766000135.0,LIONS TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,132677469.23,1
2020-09,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,19271962.75,2
2020-09,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,4122218945.43,45
2020-09,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1198073053.56,9
2020-09,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,5738939165.25,19
2020-09,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,36562571352.57,81
2020-09,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,1558570129.7799995,9
2020-09,71590442000183.0,LASTRO RDV DTVM LTDA,22112270.08,2
2020-09,33918160000173.0,"MASSA FALIDA DA GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S. A.",0.0,1
2020-09,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,6005394750.559999,12
2020-09,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,196665311.08999997,2
2020-09,44077014000189.0,BR-CAPITAL DTVM S.A.,372360752.79,1
2020-09,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",62838955.94,5
2020-09,45246410000155.0,BANCO GENIAL S.A.,2767709737.41,17
2020-09,45854066000187.0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,496678286.25,6
2020-09,47215387000167.0,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,110978282.06,3
2020-09,50657675000186.0,SLW CVC LTDA,77564.13,1
2020-09,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,12057835524.47,76
2020-09,62232889000190.0,BANCO DAYCOVAL S.A.,1814515795.18,28
2020-09,62264924000152.0,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,324431202.62,8
2020-09,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,25394011552.21,345
