measure,ranking_code,ranking_label,window,participant,rank,value_brl_or_count,share
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,BB-BI,16.0,759113700.0,0.00432980357
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,BR PARTNERS,17.0,741760000.0,0.0042308222
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,BOCOM BBM,18.0,662478840.0,0.00377862137
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,BNDES,19.0,605000000.0,0.00345077577
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,INTER,20.0,317243293.36,0.00180948011
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,BANCO SUMITOMO MITSUI BRASILEIRO,21.0,277500000.0,0.00158279384
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,CREDIT AGRICOLE,22.0,210870750.0,0.00120275649
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,MAX CAPITAL MARKETS,23.0,182088000.0,0.00103858654
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,ARCHX CAPITAL,24.0,100000000.0,0.00057037616
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,JGP FINANCIAL ADVISORY,25.0,89114500.0,0.00050828786
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,One Corporate,26.0,60000000.0,0.0003422257
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,BANCO BS2,27.0,51463414.63,0.00029353505
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,RB CAPITAL DTVM,28.0,44030000.0,0.00025113662
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,GENIAL CV,29.0,26755000.0,0.00015260414
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,BANCO BMG,30.0,25000000.0,0.00014259404
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,30.0,25000000.0,0.00014259404
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,RABOBANK,32.0,22864357.58,0.00013041284
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,WARREN,33.0,5145500.0,2.934871e-05
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,ANDBANK,34.0,1888500.0,1.077155e-05
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,UNICRED DTVM,35.0,54500.0,3.1086e-07
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,TORO INVESTIMENTOS,36.0,32500.0,1.8537e-07
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_12_meses,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,37.0,11064.85,6.311e-08
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BRADESCO BBI,1.0,4037086612.78,0.29839929301
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,CEF,2.0,1905100000.0,0.1408145397
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,ITAU BBA,3.0,1842008499.98,0.13615116217
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,VOTORANTIM,4.0,1093846153.8400002,0.08085110632
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,SANTANDER,5.0,1069001041.6600001,0.07901469194
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BTG PACTUAL,6.0,942148000.0,0.06963841108
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,UBS BB,7.0,770701166.66,0.0569660018
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,XP INVESTIMENTOS,8.0,557640740.14,0.04121774402
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,ABC BRASIL,9.0,455300000.0,0.033653278
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,M7 IB,10.0,236443687.0,0.0174766201
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BOCOM BBM,11.0,170352840.0,0.01259154729
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BNDES,12.0,130000000.0,0.00960888676
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,DAYCOVAL,13.0,114250000.0,0.00844473317
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,SAFRA,14.0,103272379.99,0.00763332773
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,MAX CAPITAL MARKETS,15.0,100000000.0,0.00739145135
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BB-BI,16.0,1219000.0,9.010179e-05
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,WARREN,17.0,398000.0,2.941798e-05
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,ANDBANK,18.0,363500.0,2.686793e-05
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,19.0,11064.85,8.1785e-07
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,ARCHX CAPITAL,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BANCO BMG,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BANCO BS2,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BANCO SUMITOMO MITSUI BRASILEIRO,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BNP PARIBAS,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,BR PARTNERS,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,CITIGROUP,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,CREDIT AGRICOLE,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,GENIAL CV,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,INTER,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,JGP FINANCIAL ADVISORY,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,One Corporate,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,RABOBANK,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,RB CAPITAL DTVM,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,TORO INVESTIMENTOS,,0.0,
distribuicao_valor,1.2,Renda Fixa - Longo Prazo,ultimos_3_meses,UNICRED DTVM,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,ITAU BBA,1.0,9474152272.45,0.33544248607
distribuicao_valor,1.3,Securitização,acumulado_ano,BRADESCO BBI,2.0,4942962468.2699995,0.17501086865
distribuicao_valor,1.3,Securitização,acumulado_ano,UBS BB,3.0,2825125336.71,0.10002658171
distribuicao_valor,1.3,Securitização,acumulado_ano,BTG PACTUAL,4.0,2601860990.02,0.09212166892
distribuicao_valor,1.3,Securitização,acumulado_ano,XP INVESTIMENTOS,5.0,1537243321.8600001,0.05442774264
distribuicao_valor,1.3,Securitização,acumulado_ano,BR PARTNERS,6.0,1205394987.56,0.04267829772
distribuicao_valor,1.3,Securitização,acumulado_ano,SAFRA,7.0,1114858845.8799999,0.03947276887
distribuicao_valor,1.3,Securitização,acumulado_ano,ABC BRASIL,8.0,998125000.0,0.0353396823
distribuicao_valor,1.3,Securitização,acumulado_ano,BB-BI,9.0,989564419.2699999,0.03503658579
distribuicao_valor,1.3,Securitização,acumulado_ano,INTER,10.0,586385502.5400001,0.02076160538
distribuicao_valor,1.3,Securitização,acumulado_ano,SANTANDER,11.0,582718018.8900001,0.0206317542
distribuicao_valor,1.3,Securitização,acumulado_ano,VOTORANTIM,12.0,497210688.16,0.01760427577
distribuicao_valor,1.3,Securitização,acumulado_ano,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,13.0,204234000.0,0.00723112303
distribuicao_valor,1.3,Securitização,acumulado_ano,One Corporate,14.0,175298477.0,0.00620662992
distribuicao_valor,1.3,Securitização,acumulado_ano,DAYCOVAL,15.0,96832864.57,0.00342847105
distribuicao_valor,1.3,Securitização,acumulado_ano,BAMBOO SEC,16.0,65000000.0,0.00230139446
distribuicao_valor,1.3,Securitização,acumulado_ano,BOCOM BBM,17.0,62366666.660000004,0.00220815848
distribuicao_valor,1.3,Securitização,acumulado_ano,TERRA,18.0,59847092.5,0.00211895027
distribuicao_valor,1.3,Securitização,acumulado_ano,CEF,19.0,58175000.0,0.00205974805
distribuicao_valor,1.3,Securitização,acumulado_ano,EQI Investimentos CTVM,20.0,58087000.0,0.00205663231
distribuicao_valor,1.3,Securitização,acumulado_ano,CANAL COMPANHIA DE SECURITIZAÇÃO,21.0,25000000.0,0.00088515172
distribuicao_valor,1.3,Securitização,acumulado_ano,M7 IB,22.0,21000000.0,0.00074352744
distribuicao_valor,1.3,Securitização,acumulado_ano,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,23.0,20787000.0,0.00073598595
distribuicao_valor,1.3,Securitização,acumulado_ano,RB CAPITAL DTVM,24.0,17397193.05,0.00061596621
distribuicao_valor,1.3,Securitização,acumulado_ano,GENIAL CV,25.0,13995551.649999999,0.00049552746
distribuicao_valor,1.3,Securitização,acumulado_ano,ANDBANK,26.0,3720000.0,0.00013171058
distribuicao_valor,1.3,Securitização,acumulado_ano,WARREN,27.0,3071500.0,0.00010874974
distribuicao_valor,1.3,Securitização,acumulado_ano,OPEA SECURITIZADORA,28.0,1500000.0,5.31091e-05
distribuicao_valor,1.3,Securitização,acumulado_ano,UNICRED DTVM,29.0,1078000.0,3.816774e-05
distribuicao_valor,1.3,Securitização,acumulado_ano,MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CCTVM LTDA,30.0,703499.97,2.490817e-05
distribuicao_valor,1.3,Securitização,acumulado_ano,C6 CTVM,31.0,49999.99,1.7703e-06
distribuicao_valor,1.3,Securitização,acumulado_ano,ARCHX CAPITAL,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,ATIVA,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,AZIMUT,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,BANCO BS2,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,EXES SERVIÇOS FINANCEIROS,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,KEA CAPITAL MARKETS,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,MAX CAPITAL MARKETS,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
distribuicao_valor,1.3,Securitização,acumulado_ano,TORO INVESTIMENTOS,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_12_meses,ITAU BBA,1.0,17341875454.300003,0.23747871513
distribuicao_valor,1.3,Securitização,ultimos_12_meses,BRADESCO BBI,2.0,10061829178.91,0.13778615073
distribuicao_valor,1.3,Securitização,ultimos_12_meses,XP INVESTIMENTOS,3.0,8272197122.109998,0.11327902504
distribuicao_valor,1.3,Securitização,ultimos_12_meses,BTG PACTUAL,4.0,8224028111.57,0.11261940119
distribuicao_valor,1.3,Securitização,ultimos_12_meses,SAFRA,5.0,5234501069.95,0.07168097774
distribuicao_valor,1.3,Securitização,ultimos_12_meses,SANTANDER,6.0,4494553995.4,0.06154818207
distribuicao_valor,1.3,Securitização,ultimos_12_meses,UBS BB,7.0,4339705145.02,0.05942769019
distribuicao_valor,1.3,Securitização,ultimos_12_meses,BB-BI,8.0,3124612545.1099997,0.04278827711
distribuicao_valor,1.3,Securitização,ultimos_12_meses,VOTORANTIM,9.0,2851535688.16,0.03904877723
distribuicao_valor,1.3,Securitização,ultimos_12_meses,BR PARTNERS,10.0,2001669757.41,0.02741075862
distribuicao_valor,1.3,Securitização,ultimos_12_meses,ABC BRASIL,11.0,1664083695.6499999,0.02278787314
distribuicao_valor,1.3,Securitização,ultimos_12_meses,INTER,12.0,1225777274.83,0.01678572845
distribuicao_valor,1.3,Securitização,ultimos_12_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,13.0,892887000.0,0.01222714683
distribuicao_valor,1.3,Securitização,ultimos_12_meses,DAYCOVAL,14.0,553812662.6,0.00758388099
distribuicao_valor,1.3,Securitização,ultimos_12_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,15.0,451849000.0,0.00618759604
distribuicao_valor,1.3,Securitização,ultimos_12_meses,OPEA SECURITIZADORA,16.0,376415000.0,0.00515460688
distribuicao_valor,1.3,Securitização,ultimos_12_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,17.0,270895000.0,0.00370962164
distribuicao_valor,1.3,Securitização,ultimos_12_meses,CEF,18.0,245474200.0,0.00336151057
distribuicao_valor,1.3,Securitização,ultimos_12_meses,One Corporate,19.0,204298477.0,0.00279765242
distribuicao_valor,1.3,Securitização,ultimos_12_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,20.0,204234000.0,0.00279676947
distribuicao_valor,1.3,Securitização,ultimos_12_meses,ARCHX CAPITAL,21.0,184123594.35999998,0.00252137866
distribuicao_valor,1.3,Securitização,ultimos_12_meses,RB CAPITAL DTVM,22.0,129169193.02000001,0.00176883602
distribuicao_valor,1.3,Securitização,ultimos_12_meses,MAX CAPITAL MARKETS,23.0,120000000.0,0.00164327358
distribuicao_valor,1.3,Securitização,ultimos_12_meses,KEA CAPITAL MARKETS,24.0,92278000.0,0.00126365
distribuicao_valor,1.3,Securitização,ultimos_12_meses,M7 IB,25.0,77961374.0,0.00106759889
distribuicao_valor,1.3,Securitização,ultimos_12_meses,BAMBOO SEC,26.0,65000000.0,0.00089010652
distribuicao_valor,1.3,Securitização,ultimos_12_meses,BOCOM BBM,27.0,63323666.660000004,0.00086715091
distribuicao_valor,1.3,Securitização,ultimos_12_meses,TERRA,28.0,60056092.49,0.00082240492
distribuicao_valor,1.3,Securitização,ultimos_12_meses,EQI Investimentos CTVM,29.0,58087000.0,0.00079544027
distribuicao_valor,1.3,Securitização,ultimos_12_meses,GENIAL CV,30.0,52436202.839999996,0.00071805856
distribuicao_valor,1.3,Securitização,ultimos_12_meses,EXES SERVIÇOS FINANCEIROS,31.0,40000000.0,0.00054775786
distribuicao_valor,1.3,Securitização,ultimos_12_meses,BANCO BS2,32.0,20000000.0,0.00027387893
distribuicao_valor,1.3,Securitização,ultimos_12_meses,ANDBANK,33.0,10135999.99,0.00013880184
distribuicao_valor,1.3,Securitização,ultimos_12_meses,WARREN,34.0,5739500.0,7.859641e-05
distribuicao_valor,1.3,Securitização,ultimos_12_meses,TORO INVESTIMENTOS,35.0,3017000.230000001,4.131464e-05
distribuicao_valor,1.3,Securitização,ultimos_12_meses,AZIMUT,36.0,2283000.0,3.126328e-05
distribuicao_valor,1.3,Securitização,ultimos_12_meses,UNICRED DTVM,37.0,2169499.07,2.9709e-05
distribuicao_valor,1.3,Securitização,ultimos_12_meses,C6 CTVM,38.0,2130499.96,2.917495e-05
distribuicao_valor,1.3,Securitização,ultimos_12_meses,MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CCTVM LTDA,39.0,709999.97,9.7227e-06
distribuicao_valor,1.3,Securitização,ultimos_12_meses,ATIVA,40.0,112500.0,1.54057e-06
distribuicao_valor,1.3,Securitização,ultimos_3_meses,ITAU BBA,1.0,4095637561.9100003,0.29583886512
distribuicao_valor,1.3,Securitização,ultimos_3_meses,BRADESCO BBI,2.0,1873559139.6399999,0.13533219217
distribuicao_valor,1.3,Securitização,ultimos_3_meses,BTG PACTUAL,3.0,1256572043.6,0.09076556255
distribuicao_valor,1.3,Securitização,ultimos_3_meses,SAFRA,4.0,1031304145.88,0.07449385926
distribuicao_valor,1.3,Securitização,ultimos_3_meses,ABC BRASIL,5.0,998125000.0,0.07209724073
distribuicao_valor,1.3,Securitização,ultimos_3_meses,BB-BI,6.0,913398419.2699999,0.06597721299
distribuicao_valor,1.3,Securitização,ultimos_3_meses,XP INVESTIMENTOS,7.0,844360182.35,0.06099039632
distribuicao_valor,1.3,Securitização,ultimos_3_meses,UBS BB,8.0,818518254.82,0.05912376472
distribuicao_valor,1.3,Securitização,ultimos_3_meses,INTER,9.0,583767158.73,0.04216706462
distribuicao_valor,1.3,Securitização,ultimos_3_meses,VOTORANTIM,10.0,497210688.16,0.03591485904
distribuicao_valor,1.3,Securitização,ultimos_3_meses,BR PARTNERS,11.0,377203788.47999996,0.02724643942
distribuicao_valor,1.3,Securitização,ultimos_3_meses,SANTANDER,12.0,310303012.5,0.02241401727
distribuicao_valor,1.3,Securitização,ultimos_3_meses,One Corporate,13.0,67841310.0,0.00490035943
distribuicao_valor,1.3,Securitização,ultimos_3_meses,BOCOM BBM,14.0,62366666.660000004,0.00450491129
distribuicao_valor,1.3,Securitização,ultimos_3_meses,CEF,15.0,43000000.0,0.00310600511
distribuicao_valor,1.3,Securitização,ultimos_3_meses,DAYCOVAL,16.0,32822864.569999997,0.00237088337
distribuicao_valor,1.3,Securitização,ultimos_3_meses,BAMBOO SEC,17.0,20000000.0,0.00144465354
distribuicao_valor,1.3,Securitização,ultimos_3_meses,GENIAL CV,18.0,8881551.68,0.00064153825
distribuicao_valor,1.3,Securitização,ultimos_3_meses,ANDBANK,19.0,3660000.0,0.0002643716
distribuicao_valor,1.3,Securitização,ultimos_3_meses,WARREN,20.0,3071500.0,0.00022186267
distribuicao_valor,1.3,Securitização,ultimos_3_meses,OPEA SECURITIZADORA,21.0,1500000.0,0.00010834902
distribuicao_valor,1.3,Securitização,ultimos_3_meses,UNICRED DTVM,22.0,1021500.0,7.378568e-05
distribuicao_valor,1.3,Securitização,ultimos_3_meses,C6 CTVM,23.0,25000.0,1.80582e-06
distribuicao_valor,1.3,Securitização,ultimos_3_meses,ARCHX CAPITAL,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,ATIVA,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,AZIMUT,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,BANCO BS2,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,EQI Investimentos CTVM,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,EXES SERVIÇOS FINANCEIROS,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,KEA CAPITAL MARKETS,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,M7 IB,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,MAX CAPITAL MARKETS,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CCTVM LTDA,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,RB CAPITAL DTVM,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,TERRA,,0.0,
distribuicao_valor,1.3,Securitização,ultimos_3_meses,TORO INVESTIMENTOS,,0.0,
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ITAU BBA,1.0,8519318450.26,0.42471560618
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BRADESCO BBI,2.0,3835549243.9199996,0.19121454746
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,UBS BB,3.0,2775022461.71,0.1383438539
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BTG PACTUAL,4.0,1636146933.4,0.08156722168
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ABC BRASIL,5.0,998125000.0,0.0497597627
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,SAFRA,6.0,810963037.03,0.0404291329
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,XP INVESTIMENTOS,7.0,681645000.0,0.03398221009
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,VOTORANTIM,8.0,434210688.16,0.02164680857
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BR PARTNERS,9.0,232803000.0,0.01160598325
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BAMBOO SEC,10.0,65000000.0,0.00324046044
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,DAYCOVAL,11.0,64010000.0,0.00319110573
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,12.0,6084000.0,0.0003033071
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ARCHX CAPITAL,,0.0,
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,KEA CAPITAL MARKETS,,0.0,
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,SANTANDER,,0.0,
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ITAU BBA,1.0,12447430224.82,0.33323901731
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BRADESCO BBI,2.0,5986089000.89,0.16025785083
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,UBS BB,3.0,3924832461.71,0.10507448437
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,SANTANDER,4.0,2969655756.97,0.07950276871
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,VOTORANTIM,5.0,2606830688.16,0.06978932046
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BTG PACTUAL,6.0,2549230010.17,0.06824725169
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,XP INVESTIMENTOS,7.0,2482691600.0,0.06646590454
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,SAFRA,8.0,1410963037.03,0.03777389609
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ABC BRASIL,9.0,1324592000.0,0.03546159556
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BR PARTNERS,10.0,623550219.47,0.0166935069
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,DAYCOVAL,11.0,323840000.0,0.00866975122
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,12.0,270895000.0,0.00725232293
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ARCHX CAPITAL,13.0,165123594.35999998,0.00442064132
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,14.0,109858000.0,0.00294108674
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,KEA CAPITAL MARKETS,15.0,92278000.0,0.00247044004
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BAMBOO SEC,16.0,65000000.0,0.00174016128
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ITAU BBA,1.0,3304382037.0299997,0.36539422707
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BRADESCO BBI,2.0,1355963037.03,0.14994061228
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ABC BRASIL,3.0,998125000.0,0.11037135198
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BTG PACTUAL,4.0,888197945.9,0.09821576267
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,SAFRA,5.0,810963037.03,0.08967522786
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,UBS BB,6.0,797436254.82,0.08817945404
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,VOTORANTIM,7.0,434210688.16,0.04801444779
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,XP INVESTIMENTOS,8.0,375000000.0,0.04146700763
distribuicao_valor,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BR PARTNERS,9.0,59056000.0,0.00653033494
