role,participant,offer_volume_brl_current,offers_current,issuers_current,volume_share_current,offer_count_share_current,rank_current,offer_volume_brl_previous,offers_previous,issuers_previous,volume_share_previous,offer_count_share_previous,rank_previous,delta_offer_volume_brl,delta_volume_share_pp,delta_offers,delta_offer_count_share_pp,rank_change,window_previous,window_current,methodology
gestor,VERT GESTORA DE RECURSOS FINANCEIROS LTDA,7495774556.01,29.0,24.0,0.05717526919663865,0.017406962785114045,3.0,4315899999.96,17.0,13.0,0.036477489548850654,0.011288180610889775,7.0,3179874556.05,2.0697779647787997,12.0,0.611878217422427,4.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ANGA ADMINISTRACAO DE RECURSOS LTDA,6888500000.29,24.0,15.0,0.052543181352998625,0.014405762304921969,4.0,6554609657.68,20.0,15.0,0.05539880564587542,0.013280212483399735,5.0,333890342.60999966,-0.28556242928767933,4.0,0.1125549821522234,1.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SOLIS INVESTIMENTOS LTDA,4325448176.08,134.0,42.0,0.03299307656807731,0.08043217286914765,5.0,4374653923.33,141.0,42.0,0.03697407093991695,0.09362549800796813,6.0,-49205747.25,-0.3980994371839637,-7.0,-1.3193325138820475,1.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GRUPO GENIAL,3732991700.4,11.0,10.0,0.02847401609858437,0.006602641056422569,6.0,2126200000.0,9.0,9.0,0.017970397432629365,0.00597609561752988,10.0,1606791700.4,1.0503618665955006,2.0,0.06265454388926887,4.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,RIZA SECURITIZACAO E CARTEIRAS GESTORA DE RECURSOS LTDA,3463700012.8,17.0,10.0,0.02641994888833161,0.01020408163265306,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3463700012.8,2.641994888833161,17.0,1.0204081632653061,-7.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,QI TECH + SINGULARE,3076600000.0,7.0,6.0,0.023467279051147573,0.004201680672268907,8.0,389500000.0,5.0,5.0,0.0032920091242635394,0.0033200531208499337,60.0,2687100000.0,2.017526992688403,2.0,0.08816275514189736,52.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BRL TRUST INVESTIMENTOS LTDA,3000000000.0,1.0,1.0,0.022882999789846818,0.0006002400960384153,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000000.0,2.2882999789846816,1.0,0.060024009603841535,-9.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VALORA RENDA FIXA ESTRUTURADOS LTDA,2952725008.54,35.0,20.0,0.022522401916632087,0.02100840336134454,10.0,461786000.0,5.0,3.0,0.0039029620679259637,0.0033200531208499337,52.0,2490939008.54,1.8619439848706125,30.0,1.7688350240494606,42.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,OURO PRETO GESTAO DE RECURSOS S.A,2855000017.9,99.0,49.0,0.021776988269872788,0.05942376950780312,11.0,1669197508.31,80.0,37.0,0.014107865025813826,0.05312084993359894,20.0,1185802509.5900002,0.7669123244058962,19.0,0.6302919574204181,9.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,M8 PARTNERS GESTORA DE RECURSOS LTDA,2376723742.1,57.0,19.0,0.018128856296999413,0.034213685474189674,12.0,1897679511.9,46.0,21.0,0.016038968595899306,0.03054448871181939,14.0,479044230.1999998,0.2089887701100107,11.0,0.3669196762370285,2.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ITAU/INTRAG,2077974000.0,9.0,6.0,0.015850092868435715,0.005402160864345739,13.0,884000000.0,4.0,2.0,0.007471466151088495,0.0026560424966799467,28.0,1193974000.0,0.837862671734722,5.0,0.2746118367665792,15.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,AUGME CAPITAL GESTAO DE RECURSOS LTDA,1995000071.33,17.0,12.0,0.015217195404329592,0.01020408163265306,14.0,385383000.0,7.0,6.0,0.0032572127145983456,0.004648074369189907,61.0,1609617071.33,1.1959982689731246,10.0,0.5556007263463153,47.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,REDASSET GESTAO DE RECURSOS LTDA,1911000000.0,8.0,4.0,0.014576470866132422,0.004801920768307323,15.0,1810000000.0,8.0,4.0,0.015297911463201556,0.005312084993359893,17.0,101000000.0,-0.0721440597069134,0.0,-0.05101642250525708,2.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ASA ASSET 2 GESTAO DE RECURSOS LTDA,1856000000.0,4.0,1.0,0.014156949203318564,0.0024009603841536613,16.0,895000000.0,7.0,3.0,0.007564436883737786,0.004648074369189907,27.0,961000000.0,0.6592512319580778,-3.0,-0.2247113985036246,11.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ORRAM GESTAO DE RECURSOS LTDA,1792000000.34,22.0,13.0,0.013668778543728572,0.013205282112845138,17.0,1864000000.0,24.0,15.0,0.015754313241661714,0.01593625498007968,15.0,-71999999.66000009,-0.20855346979331418,-2.0,-0.2730972867234543,-2.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TERCON INVESTIMENTOS LTDA,1683180009.08,53.0,24.0,0.012838735931350667,0.03181272509003601,18.0,1479999634.77,50.0,31.0,0.01250878639684094,0.033200531208499334,21.0,203180374.30999994,0.03299495345097277,3.0,-0.13878061184633209,3.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPACOES LTDA,1656000748.25,35.0,23.0,0.012631421591396973,0.02100840336134454,19.0,1320244999.98,15.0,12.0,0.011158558629518553,0.0099601593625498,22.0,335755748.27,0.1472862961878421,20.0,1.1048243998794738,3.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FARMTECH GESTAO DE RECURSOS LTDA,1529999999.99,3.0,3.0,0.0116703298927456,0.001800720288115246,20.0,844500000.0,5.0,5.0,0.007137616702029677,0.0033200531208499337,29.0,685499999.99,0.4532713190715923,-2.0,-0.15193328327346875,9.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,JIVE INVESTMENTS GESTAO DE RECURSOS E CONSULTORIA S.A,1440860177.99,25.0,11.0,0.01099040105004794,0.015006002400960384,21.0,180259604.74,14.0,8.0,0.0015235334108863138,0.009296148738379814,98.0,1260600573.25,0.9466867639161627,11.0,0.570985366258057,77.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MILENIO CAPITAL GESTAO DE INVESTIMENTOS LTDA,1408767000.07,18.0,8.0,0.010745604988848313,0.010804321728691477,22.0,916500000.56,7.0,7.0,0.007746152411376274,0.004648074369189907,24.0,492266999.51,0.2999452577472039,11.0,0.615624735950157,2.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,"GUARDIAN CREDITO LTDA., INSCRITA NO CNPJ SOB O No 54.882.123/0001-22",1403998375.13,4.0,4.0,0.010709231507681688,0.0024009603841536613,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1403998375.13,1.0709231507681687,4.0,0.24009603841536614,-23.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,JIVE HIGH YIELD GESTAO DE RECURSOS LTDA,1333328000.0,2.0,2.0,0.010170181447932292,0.0012004801920768306,24.0,490000000.06,2.0,2.0,0.004141423545793723,0.0013280212483399733,50.0,843327999.94,0.602875790213857,0.0,-0.01275410562631427,26.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,NOVA SRM ADMINISTRACAO DE RECURSOS E FINANCAS S/A,1302000000.0,4.0,2.0,0.009931221908793518,0.0024009603841536613,25.0,530000000.0,1.0,1.0,0.0044794989367385775,0.0006640106241699867,46.0,772000000.0,0.5451722972054941,3.0,0.17369497599836747,21.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PIER GESTAO DE RECURSOS FINANCEIROS LTDA,1250000000.0,1.0,1.0,0.009534583245769506,0.0006002400960384153,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000000.0,0.9534583245769507,1.0,0.060024009603841535,-26.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,XP VISTA ASSET MANAGEMENT LTDA,1135000000.0,9.0,3.0,0.008657401587158713,0.005402160864345739,27.0,674000000.0,9.0,7.0,0.005696570345965662,0.00597609561752988,37.0,461000000.0,0.29608312411930504,0.0,-0.05739347531841417,10.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ARTESANAL INVESTIMENTOS LTDA,999999974.27,22.0,9.0,0.007627666400355744,0.013205282112845138,28.0,6628698462.65,102.0,30.0,0.056024995689436446,0.06772908366533864,4.0,-5628698488.379999,-4.83973292890807,-80.0,-5.452380155249351,-24.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,KINEA INVESTIMENTOS LTDA,999992859.0,2.0,1.0,0.00762761212744844,0.0012004801920768306,29.0,0.0,0.0,0.0,0.0,0.0,0.0,999992859.0,0.762761212744844,2.0,0.12004801920768307,-29.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SOLIS INVESTIMENTOS S.A,993710000.0,5.0,3.0,0.007579688573722893,0.003001200480192077,30.0,0.0,0.0,0.0,0.0,0.0,0.0,993710000.0,0.7579688573722894,5.0,0.3001200480192077,-30.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,KANASTRA ADMINISTRACAO DE RECURSOS LTDA,992000000.0,11.0,10.0,0.007566645263842681,0.006602641056422569,31.0,2046102095.51,18.0,16.0,0.017293419172255887,0.01195219123505976,11.0,-1054102095.51,-0.9726773908413207,-7.0,-0.5349550178637191,-20.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,"GUARDIAN CREDITO LTDA., INSCRITA NO CNPJ SOB O NUMERO 54.882.123/0001-22",922069000.0,4.0,3.0,0.007033234911074755,0.0024009603841536613,32.0,0.0,0.0,0.0,0.0,0.0,0.0,922069000.0,0.7033234911074755,4.0,0.24009603841536614,-32.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,OPEA GESTORA DE RECURSOS LTDA,895000000.0,6.0,6.0,0.006826761603970967,0.003601440576230492,33.0,1757340000.0,12.0,9.0,0.01485283521035504,0.00796812749003984,19.0,-862340000.0,-0.8026073606384073,-6.0,-0.43666869138093484,-14.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CARMEL GESTORA DE ATIVOS LTDA,867000000.0,4.0,3.0,0.00661318693926573,0.0024009603841536613,34.0,190000000.0,5.0,5.0,0.0016058581093968485,0.0033200531208499337,95.0,677000000.0,0.5007328829868882,-1.0,-0.09190927366962724,61.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BRZ INVESTIMENTOS LTDA,865169084.85,41.0,6.0,0.006599221328934838,0.02460984393757503,35.0,908848815.71,22.0,6.0,0.007681485478545397,0.014608233731739707,25.0,-43679730.860000014,-0.10822641496105587,19.0,1.0001610205835323,-10.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PATRIA INVESTIMENTOS LTDA,855000034.02,5.0,4.0,0.00652165519959956,0.003001200480192077,36.0,125641026.36,1.0,1.0,0.001061903479227101,0.0006640106241699867,115.0,729359007.66,0.5459751720372459,4.0,0.23371898560220905,79.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BTG PACTUAL,836000000.0,7.0,7.0,0.006376729274770647,0.004201680672268907,37.0,8076095272.55,14.0,14.0,0.06825822676676827,0.009296148738379814,1.0,-7240095272.55,-6.188149749199762,-7.0,-0.5094468066110908,-36.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ORIZ ASSET MANAGEMENT LTDA,797200000.1,17.0,8.0,0.0060807758115847274,0.01020408163265306,38.0,300000000.03,4.0,4.0,0.0025355654361433172,0.0026560424966799467,70.0,497200000.07000005,0.354521037544141,13.0,0.7548039135973115,32.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,RIZA CREDITO ESTRUTURADO GESTORA DE RECURSOS LTDA,765799999.77,2.0,2.0,0.0058412670779338675,0.0012004801920768306,39.0,563023769.28,4.0,2.0,0.004758612029902464,0.0026560424966799467,44.0,202776230.49,0.10826550480314036,-2.0,-0.1455562304603116,5.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PRAVALER S.A,708000000.0,4.0,3.0,0.005400387950403849,0.0024009603841536613,40.0,610200000.0,3.0,3.0,0.005157340096599773,0.00199203187250996,39.0,97800000.0,0.024304785380407576,1.0,0.040892851164370116,-1.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EUQUEROINVESTIR GESTAO DE RECURSOS LTDA,705000000.0,8.0,5.0,0.005377504950614002,0.004801920768307323,41.0,1005000000.0,12.0,10.0,0.008494144210230698,0.00796812749003984,23.0,-300000000.0,-0.31166392596166953,-4.0,-0.3166206721732518,-18.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LIFT CAPITAL GESTORA DE RECURSOS S.A,664686997.88,7.0,5.0,0.005070010810933984,0.004201680672268907,42.0,0.0,0.0,0.0,0.0,0.0,0.0,664686997.88,0.5070010810933984,7.0,0.42016806722689076,-42.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ECO GESTAO DE ATIVOS LTDA,636250000.0,4.0,3.0,0.004853102872096679,0.0024009603841536613,43.0,7891216709.139999,12.0,7.0,0.06669565444937042,0.00796812749003984,2.0,-7254966709.139999,-6.1842551577273746,-8.0,-0.5567167105886179,-41.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,OURO PRETO GESTAO DE RECURSOS,635000000.0,3.0,2.0,0.00484356828885091,0.001800720288115246,44.0,0.0,0.0,0.0,0.0,0.0,0.0,635000000.0,0.48435682888509096,3.0,0.18007202881152462,-44.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,INTEGRAL INVESTIMENTOS LTDA,625000000.0,3.0,3.0,0.004767291622884753,0.001800720288115246,45.0,2658945000.0,12.0,7.0,0.022473096793106332,0.00796812749003984,9.0,-2033945000.0,-1.7705805170221578,-9.0,-0.6167407201924595,-36.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EMERALD GESTAO DE INVESTIMENTOS SOCIEDADE UNIPESSOAL LIMITADA - 09.815.294/0001-84,602393794.63,5.0,4.0,0.004594859025307772,0.003001200480192077,46.0,45052762.61,2.0,2.0,0.00038078075888420856,0.0013280212483399733,172.0,557341032.02,0.4214078266423563,3.0,0.16731792318521035,126.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CHIMERA CAPITAL ASSET MANAGEMENT LTDA,601000000.0,11.0,7.0,0.004584227624565979,0.006602641056422569,47.0,64500000.0,4.0,3.0,0.0005451465687162986,0.0026560424966799467,155.0,536500000.0,0.4039081055849681,7.0,0.3946598559742623,108.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,G5 ADMINISTRADORA DE RECURSOS LTDA,600000000.0799999,10.0,7.0,0.004576599958579577,0.006002400960384154,48.0,752500000.0,8.0,6.0,0.0063600433016901495,0.005312084993359893,32.0,-152499999.92000008,-0.17834433431105728,2.0,0.06903159670242605,-16.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PETRA CAPITAL GESTAO DE INVESTIMENTOS S.A,600000000.0,1.0,1.0,0.004576599957969363,0.0006002400960384153,49.0,585000000.0,3.0,2.0,0.004944352599985034,0.00199203187250996,42.0,15000000.0,-0.03677526420156705,-2.0,-0.13917917764715448,-7.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SARFATY ASSET GESTAO DE RECURSOS LTDA,581000044.55,12.0,4.0,0.0044316746324462135,0.007202881152460984,50.0,310000000.0,4.0,2.0,0.0026200842837527526,0.0026560424966799467,68.0,271000044.54999995,0.1811590348693461,8.0,0.4546838655781038,18.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ARC CAPITAL LTDA,581000000.25,6.0,3.0,0.004431674294540584,0.003601440576230492,51.0,568400000.0,6.0,5.0,0.004804051312532467,0.00398406374501992,43.0,12600000.25,-0.037237701799188325,0.0,-0.03826231687894281,-8.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,POLIGONO CAPITAL LTDA,580000000.0,3.0,3.0,0.004424046626037051,0.001800720288115246,52.0,1992616200.0,8.0,7.0,0.01684136254571333,0.005312084993359893,12.0,-1412616200.0,-1.241731591967628,-5.0,-0.3511364705244647,-40.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ASA ASSET MANAGEMENT LTDA,579878966.0,3.0,3.0,0.004423123419038197,0.001800720288115246,53.0,0.0,0.0,0.0,0.0,0.0,0.0,579878966.0,0.4423123419038197,3.0,0.18007202881152462,-53.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CONTEA CAPITAL GESTAO DE RECURSOS LTDA,575000000.0,7.0,5.0,0.0043859082930539734,0.004201680672268907,54.0,437699999.97,15.0,6.0,0.0036993899707096047,0.0099601593625498,55.0,137300000.02999997,0.06865183223443688,-8.0,-0.5758478690280894,1.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GV ATACAMA CAPITAL LTDA,571600000.17,12.0,6.0,0.004359974227922183,0.007202881152460984,55.0,138699999.99,4.0,3.0,0.0011722764197751806,0.0026560424966799467,108.0,432900000.17999995,0.3187697808147002,8.0,0.4546838655781038,53.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SUESTE CAPITAL GESTAO DE RECURSOS LTDA,564999998.66,7.0,5.0,0.004309631616866744,0.004201680672268907,56.0,61500000.0,3.0,2.0,0.000519790914357401,0.00199203187250996,157.0,503499998.65999997,0.3789840702509343,4.0,0.22096487997589473,101.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PLURAL INVESTIMENTOS GESTAO DE RECURSOS LTDA,549000000.0,12.0,5.0,0.0041875889615419675,0.007202881152460984,57.0,496500000.0,5.0,3.0,0.004196360796397554,0.0033200531208499337,49.0,52500000.0,-0.0008771834855586871,7.0,0.3882828031611051,-8.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ARTESANAL MCMS LTDA,510000031.69,15.0,4.0,0.0038901102059947135,0.00900360144057623,58.0,110000000.0,2.0,2.0,0.0009297073264929122,0.0013280212483399733,125.0,400000031.69,0.2960402879501801,13.0,0.7675580192236257,67.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BANCO SANTANDER (BRASIL) S.A,502000000.0,1.0,1.0,0.003829088631501034,0.0006002400960384153,59.0,0.0,0.0,0.0,0.0,0.0,0.0,502000000.0,0.3829088631501034,1.0,0.060024009603841535,-59.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MILENIO CAPITAL GESTAO DE INVESTIMENTO LTDA,500000000.0,1.0,1.0,0.003813833298307803,0.0006002400960384153,60.0,30000000.0,1.0,1.0,0.0002535565435889761,0.0006640106241699867,197.0,470000000.0,0.3560276754718827,0.0,-0.006377052813157135,137.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VILA RICA CAPITAL GESTORA DE RECURSOS LTDA,500000000.0,3.0,1.0,0.003813833298307803,0.001800720288115246,60.0,100000000.0,1.0,1.0,0.0008451884786299203,0.0006640106241699867,131.0,400000000.0,0.29686448196778825,2.0,0.11367096639452595,71.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,469492000.0,6.0,6.0,0.003581128445778254,0.003601440576230492,62.0,1839900000.0,4.0,3.0,0.015550622818311903,0.0026560424966799467,16.0,-1370408000.0,-1.196949437253365,2.0,0.09453980795505455,-46.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,NETZ ASSET GESTAO DE RECURSOS LTDA,456996982.92,15.0,5.0,0.0034858206213729966,0.00900360144057623,63.0,85000000.0,2.0,2.0,0.0007184102068354322,0.0013280212483399733,141.0,371996982.92,0.27674104145375644,13.0,0.7675580192236257,78.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PATRIMONIAL GESTAO DE RECURSOS LTDA,438000000.0,8.0,4.0,0.0033409179693176354,0.004801920768307323,64.0,210750000.8,11.0,6.0,0.001781234725474065,0.0073041168658698535,89.0,227249999.2,0.15596832438435704,-3.0,-0.25021960975625307,25.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
