cnpj_fundo,denominacao,pl_max,competencia_pl_max,competencias_observadas,anbima_tipo,anbima_foco,is_np
57570843000140,GENIAL HORUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,11728934.23,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
52997760000119,ST 2001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,11581912.38,2023-12,"2024-12, 2023-12",Outros,N/D,False
63975281000118,ITAIM SUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,11454756.79,2026-06,2026-06,N/D,N/D,False
36412972000130,VKR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,11429575.13,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
56822599000101,DAY MAXX 4 FIDC DE RESPONSABILIDADE LIMITADA,11362515.24,2026-06,"2026-06, 2025-12",N/D,N/D,False
54519663000146,MOSAICO ELITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,11330611.66,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
62682937000141,GIRO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,11266088.1,2026-06,"2026-06, 2025-12",N/D,N/D,False
45908269000109,GRATIAM FLOW FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,11259222.08,2024-12,2024-12,FIC-FIDC,FIC-FIDC,False
31881591000187,3B FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO,11251000.04,2024-12,"2024-12, 2023-12",Outros,N/D,True
37484372000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ATIVOS JUDICIAIS II,11131557.94,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
58312065000152,SDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,11089655.42,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
63358336000140,IMPAR PGEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AÇÕES JUDICIAIS,11081930.71,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
47669160000191,XAMA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,11071232.42,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
60421627000148,PRIMO CAPITAL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,11052560.52,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
55135135000156,ATENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECUPERAÇÃO DE CRÉDITO,11034952.13,2025-12,"2026-06, 2025-12",Outros,Recuperação,False
45145516000162,NEW DISTRESSED - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,11013875.01,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
59035976000142,LC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,11004577.19,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,True
55947377000144,CLASSE ÚNICA DE RESP LIMITADA DO PLGN FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,10963012.44,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
62348002000123,AMAZON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS - RESPONSABILIDADE LIMITADA,10961656.52,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
65930239000106,PET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10938140.1,2026-06,2026-06,N/D,N/D,False
58003612000118,ACARI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10857987.06,2026-06,2026-06,Outros,Multicarteira Outros,False
45853950000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BEES BANK RESPONSABILIDADE LIMITADA,10802265.66,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
43810395000109,XINGÓ FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,10699168.23,2023-12,"2024-12, 2023-12",Outros,N/D,True
63670894000147,CATÁLISE ARAUCÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,10681843.6,2026-06,2026-06,N/D,N/D,False
29746391000170,STEP-UP IX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,10585459.87,2023-12,2023-12,Outros,N/D,True
65276225000110,EP ACESS SOSU OPPORTUNITIES III FIDC RESPONSABILIDADE LIMITADA,10533243.08,2026-06,2026-06,N/D,N/D,False
51768553000120,PASQUINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,10531865.3,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
19187286000194,RUBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL - RESPONSABILIDADE LIMITADA,10461225.54,2023-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
60707702000131,GHIA PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10450722.15,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
26560778000149,MASSAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,10439807.14,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
63729457000151,QG TESOURARIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,10394853.42,2025-12,2025-12,Outros,Multicarteira Outros,False
43164614000111,FUNDO DE RECUPERAÇÃO DE CRÉDITOS E ATIVOS FIDC RESP LIMITADA,10329436.86,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
57720055000193,GENEVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,10305848.12,2025-12,"2025-12, 2024-12",Outros,Multicarteira Outros,True
51781164000134,NEW INTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10293223.8,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
26689692000110,ALGARVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10185182.7,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
42196361000103,GRIFFIN INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESP LIMITADA,10110104.76,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
66039743000183,BRADESCO ELGON FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,10105258.81,2026-06,2026-06,N/D,N/D,False
60499242000101,FIRST PERSONAL LOAN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,9991597.59,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
61164097000162,TAG EDGE I FIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGROINDUSTRIAIS RESP LIMITADA,9990242.98,2025-12,"2026-06, 2025-12",N/D,N/D,False
47425598000124,BELGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,9969332.04,2023-12,2023-12,Outros,N/D,True
67228182000123,HZTS PETRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,9963830.64,2026-06,2026-06,N/D,N/D,False
51474465000115,AVAD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9905500.0,2024-12,2024-12,N/D,N/D,False
58493475000147,PÉRGAMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9880932.9,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
58528148000183,SMASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,9755252.75,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,True
52315385000180,BACKSTAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,9725700.45,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
26861630000144,WELLINGTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,9685837.51,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
51290276000192,BELAT BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9660950.56,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
42860984000120,CONDOBLUE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,9634005.77,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
26913775000141,LESTE ARBITRAGEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,9581727.9,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
40211684000195,CREDINOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,9445782.23,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
46557432000107,ACELERA CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9438224.95,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
30178001000191,MARFIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,9410824.78,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,N/D,False
35765949000167,FRUIT CREEK CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9407235.18,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
51943508000164,CARMEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9400810.39,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
38075044000153,VCZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,9392841.39,2026-06,"2026-06, 2025-12, 2024-12",N/D,N/D,False
61955311000107,NOVA 4 FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,9356450.29,2026-06,2026-06,N/D,N/D,False
31847367000179,SOMA FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,9326681.91,2023-12,2023-12,Outros,N/D,True
37406746000100,ETL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,9313084.53,2025-12,2025-12,Outros,Multicarteira Outros,False
50555970000121,SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9297263.66,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
48988839000106,FUEL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9282738.33,2023-12,2023-12,Outros,N/D,False
60604288000135,VRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,9237369.92,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,True
58238421000135,SEVEN MP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9234188.59,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
56944509000147,LC JUD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9184152.03,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
51920831000112,INOVA CREDTECH II FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,9170322.0,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
66831288000154,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LC PRECATÓRIOS I RESPONSABILIDADE LIMITADA,9108694.7,2026-06,2026-06,N/D,N/D,False
60809123000108,QCX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8995442.71,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
58559343000170,NXT RF CONSERVADOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEEDER RESPONSABILIDADE LIMITADA,8994872.41,2024-12,2024-12,Outros,Multicarteira Outros,False
52363837000107,FAMA GAIA SOCIOBIOECONOMIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INVESTIMENTO SUSTENTÁVEL,8994320.41,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
30177946000199,CPV PS DUPLICATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8970901.37,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
41820715000178,ATALHOCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8944279.71,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
59815957000139,CANOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8938486.84,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
51477774000149,ATIBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8916832.04,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
58902072000104,TIVIO VÉRTICE HY 90 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,8911165.47,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
53033766000139,PROSPERITÀ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8907561.54,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
59744260000114,HBF FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,8893864.74,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
61926527000136,BANNOCKBURN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8839594.75,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
61385760000159,TRÍVIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8813482.14,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
59695914000167,ÁPICE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,8810854.93,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
61575850000102,LEXEDGE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,8801595.52,2025-12,"2026-06, 2025-12",Outros,Poder Público,False
14109346000137,FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS MULTISEGMENTOS NPL IPANEMA II,8789705.81,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
29292189000115,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS HENDRIKSEN,8755587.75,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
50465717000187,TORQI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8720767.59,2023-12,2023-12,Outros,N/D,False
42043806000107,CGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,8713146.67,2023-12,2023-12,Outros,N/D,False
29152752000150,CHEVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8706583.61,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
36114991000180,D7 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8689937.18,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
40101938000112,CENTRAL AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,8529515.75,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
19832159000109,INX SSPI BONDS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,8520511.56,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
08093745000154,V1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - MULTICARTEIRA,8510705.78,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
53848229000147,FASHION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESP ILIMITADA,8468782.14,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,True
51253601000147,AID BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,8443035.75,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
61177258000152,JPA AGRO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,8397394.42,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
28849649000109,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA A55 SAAS,8160638.19,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
62057076000100,HARBOUR CONCEPCIÓN FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8155138.79,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
60572029000170,ALLU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8134829.85,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
63464230000121,NEO SEED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7980714.35,2026-06,2026-06,N/D,N/D,False
64190935000160,ST SEA TURTLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7953868.49,2026-06,2026-06,Outros,Poder Público,False
55411764000161,OPENSEA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7933009.73,2025-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
35686610000175,IRONSIDE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS,7889438.61,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52746800000150,RKO 95 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,7865752.99,2024-12,"2024-12, 2023-12",N/D,N/D,False
50818107000110,READING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,7838772.12,2023-12,2023-12,Outros,Multicarteira Outros,True
61917809000177,SAMPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,7838155.77,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
49971985000191,ATTALANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,7791814.06,2023-12,2023-12,Outros,N/D,False
61176663000156,SCROLL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7772707.13,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
43290849000150,EPIX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,7722225.97,2023-12,2023-12,Outros,N/D,True
64383142000168,FUNDO DE INVESTIMENTO EM COTAS DE FDOS DE INVEST EM DIREITOS CREDITORIOS INTRA DIGITAL CONSIG SUB JR,7702482.02,2026-06,2026-06,N/D,N/D,False
62762366000155,VRF II FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7674293.77,2025-12,"2026-06, 2025-12",N/D,N/D,False
61543748000125,ORIZ JUS CPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7606357.3,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
60102999000101,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COLOMBO RESPONSABILIDADE LIMITADA,7571934.14,2025-12,2025-12,Outros,Multicarteira Outros,False
48357311000139,JAFFA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,7548599.48,2024-12,"2024-12, 2023-12",Outros,Multicarteira Outros,True
41820379000163,SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7547188.18,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
50941133000130,THP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,7538670.92,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
45693226000153,CREDITO AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,7537745.17,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
51596429000124,LC I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7453739.9,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
51268721000118,ASSET BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MIDDLE MARKET,7404069.91,2024-12,"2025-12, 2024-12",Outros,Multicarteira Outros,False
26459235000130,LATACHE III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,7402494.66,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
55490625000170,PRINZ NEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7361821.51,2024-12,2024-12,Outros,N/D,False
51982989000117,PARAGUAÇU PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7359418.86,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
55328569000172,PARATII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7327136.26,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
49959636000154,LUMINA 1 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7313132.77,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
49261110000104,SIMPLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7283874.08,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
50477529000179,SQUALO FLAGSHIP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,7234928.23,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
34096240000153,LESTE CP BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,7213938.96,2025-12,"2026-06, 2025-12",N/D,N/D,False
53314518000166,ÁGATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7147981.72,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52766707000107,SION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,7140355.38,2023-12,"2024-12, 2023-12",Outros,Recuperação,True
28880344000151,CARAVELAS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS - FIDC NP,7002373.43,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
64029467000147,ROAD CAPITAL & PRECATUR LEGAL CLAIMS OPPORTUNITIES I FIDC RESPONSABILIDADE LIMITADA,6975706.18,2026-06,2026-06,Outros,Poder Público,False
62193694000188,VERA CRUZ III ATIVOS JUDICIAIS PROCESSO DE CONHECIMENTO FIDC RESP LIMITADA,6954245.32,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
52352829000157,LONG LIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,6922266.11,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,True
27216590000140,STEP-UP IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6919354.65,2023-12,"2025-12, 2024-12, 2023-12",Outros,Poder Público,False
60935683000109,HARBOUR VICTORIA FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6866393.79,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
62838279000134,TRENTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO,6848609.65,2026-06,2026-06,N/D,N/D,False
62164403000123,BLUEFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6831366.56,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
41579651000165,ALLCHEM CRED FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,6781815.52,2025-12,"2025-12, 2024-12, 2023-12",Outros,Poder Público,True
64884451000111,KATIV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6760095.47,2026-06,2026-06,N/D,N/D,False
39769188000172,DCLD I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,6710534.12,2024-12,2024-12,N/D,N/D,False
36814213000102,LINCOLN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,6657672.05,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
60716732000104,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LE CAPITAL,6642821.81,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
47388724000118,3R - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,6581296.9,2023-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
51269820000114,ALGARVE MORPHEUS FUNDO DE INVESTIMENTO EM DE RESPONSABILIDADE LIMITADA,6562724.03,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
47669281000133,AGAZZII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS,6538867.47,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,True
