role,participant,pl_current,funds_current,pl_previous_reconstructed,funds_previous_reconstructed,pl_previous_confirmed,funds_previous_confirmed,pl_previous_dated_cohort,pl_current_dated_cohort,share_current,share_previous_reconstructed,delta_share_pp_reconstructed,share_previous_min,share_previous_max,delta_share_pp_lower_bound,delta_share_pp_upper_bound,share_previous_dated_cohort,share_current_dated_cohort,delta_share_pp_dated_cohort,dated_market_coverage_previous,dated_cohort_current_pl_share,direction_crosscheck,decision_grade,rank_current,rank_previous_reconstructed,rank_change_reconstructed,delta_pl_brl_reconstructed,delta_funds_reconstructed,competencia_previous,competencia_current
gestor,MAV CAPITAL GESTORA DE RECURSOS SS LTDA,0.0,0.0,239566900.06,2.0,239566900.06,2.0,239566900.06,0.0,0.0,0.0003061166612303262,-0.030611666123032618,0.0003061166612303262,0.6837739780691142,-68.37739780691142,-0.030611666123032618,0.0009670950399914637,0.0,-0.09670950399914637,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,218,-250,-239566900.06,-2.0,2025-05,2026-05
gestor,"MDA E FUNDOS 21, B3 SEGMENTO CETIP",0.0,0.0,122133090.56,1.0,122133090.56,1.0,122133090.56,0.0,0.0,0.00015606068241733157,-0.015606068241733157,0.00015606068241733157,0.6836239220903012,-68.36239220903012,-0.015606068241733157,0.0004930326604794832,0.0,-0.04930326604794832,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,280,-188,-122133090.56,-1.0,2025-05,2026-05
gestor,MENESTYS GESTAO,0.0,0.0,2151650.01,1.0,2151650.01,1.0,2151650.01,0.0,0.0,2.7493611055301725e-06,-0.00027493611055301725,2.7493611055301725e-06,0.6834706107689894,-68.34706107689894,-0.00027493611055301725,8.685882949386706e-06,0.0,-0.0008685882949386706,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,481,13,-2151650.01,-1.0,2025-05,2026-05
gestor,MENESTYS GESTORA,0.0,0.0,236169421.82999998,2.0,236169421.82999998,2.0,236169421.82999998,0.0,0.0,0.0003017753908289901,-0.03017753908289901,0.0003017753908289901,0.6837696367987129,-68.3769636798713,-0.03017753908289901,0.0009533799385150532,0.0,-0.09533799385150532,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,222,-246,-236169421.82999998,-2.0,2025-05,2026-05
gestor,MERITO INVESTIMENTOS SA,0.0,0.0,1472502.58,1.0,0.0,0.0,0.0,0.0,0.0,1.881551972871662e-06,-0.00018815519728716622,0.0,0.6834678614078838,-68.34678614078838,0.0,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,468,489,21,-1472502.58,-1.0,2025-05,2026-05
gestor,MILENIO CAPITAL GESTAO DE INVESTIMENTO LTDA,0.0,0.0,515936599.62,1.0,515936599.62,1.0,515936599.62,0.0,0.0,0.0006592596441438546,-0.06592596441438546,0.0006592596441438546,0.6841271210520278,-68.41271210520277,-0.06592596441438546,0.002082757368891939,0.0,-0.20827573688919387,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,157,-311,-515936599.62,-1.0,2025-05,2026-05
gestor,MILENIO CAPITAL GESTAO DE INVESTIMENTOS,0.0,0.0,101934479.92,1.0,101934479.92,1.0,101934479.92,0.0,0.0,0.0001302510599316728,-0.013025105993167281,0.0001302510599316728,0.6835981124678155,-68.35981124678156,-0.013025105993167281,0.0004114939497486999,0.0,-0.04114939497486999,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,295,-173,-101934479.92,-1.0,2025-05,2026-05
gestor,MILENIO CAPITAL GESTAO DE RECURSOS DE INVESTIMENTOS LTDA,0.0,0.0,87106380.38,1.0,87106380.38,1.0,87106380.38,0.0,0.0,0.00011130383340564227,-0.011130383340564227,0.00011130383340564227,0.6835791652412896,-68.35791652412895,-0.011130383340564227,0.0003516351732898394,0.0,-0.03516351732898394,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,310,-158,-87106380.38,-1.0,2025-05,2026-05
gestor,MOSAICO GESTORA DE RECURSOS,0.0,0.0,9706489.26,1.0,9706489.26,1.0,9706489.26,0.0,0.0,1.2402874035582741e-05,-0.0012402874035582741,1.2402874035582741e-05,0.6834802642819194,-68.34802642819194,-0.0012402874035582741,3.918361683824182e-05,0.0,-0.003918361683824183,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,455,-13,-9706489.26,-1.0,2025-05,2026-05
gestor,NAO SH ASSET CAPITAL GESTAO DE RECURSOS LTDA,0.0,0.0,41596503.5,1.0,41596503.5,1.0,41596503.5,0.0,0.0,5.315167816207697e-05,-0.005315167816207697,5.315167816207697e-05,0.683521013086046,-68.3521013086046,-0.005315167816207697,0.00016791874088516583,0.0,-0.01679187408851658,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,374,-94,-41596503.5,-1.0,2025-05,2026-05
gestor,NOVA SRM ADMINISTRACAO DE RECURSOS DE TERCEIROS S/A,0.0,0.0,106994121.63,1.0,106994121.63,1.0,106994121.63,0.0,0.0,0.00013671622948096775,-0.013671622948096776,0.00013671622948096775,0.6836045776373648,-68.36045776373648,-0.013671622948096776,0.0004319189517028489,0.0,-0.04319189517028489,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,290,-178,-106994121.63,-1.0,2025-05,2026-05
gestor,NOVA SRM ADMINISTRACAO DE RECURSOS E FINANCAS S/A,0.0,0.0,369773624.75,1.0,369773624.75,1.0,369773624.75,0.0,0.0,0.00047249376850957243,-0.047249376850957245,0.00047249376850957243,0.6839403551763935,-68.39403551763935,-0.047249376850957245,0.001492719730170681,0.0,-0.1492719730170681,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,186,-282,-369773624.75,-1.0,2025-05,2026-05
gestor,NOVA SRM ADMINISTRACAO DE RECURSOS S E FINANCAS S/A,0.0,0.0,37863724.43,1.0,37863724.43,1.0,37863724.43,0.0,0.0,4.8381963039776434e-05,-0.004838196303977644,4.8381963039776434e-05,0.6835162433709236,-68.35162433709236,-0.004838196303977644,0.00015285008105329076,0.0,-0.015285008105329076,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,382,-86,-37863724.43,-1.0,2025-05,2026-05
gestor,OURO PRETO GESTAO,0.0,0.0,87755227.29,1.0,87755227.29,1.0,87755227.29,0.0,0.0,0.0001121329247771509,-0.01121329247771509,0.0001121329247771509,0.683579994332661,-68.3579994332661,-0.01121329247771509,0.0003542544693120263,0.0,-0.03542544693120263,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,308,-160,-87755227.29,-1.0,2025-05,2026-05
gestor,OURO PRETO GESTAO DE RECURSOS LTDA,0.0,0.0,64028588.16,2.0,64028588.16,2.0,64028588.16,0.0,0.0,8.181521581621618e-05,-0.008181521581621618,8.181521581621618e-05,0.6835496766237,-68.35496766237,-0.008181521581621618,0.0002584736456149983,0.0,-0.02584736456149983,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,334,-134,-64028588.16,-2.0,2025-05,2026-05
gestor,OURO PRETO GESTAO RECURSOS S.A,0.0,0.0,40109625.44,1.0,40109625.44,1.0,40109625.44,0.0,0.0,5.125175731629306e-05,-0.005125175731629306,5.125175731629306e-05,0.6835191131652002,-68.35191131652002,-0.005125175731629306,0.00016191644091577108,0.0,-0.01619164409157711,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,379,-89,-40109625.44,-1.0,2025-05,2026-05
gestor,OURO PRETO GESTORA,0.0,0.0,10135275.52,1.0,10135275.52,1.0,10135275.52,0.0,0.0,1.2950773675557064e-05,-0.0012950773675557063,1.2950773675557064e-05,0.6834808121815594,-68.34808121815594,-0.0012950773675557063,4.091456157709612e-05,0.0,-0.004091456157709612,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,451,-17,-10135275.52,-1.0,2025-05,2026-05
gestor,PETRA CAPITAL GESTAO DE INVESTIMENTOS S.A,0.0,0.0,924582349.1800001,2.0,924582349.1800001,2.0,924582349.1800001,0.0,0.0,0.0011814239016015476,-0.11814239016015475,0.0011814239016015476,0.6846492853094854,-68.46492853094854,-0.11814239016015475,0.0037323979386621846,0.0,-0.37323979386621847,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,115,-353,-924582349.1800001,-2.0,2025-05,2026-05
gestor,PRADA ADMINISTRADORA DE RECURSOS LTDA,0.0,0.0,58390204.300000004,2.0,35523033.95,1.0,35523033.95,0.0,0.0,7.461053419481575e-05,-0.007461053419481575,4.539104753963116e-05,0.6835132524554235,-68.35132524554236,-0.004539104753963116,0.0001434010705564471,0.0,-0.01434010705564471,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,342,-126,-58390204.300000004,-2.0,2025-05,2026-05
gestor,PRAVALER S.A,0.0,0.0,1673638327.0800002,3.0,1673638327.0800002,3.0,1673638327.0800002,0.0,0.0,0.002138561615417341,-0.2138561615417341,0.002138561615417341,0.6856064230233012,-68.56064230233012,-0.2138561615417341,0.006756222685409819,0.0,-0.675622268540982,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,82,-386,-1673638327.0800002,-3.0,2025-05,2026-05
gestor,QUARTZO ASSET LTDA,0.0,0.0,5253386.84,1.0,5253386.84,1.0,5253386.84,0.0,0.0,6.712735520680735e-06,-0.0006712735520680736,6.712735520680735e-06,0.6834745741434046,-68.34745741434047,-0.0006712735520680736,2.120712149653396e-05,0.0,-0.002120712149653396,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,466,-2,-5253386.84,-1.0,2025-05,2026-05
gestor,QUASAR ASSET MANAGEMENT LTDA,0.0,0.0,88532834.96,1.0,88532834.96,1.0,88532834.96,0.0,0.0,0.00011312654561386863,-0.011312654561386864,0.00011312654561386863,0.6835809879534978,-68.35809879534978,-0.011312654561386864,0.000357393552885458,0.0,-0.0357393552885458,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,307,-161,-88532834.96,-1.0,2025-05,2026-05
gestor,QUATA GESTAO DE RECURSOS LTDA,0.0,0.0,237883506.82,2.0,237883506.82,2.0,237883506.82,0.0,0.0,0.00030396563486550935,-0.030396563486550933,0.00030396563486550935,0.6837718270427494,-68.37718270427494,-0.030396563486550933,0.0009602994382102851,0.0,-0.0960299438210285,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,220,-248,-237883506.82,-2.0,2025-05,2026-05
gestor,RADIX PORTFOLIO GESTAO DE INVESTIMENTOS LTDA,0.0,0.0,112804857.21,3.0,112804857.21,3.0,112804857.21,0.0,0.0,0.00014414114074624008,-0.014414114074624007,0.00014414114074624008,0.6836120025486302,-68.36120025486302,-0.014414114074624007,0.00045537600506336115,0.0,-0.045537600506336116,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,285,-183,-112804857.21,-3.0,2025-05,2026-05
gestor,REDWOOD ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,0.0,0.0,402908.94,1.0,402908.94,1.0,402908.94,0.0,0.0,5.148338082671679e-07,-5.148338082671679e-05,5.148338082671679e-07,0.6834683762416922,-68.34683762416923,-5.148338082671679e-05,1.6264819444782619e-06,0.0,-0.00016264819444782619,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,499,31,-402908.94,-1.0,2025-05,2026-05
gestor,RIVIERA GESTORA DE RECURSOS LTDA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834678614078838,-68.34678614078838,0.0,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,468,501,33,0.0,1.0,2025-05,2026-05
gestor,RIZA CREDITO ESTRUTURADO GESTORA DE RECURSOS LTDA,0.0,0.0,416973414.88,2.0,416973414.88,2.0,416973414.88,0.0,0.0,0.0005328052813343784,-0.053280528133437845,0.0005328052813343784,0.6840006666892183,-68.40006666892184,-0.053280528133437845,0.0016832580846425581,0.0,-0.16832580846425582,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,173,-295,-416973414.88,-2.0,2025-05,2026-05
gestor,ROOT CAPITAL GESTAO DE RECURSOS LTDA,0.0,0.0,28101002.4,1.0,28101002.4,1.0,28101002.4,0.0,0.0,3.5907235222223725e-05,-0.0035907235222223726,3.5907235222223725e-05,0.6835037686431061,-68.35037686431062,-0.0035907235222223726,0.00011343946109843157,0.0,-0.011343946109843156,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,402,-66,-28101002.4,-1.0,2025-05,2026-05
gestor,RUN INVESTIMENTOS LTDA,0.0,0.0,12323118.62,1.0,12323118.62,1.0,12323118.62,0.0,0.0,1.5746382020867165e-05,-0.0015746382020867165,1.5746382020867165e-05,0.6834836077899048,-68.34836077899048,-0.0015746382020867165,4.9746550511125104e-05,0.0,-0.004974655051112511,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,446,-22,-12323118.62,-1.0,2025-05,2026-05
gestor,SOLIS INVESTIMENTOS LTDA,0.0,0.0,6779378099.75,44.0,6779378099.75,44.0,6779378099.75,0.0,0.0,0.008662634899035323,-0.8662634899035323,0.008662634899035323,0.6921304963069193,-69.21304963069193,-0.8662634899035323,0.027367315488295504,0.0,-2.7367315488295505,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,24,-444,-6779378099.75,-44.0,2025-05,2026-05
gestor,SQUALO GESTAO,0.0,0.0,6819953.9,1.0,6819953.9,1.0,6819953.9,0.0,0.0,8.714482330780559e-06,-0.0008714482330780559,8.714482330780559e-06,0.6834765758902147,-68.34765758902147,-0.0008714482330780559,2.7531113805824476e-05,0.0,-0.0027531113805824474,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,463,-5,-6819953.9,-1.0,2025-05,2026-05
gestor,SQUALO GESTORA,0.0,0.0,17270029.14,1.0,17270029.14,1.0,17270029.14,0.0,0.0,2.206750456078528e-05,-0.002206750456078528,2.206750456078528e-05,0.6834899289124446,-68.34899289124446,-0.002206750456078528,6.971647384350281e-05,0.0,-0.006971647384350282,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,434,-34,-17270029.14,-1.0,2025-05,2026-05
gestor,STRIVO GESTORA DE RECURSOS S/A,0.0,0.0,74039361.82,1.0,74039361.82,1.0,74039361.82,0.0,0.0,9.460690201478614e-05,-0.009460690201478614,9.460690201478614e-05,0.6835624683098986,-68.35624683098986,-0.009460690201478614,0.00029888561217063876,0.0,-0.029888561217063875,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,324,-144,-74039361.82,-1.0,2025-05,2026-05
gestor,STRUTTURA,0.0,0.0,42626197.04,1.0,42626197.04,1.0,42626197.04,0.0,0.0,5.4467412299289963e-05,-0.005446741229928997,5.4467412299289963e-05,0.6835223288201832,-68.35223288201831,-0.005446741229928997,0.0001720754566710104,0.0,-0.017207545667101042,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,371,-97,-42626197.04,-1.0,2025-05,2026-05
gestor,TAG INVESTIMENTOS,0.0,0.0,19172896.93,1.0,19172896.93,1.0,19172896.93,0.0,0.0,2.4498973743262666e-05,-0.0024498973743262665,2.4498973743262666e-05,0.6834923603816272,-68.34923603816272,-0.0024498973743262665,7.739806091169806e-05,0.0,-0.007739806091169805,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,428,-40,-19172896.93,-1.0,2025-05,2026-05
gestor,TERCON GESTORA,0.0,0.0,22346930.86,1.0,22346930.86,1.0,22346930.86,0.0,0.0,2.8554728812264375e-05,-0.0028554728812264377,2.8554728812264375e-05,0.6834964161366961,-68.3496416136696,-0.0028554728812264377,9.021115182575515e-05,0.0,-0.009021115182575515,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,421,-47,-22346930.86,-1.0,2025-05,2026-05
gestor,TERCON INVESTIMENTO LTDA,0.0,0.0,13373472.0,1.0,13373472.0,1.0,13373472.0,0.0,0.0,1.7088515135738458e-05,-0.0017088515135738457,1.7088515135738458e-05,0.6834849499230197,-68.34849499230197,-0.0017088515135738457,5.398666692028623e-05,0.0,-0.005398666692028623,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,443,-25,-13373472.0,-1.0,2025-05,2026-05
gestor,TERCON INVESTIMENTOS,0.0,0.0,500484020.51,9.0,500484020.51,9.0,500484020.51,0.0,0.0,0.0006395144626377034,-0.06395144626377035,0.0006395144626377034,0.6841073758705216,-68.41073758705217,-0.06395144626377035,0.0020203776636462897,0.0,-0.20203776636462897,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,161,-307,-500484020.51,-9.0,2025-05,2026-05
gestor,TERCON INVESTIMENTOS LTDA,0.0,0.0,4660503370.13,35.0,4660503370.13,35.0,4660503370.13,0.0,0.0,0.005955153783596855,-0.5955153783596855,0.005955153783596855,0.6894230151914807,-68.94230151914807,-0.5955153783596855,0.018813741347353908,0.0,-1.8813741347353907,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,35,-433,-4660503370.13,-35.0,2025-05,2026-05
gestor,TERRA INVESTIMENTOS DTVM LTDA,0.0,0.0,18513601.96,1.0,18513601.96,1.0,18513601.96,0.0,0.0,2.3656531924581532e-05,-0.0023656531924581533,2.3656531924581532e-05,0.6834915179398086,-68.34915179398085,-0.0023656531924581533,7.47365876646901e-05,0.0,-0.00747365876646901,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,431,-37,-18513601.96,-1.0,2025-05,2026-05
gestor,TRUSTEE DTVM,0.0,0.0,27672195.75,1.0,27672195.75,1.0,27672195.75,0.0,0.0,3.535930952807113e-05,-0.003535930952807113,3.535930952807113e-05,0.683503220717412,-68.3503220717412,-0.003535930952807113,0.0001117084340482569,0.0,-0.01117084340482569,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,405,-63,-27672195.75,-1.0,2025-05,2026-05
gestor,TYR GESTAO DE RECURSOS LTDA,0.0,0.0,41432199.22,3.0,41432199.22,3.0,41432199.22,0.0,0.0,5.294173147241802e-05,-0.005294173147241802,5.294173147241802e-05,0.6835208031393563,-68.35208031393563,-0.005294173147241802,0.00016725546956430484,0.0,-0.016725546956430484,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,375,-93,-41432199.22,-3.0,2025-05,2026-05
gestor,UNION CAPITAL LTDA,0.0,0.0,2186678.39,1.0,2186678.39,1.0,2186678.39,0.0,0.0,2.79412008822445e-06,-0.000279412008822445,2.79412008822445e-06,0.6834706555279721,-68.34706555279722,-0.000279412008822445,8.827287177385032e-06,0.0,-0.0008827287177385032,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,480,12,-2186678.39,-1.0,2025-05,2026-05
gestor,VALORA GESTAO DE INVESTIMENTOS LTDA,0.0,0.0,105861457.59,1.0,105861457.59,1.0,105861457.59,0.0,0.0,0.00013526892046568386,-0.013526892046568387,0.00013526892046568386,0.6836031303283496,-68.36031303283497,-0.013526892046568387,0.00042734655971219266,0.0,-0.04273465597121927,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,292,-176,-105861457.59,-1.0,2025-05,2026-05
gestor,VALORA GESTAO DE INVESTIMENTOS RENDA FIXA LTDA,0.0,0.0,299405604.88,4.0,299405604.88,4.0,299405604.88,0.0,0.0,0.00038257807775847653,-0.038257807775847655,0.00038257807775847653,0.6838504394856424,-68.38504394856425,-0.038257807775847655,0.0012086547655480481,0.0,-0.12086547655480481,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,203,-265,-299405604.88,-4.0,2025-05,2026-05
gestor,VALORA RENDA FIXA LTDA E EXT CAPITAL LTDA,0.0,0.0,184740425.24,1.0,184740425.24,1.0,184740425.24,0.0,0.0,0.00023605983194913778,-0.023605983194913777,0.00023605983194913778,0.683703921239833,-68.37039212398331,-0.023605983194913777,0.0007457689225463604,0.0,-0.07457689225463604,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,240,-228,-184740425.24,-1.0,2025-05,2026-05
gestor,W CAPITAL PARTNERS GESTORA DE RECURSOS LTDA,0.0,0.0,22199859.24,1.0,22199859.24,1.0,22199859.24,0.0,0.0,2.8366801877179186e-05,-0.0028366801877179187,2.8366801877179186e-05,0.6834962282097611,-68.34962282097611,-0.0028366801877179187,8.961744612521853e-05,0.0,-0.008961744612521853,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,422,-46,-22199859.24,-1.0,2025-05,2026-05
gestor,WESTERN ASSET MANAGEMENT COMPANY DTVM,0.0,0.0,216651531.64,1.0,216651531.64,1.0,216651531.64,0.0,0.0,0.00027683558746831484,-0.027683558746831483,0.00027683558746831484,0.6837446969953522,-68.37446969953523,-0.027683558746831483,0.0008745891924265092,0.0,-0.08745891924265092,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,233,-235,-216651531.64,-1.0,2025-05,2026-05
gestor,XP VISTA ASSET MANAGMENT LTDA,0.0,0.0,221436192.56,1.0,221436192.56,1.0,221436192.56,0.0,0.0,0.00028294938877217944,-0.028294938877217943,0.00028294938877217944,0.6837508107966561,-68.3750810796656,-0.028294938877217943,0.0008939041388678336,0.0,-0.08939041388678336,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,228,-240,-221436192.56,-1.0,2025-05,2026-05
gestor,ZEUS CAPITAL GESTAO DE RECURSOS E INVESTIMENTOS LTDA,0.0,0.0,83604073.69,2.0,83604073.69,2.0,83604073.69,0.0,0.0,0.00010682861403986628,-0.010682861403986627,0.00010682861403986628,0.6835746900219237,-68.35746900219237,-0.010682861403986627,0.0003374968953074486,0.0,-0.03374968953074486,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,317,-151,-83604073.69,-2.0,2025-05,2026-05
gestor,ID GESTORA E ADMINISTRADORA DE RECURSOS LTDA,-34714.69,4.0,89495675.37,5.0,89588405.75,2.0,89588405.75,0.0,-3.621637821669598e-08,0.00011435685535838268,-0.011439307173659936,0.00011447534549334334,0.6835823367533772,-68.35823729697555,-0.011451156187156003,0.00036165473118309935,0.0,-0.036165473118309935,0.31653213859211626,0.2848304461686299,same_direction,directional_only,589,306,-283,-89530390.06,-1.0,2025-05,2026-05
gestor,RJI GESTAO & INVESTIMENTOS LTDA,-51823.91000000015,9.0,25366529.0,2.0,2999414.58,1.0,2999414.58,-5862418.029999999,-5.406570893267428e-08,3.241314706888747e-05,-0.003246721277782014,3.832627865724369e-06,0.6834716940357496,-68.34717481014584,-0.00038866935746570435,1.2108179228723119e-05,-2.1472474652444214e-05,-0.003358065388116733,0.31653213859211626,0.2848304461686299,same_direction,directional_only,590,413,-177,-25418352.91,7.0,2025-05,2026-05
