competencia,cnpj,tp_registro,denominacao,pl,tab4_source_rows,tab4_duplicate_rows_dropped,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_selection_rule,tab4_source_types,tab4_pl_values,tab4_warning,is_fic_fidc,admin_nome,admin_cnpj,condominio,exclusivo,carteira_dc,dc_inadimplentes,reports_tab_i,reports_carteira_dc,reports_dc_inadimplentes,report_flag_source,segmento_principal,cotistas,publico_alvo,classificacao_anbima,custodiante_nome,custodiante_cnpj,cnpj_fundo,gestor_nome,gestor_cnpj,inad_pct
2026-06,61866286000187,Classe,CVPAR OPPORTUNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7649613.92,1,0,False,False,False,registro_unico,Classe,7649613.92,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,7691188.87,0.0,True,True,True,campo_bruto_CVM,Financeiro,2,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,61866286000187,CVPAR INVESTIMENTOS LTDA,16492426000140,0.0
2026-06,54020246000154,Classe,ROYAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7628825.79,1,0,False,False,False,registro_unico,Classe,7628825.79,,False,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,FECHADO,N,2483860.77,30565741.22,True,True,True,campo_bruto_CVM,Comercial,1,,,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,54020246000154,ALAMEDA CAPITAL GESTORA DE INVESTIMENTOS LTDA.,43675872000162,12.30573854588476
2026-06,61543748000125,Classe,ORIZ JUS CPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7606357.3,1,0,False,False,False,registro_unico,Classe,7606357.3,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,FECHADO,N,8812099.36,1023738.17,True,True,True,campo_bruto_CVM,Financeiro,13,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,61543748000125,ORIZ ASSET MANAGEMENT LTDA.,31384260000131,0.1161741519446508
2026-06,55411764000161,Classe,OPENSEA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7602162.98,1,0,False,False,False,registro_unico,Classe,7602162.98,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,4392851.3,0.0,True,True,True,campo_bruto_CVM,Acoes judiciais,5,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,55411764000161,RJ GESTÃO DE RECURSOS LTDA,14101538000105,0.0
2026-06,52203615000119,Classe,AMETISTA CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7565917.92,1,0,False,False,False,registro_unico,Classe,7565917.92,,False,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,FECHADO,N,8624371.95,928374.63,True,True,True,campo_bruto_CVM,Comercial,2,,,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,52203615000119,FICTOR ASSET LTDA.,35713661000149,0.10764547672367031
2026-06,66940344000199,Classe,HIGH BRAVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7563727.32,1,0,False,False,False,registro_unico,Classe,7563727.32,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,6770858.55,0.0,True,True,True,campo_bruto_CVM,Imobiliario,2,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,66940344000199,HIGH ASSET MANAGEMENT LTDA,45036300000169,0.0
2026-06,35449141000170,Classe,CHIMERA NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,7552870.62,1,0,False,False,False,registro_unico,Classe,7552870.62,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,8528239.09,0.0,True,True,True,campo_bruto_CVM,Setor publico,1,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,35449141000170,CHIMERA CAPITAL ASSET MANAGEMENT LTDA.,37332689000161,0.0
2026-06,58599510000107,Classe,TRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7543745.13,1,0,False,False,False,registro_unico,Classe,7543745.13,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,FECHADO,N,6133841.77,0.0,True,True,True,campo_bruto_CVM,Industrial,9,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,58599510000107,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126,0.0
2026-06,54604036000103,Classe,ABS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7509814.17,1,0,False,False,False,registro_unico,Classe,7509814.17,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,1,,,BANCO BTG PACTUAL S/A,30306294000145,54604036000103,ABSOLUTE DHAMA GESTÃO DE INVESTIMENTOS LTDA,14351454000111,0.0
2026-06,55752712000159,Classe,ROMA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7458862.57,1,0,False,False,False,registro_unico,Classe,7458862.57,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,7550908.27,1489438.11,True,True,True,campo_bruto_CVM,Financeiro,54,,,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03751794000113,55752712000159,B.SIDE WEALTH MANAGEMENT CONSULTORIA E GESTÃO DE RECURSOS LTDA,15555601000138,0.19725284121349818
2026-06,56073102000191,Classe,FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CVPAR I COTA MEZANINO,7457165.83,1,0,False,False,False,registro_unico,Classe,7457165.83,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,61,,,BANCO BTG PACTUAL S/A,30306294000145,56073102000191,CVPAR INVESTIMENTOS LTDA,16492426000140,0.0
2026-06,37910672000144,Classe,SANTOFORTE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,7437647.54,1,0,False,False,False,registro_unico,Classe,7437647.54,,False,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,44782130000107,FECHADO,N,5178096.87,1817587.94,True,True,True,campo_bruto_CVM,Comercial,5,,,LASTRO RDV DTVM LTDA,71590442000183,37910672000144,LIBERTAS ASSET S/A,32764855000185,0.3510146653552273
2026-06,41820379000163,Classe,SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7419185.17,1,0,False,False,False,registro_unico,Classe,7419185.17,,False,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,FECHADO,S,7507000.0,0.0,True,True,True,campo_bruto_CVM,Financeiro,3,,,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,41820379000163,BLP CAPITAL GESTORA DE RECURSOS LTDA.,09360012000100,0.0
2026-06,20649717000176,Classe,ELDORADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,7418763.49,1,0,False,False,False,registro_unico,Classe,7418763.49,,False,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12063256000127,ABERTO,S,7108581.96,215818286.22,True,True,True,campo_bruto_CVM,Comercial,2,,,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03751794000113,20649717000176,AGG INVESTIMENTOS LTDA.,08195535000177,30.36024448116513
2026-06,60809123000108,Classe,QCX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7384405.43,1,0,False,False,False,registro_unico,Classe,7384405.43,,False,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,FECHADO,N,7320613.1,3184233.66,True,True,True,campo_bruto_CVM,Comercial,1,,,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,60809123000108,ICON CAPITAL LTDA.,53956035000165,0.43496816680559175
2026-06,62435419000123,Classe,LUPI DUPLICATAS E RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7344142.21,1,0,False,False,False,registro_unico,Classe,7344142.21,,False,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167,ABERTO,N,7130436.64,3268454.09,True,True,True,campo_bruto_CVM,Financeiro,1,,,BANCO DAYCOVAL S.A.,62232889000190,62435419000123,CATÁLISE INVESTIMENTOS LTDA.,18223260000191,0.4583806371218243
2026-06,44272660000105,Classe,PRECATO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,7335727.71,1,0,False,False,False,registro_unico,Classe,7335727.71,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,8239432.5,0.0,True,True,True,campo_bruto_CVM,Financeiro,7,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,44272660000105,TAG INVESTIMENTOS LTDA,01591499000111,0.0
2026-06,55328569000172,Classe,PARATII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7327136.26,1,0,False,False,False,registro_unico,Classe,7327136.26,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,3435282.54,133497.7,True,True,True,campo_bruto_CVM,Financeiro,1,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,55328569000172,4I CAPITAL LTDA,11402234000181,0.038860762818070854
2026-06,37511729000132,Classe,FUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7237961.01,1,0,False,False,False,registro_unico,Classe,7237961.01,,False,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,FECHADO,N,7185174.46,5808824.47,True,True,True,campo_bruto_CVM,Setor publico,3,,,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,37511729000132,SOSU CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,28381802000108,0.8084458494832427
2026-06,50477529000179,Classe,SQUALO FLAGSHIP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,7234928.23,1,0,False,False,False,registro_unico,Classe,7234928.23,,False,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",33886862000112,FECHADO,N,7554745.6,0.0,True,True,True,campo_bruto_CVM,Comercial,3,,,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",33886862000112,50477529000179,SQUALO CAPITAL GESTORA DE RECURSOS LTDA,42373402000181,0.0
2026-06,49466992000136,Classe,MARCA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7206102.7,1,0,False,False,False,registro_unico,Classe,7206102.7,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,FECHADO,N,6756540.83,9966463.26,True,True,True,campo_bruto_CVM,Industrial,2,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,49466992000136,TERCON INVESTIMENTOS S.A.,09121454000195,1.4750837019658771
2026-06,59448501000188,Classe,ALCAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7195163.26,1,0,False,False,False,registro_unico,Classe,7195163.26,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,6512423.39,375603.81,True,True,True,campo_bruto_CVM,Financeiro,7,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,59448501000188,LEGATUS CAPITAL GESTORA DE RECURSOS LTDA,20445967000194,0.05767496790468963
2026-06,60602623000166,Classe,CLASSE II DO TUNDRA FIDC DE RESPONSABILIDADE LIMITADA,7191065.37,1,0,False,False,False,registro_unico,Classe,7191065.37,,False,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12063256000127,FECHADO,S,0.0,0.0,True,True,True,campo_bruto_CVM,,14,,,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03751794000113,60601973000108,GERIBÁ INVESTIMENTOS LTDA,10467534000186,0.0
2026-06,51982989000117,Classe,PARAGUAÇU PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7189778.28,1,0,False,False,False,registro_unico,Classe,7189778.28,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,7000000.0,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,51982989000117,PARAGUAÇU INVESTIMENTOS LTDA,21551986000168,0.0
2026-06,62082498000136,Classe,CELESTIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,7162196.07,1,0,False,False,False,registro_unico,Classe,7162196.07,,False,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167,ABERTO,N,7154475.04,3255880.23,True,True,True,campo_bruto_CVM,Financeiro,1,,,BANCO DAYCOVAL S.A.,62232889000190,62082498000136,CATÁLISE INVESTIMENTOS LTDA.,18223260000191,0.45508303709170533
2026-06,60741989000116,Classe,FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NAPOLI VESUVIO,7140345.37,1,0,False,False,False,registro_unico,Classe,7140345.37,,True,INTRA INVESTIMENTOS DTVM LTDA,15489568000195,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,3,,,INTRA INVESTIMENTOS DTVM LTDA,15489568000195,60741989000116,INTRA BLACK INVESTIMENTOS GESTÃO DE RECURSOS LTDA,35541359000150,0.0
2026-06,53314518000166,Classe,ÁGATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7120520.84,1,0,False,False,False,registro_unico,Classe,7120520.84,,False,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146,FECHADO,N,7148581.72,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146,53314518000166,SMART AGRO INVESTIMENTOS LTDA.,28264093000180,0.0
2026-06,49261110000104,Classe,SIMPLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7095852.85,1,0,False,False,False,registro_unico,Classe,7095852.85,,False,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110,ABERTO,N,5864675.5,666551.32,True,True,True,campo_bruto_CVM,Financeiro,2,,,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110,49261110000104,AZUMI ASSET MANAGEMENT LTDA.,54782532000157,0.11365527726129092
2026-06,56034650000102,Classe,TTMR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7086834.17,1,0,False,False,False,registro_unico,Classe,7086834.17,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,5513313.27,5066494.07,True,True,True,campo_bruto_CVM,Comercial,1,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,56034650000102,OLIVEIRA TRUST SERVICER S/A,02150453000120,0.9189563193458805
2026-06,41163552000106,Classe,BRAVE RAGNAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7084851.62,1,0,False,False,False,registro_unico,Classe,7084851.62,,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,20,Profissional,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,41163552000106,BRAVE GESTORA DE RECURSOS LTDA.,35704148000191,0.0
2026-06,63915937000107,Classe,GP7 CRÉDITO ESPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - REC COMERCIAIS - RESP LIMITADA,7059067.26,1,0,False,False,False,registro_unico,Classe,7059067.26,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,6065180.9,103127.03,True,True,True,campo_bruto_CVM,Financeiro,8,,,BANCO DAYCOVAL S.A.,62232889000190,63915937000107,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,72027832000102,0.017003125166472774
2026-06,36359698000183,Classe,U.NIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7010781.48,1,0,False,False,False,registro_unico,Classe,7010781.48,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,4559982.98,15411660.59,True,True,True,campo_bruto_CVM,Servicos,23,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,36359698000183,TERCON INVESTIMENTOS S.A.,09121454000195,3.3797627442021723
2026-06,60811152000104,Classe,ITAÚNA MULTI TESES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7003962.69,1,0,False,False,False,registro_unico,Classe,7003962.69,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,6552700.93,0.0,True,True,True,campo_bruto_CVM,Financeiro,39,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,60811152000104,ITAÚNA CAPITAL LTDA.,51381462000137,0.0
2026-06,43616659000180,Classe,TALÓ 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7003747.49,1,0,False,False,False,registro_unico,Classe,7003747.49,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,4421258.16,1102232.15,True,True,True,campo_bruto_CVM,Agronegocio,1,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,43616659000180,FARMTECH GESTÃO DE RECURSOS LTDA.,20043909000134,0.24930282514875807
2026-06,64029467000147,Classe,ROAD CAPITAL & PRECATUR LEGAL CLAIMS OPPORTUNITIES I FIDC RESPONSABILIDADE LIMITADA,6975706.18,1,0,False,False,False,registro_unico,Classe,6975706.18,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,6985671.38,6985671.38,True,True,True,campo_bruto_CVM,Setor publico,17,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,64029467000147,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142,1.0
2026-06,59060623000100,Classe,LUMI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6967783.68,1,0,False,False,False,registro_unico,Classe,6967783.68,,False,BANCO DAYCOVAL S.A.,62232889000190,ABERTO,N,6733483.58,236970.0,True,True,True,campo_bruto_CVM,Financeiro,6,,,BANCO DAYCOVAL S.A.,62232889000190,59060623000100,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,72027832000102,0.03519277906964169
2026-06,62193694000188,Classe,VERA CRUZ III ATIVOS JUDICIAIS PROCESSO DE CONHECIMENTO FIDC RESP LIMITADA,6954245.32,1,0,False,False,False,registro_unico,Classe,6954245.32,,False,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,FECHADO,N,5784232.88,0.0,True,True,True,campo_bruto_CVM,Financeiro,11,,,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,62193694000188,CRD CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA,27899730000122,0.0
2026-06,49959636000154,Classe,LUMINA 1 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6945992.19,1,0,False,False,False,registro_unico,Classe,6945992.19,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,6500000.0,0.0,True,True,True,campo_bruto_CVM,Servicos,7,,,BANCO BTG PACTUAL S/A,30306294000145,49959636000154,LUMINA CAPITAL MANAGEMENT LTDA.,09500375000195,0.0
2026-06,62215593000160,Classe,BPSINV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6923768.47,1,0,False,False,False,registro_unico,Classe,6923768.47,,False,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,ABERTO,N,3307477.69,0.0,True,True,True,campo_bruto_CVM,Financeiro,5,,,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,62215593000160,MENESTYS GESTORA DE RECURSOS LTDA,50543106000100,0.0
2026-06,63697245000130,Classe,NERA TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITAD,6870649.41,1,0,False,False,False,registro_unico,Classe,6870649.41,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,ABERTO,N,6561393.49,0.0,True,True,True,campo_bruto_CVM,Industrial,1,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,63697245000130,TERCON INVESTIMENTOS S.A.,09121454000195,0.0
2026-06,48885265000140,Classe,WONEBANK 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6868846.31,1,0,False,False,False,registro_unico,Classe,6868846.31,,False,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,FECHADO,N,4638095.39,4229754.29,True,True,True,campo_bruto_CVM,Financeiro,2,,,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,48885265000140,FIGTREE CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA.,47326127000169,0.9119593139717638
2026-06,40365928000194,Classe,FARM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6866419.07,1,0,False,False,False,registro_unico,Classe,6866419.07,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,81,,,BANCO BTG PACTUAL S/A,30306294000145,40365928000194,FARMTECH GESTÃO DE RECURSOS LTDA.,20043909000134,0.0
2026-06,60935683000109,Classe,HARBOUR VICTORIA FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6866393.79,1,0,False,False,False,registro_unico,Classe,6866393.79,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,20,,,BANCO BTG PACTUAL S/A,30306294000145,60935683000109,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIÁRIOS LTDA.,36040900000100,0.0
2026-06,64895700000174,Classe,SYNTHEKE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6864894.75,1,0,False,False,False,registro_unico,Classe,6864894.75,,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,5,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,64895700000174,SOMA ASSET GESTÃO DE INVESTIMENTOS LTDA,26760824000153,0.0
2026-06,62838279000134,Classe,TRENTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO,6848609.65,1,0,False,False,False,registro_unico,Classe,6848609.65,,False,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,45854066000187,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,1,,,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,45854066000187,62838279000134,WNT GESTORA DE RECURSOS LTDA,28529686000121,0.0
2026-06,62164403000123,Classe,BLUEFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6831366.56,1,0,False,False,False,registro_unico,Classe,6831366.56,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,6731551.78,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,62164403000123,PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.,39526263000174,0.0
2026-06,30178001000191,Classe,MARFIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,6825995.54,1,0,False,False,False,registro_unico,Classe,6825995.54,,False,INTRA INVESTIMENTOS DTVM LTDA,15489568000195,ABERTO,N,6667298.38,2673719.32,True,True,True,campo_bruto_CVM,Comercial,3,,,INTRA INVESTIMENTOS DTVM LTDA,15489568000195,30178001000191,INTRA BLACK INVESTIMENTOS GESTÃO DE RECURSOS LTDA,35541359000150,0.4010198985574724
2026-06,66869706000100,Classe,CAJU CONSIGNADO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,6817591.34,1,0,False,False,False,registro_unico,Classe,6817591.34,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,4791829.87,198152.28,True,True,True,campo_bruto_CVM,Financeiro,0,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,66869706000100,RIZA SECURITIZAÇÃO E CARTEIRAS GESTORA DE RECURSOS LTD,37556621000166,0.041352110858643654
2026-06,61263184000177,Classe,VB II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,6811058.49,1,0,False,False,False,registro_unico,Classe,6811058.49,,False,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100,FECHADO,N,6834823.49,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100,61263184000177,BLUEWAVE ASSET LTDA,13703306000156,0.0
