bloco,sub_bloco,tag,tag_path,descricao,05/2025,06/2025,07/2025,08/2025,09/2025,10/2025,11/2025,12/2025,01/2026,02/2026,03/2026
APLIC_ATIVO,MERC_DERIVATIVO,VL_DEPOS_MARGEM,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/MERC_DERIVATIVO/VL_DEPOS_MARGEM,VALOR DOS DEPÓSITOS DE MARGEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,OUTROS_ATIVOS,VL_SOM_OUTROS_ATIVOS,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/OUTROS_ATIVOS/VL_SOM_OUTROS_ATIVOS,"VALOR DO SOMATÓRIO CONFORME ITEM 6 - SOMATÓRIO DE OUTROS ATIVOS, DAS OBSERVAÇÕES IMPORTANTES",0.0,0.0,0.0,54984.97,675350.26,0.0,0.0,0.0,0.0,11753.15,0.0
APLIC_ATIVO,OUTROS_ATIVOS,VL_OUTRO_VL_RECEB_CURPRZ,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/OUTROS_ATIVOS/VL_OUTRO_VL_RECEB_CURPRZ,VALOR DE CURTO PRAZO (REALIZAÇÃO EM ATÉ 12 MESES DA DATA DO INFORME),0.0,0.0,0.0,54984.97,675350.26,0.0,0.0,0.0,0.0,11753.15,0.0
APLIC_ATIVO,OUTROS_ATIVOS,VL_OUTRO_VL_RECEB_LPRAZO,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/OUTROS_ATIVOS/VL_OUTRO_VL_RECEB_LPRAZO,VALOR DE LONGO PRAZO (REALIZAÇÃO APÓS 12 MESES DA DATA DO INFORME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,,VL_SOM_APLIC_ATIVO,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VL_SOM_APLIC_ATIVO,"VALOR DO SOMATÓRIO DE ITENS DE APLICAÇÃO ATIVOS CONFORME ITEM 1 - SOMATÓRIO DE ATIVOS, DAS OBSERVAÇÕES IMPORTANTES",1890524044.08,1807347929.45,1779156281.22,1696792714.75,1676798496.84,1673103082.77,1704229712.59,1561129068.0,1591657735.1,1641113251.38,1698008467.93
CART_SEGMT,,VL_SOM_CART_SEGMT,DOC_ARQ/LISTA_INFORM/CART_SEGMT/VL_SOM_CART_SEGMT,"VALOR DO SOMATÓRIO CONFORME ITEM 7 - SOMATÓRIO DE CARTEIRA POR SEGMENTO, DAS OBSERVAÇÕES IMPORTANTES",2918535429.48,2929957167.75,2807673122.85,2806655110.43,2860261957.27,2641703774.12,2555708900.34,2476134814.65,2429074615.44,2439769354.53,2702048277.71
CART_SEGMT,,VL_IND,DOC_ARQ/LISTA_INFORM/CART_SEGMT/VL_IND,VALOR INDUSTRIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CART_SEGMT,,VL_MERC_IMOBIL,DOC_ARQ/LISTA_INFORM/CART_SEGMT/VL_MERC_IMOBIL,VALOR DO MERCADO IMOBILIÁRIO (NÃO FINANCEIRO - VER ITENS F6 E F7 ABAIXO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CART_SEGMT,SEGMT_COMERC,VL_SOM_SEGMT_COMERC,DOC_ARQ/LISTA_INFORM/CART_SEGMT/SEGMT_COMERC/VL_SOM_SEGMT_COMERC,"VALOR DO SOMATÓRIO CONFORME ITEM 8 - SOMATÓRIO DE COMERCIAL, DAS OBSERVAÇÕES IMPORTANTES",2918535429.48,2929957167.75,2807673122.85,2806655110.43,2860261957.27,2641703774.12,2555708900.34,2476134814.65,2429074615.44,2439769354.53,2702048277.71
CART_SEGMT,SEGMT_COMERC,VL_COMERC,DOC_ARQ/LISTA_INFORM/CART_SEGMT/SEGMT_COMERC/VL_COMERC,VALOR COMERCIAL,2918535429.48,2929957167.75,2807673122.85,2806655110.43,2860261957.27,2641703774.12,2555708900.34,2476134814.65,2429074615.44,2439769354.53,2702048277.71
CART_SEGMT,SEGMT_COMERC,VL_COMERC_VARJ,DOC_ARQ/LISTA_INFORM/CART_SEGMT/SEGMT_COMERC/VL_COMERC_VARJ,VALOR COMERCIAL - VAREJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CART_SEGMT,SEGMT_COMERC,VL_ARREND_MERCNT,DOC_ARQ/LISTA_INFORM/CART_SEGMT/SEGMT_COMERC/VL_ARREND_MERCNT,VALOR DE ARRENDAMENTO MERCANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CART_SEGMT,SEGMT_SERV,VL_SOM_SEGMT_SERV,DOC_ARQ/LISTA_INFORM/CART_SEGMT/SEGMT_SERV/VL_SOM_SEGMT_SERV,"VALOR DO SOMATÓRIO CONFORME ITEM 9 - SOMATÓRIO DE SERVIÇOS, DAS OBSERVAÇÕES IMPORTANTES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CART_SEGMT,SEGMT_SERV,VL_SERV,DOC_ARQ/LISTA_INFORM/CART_SEGMT/SEGMT_SERV/VL_SERV,VALOR DOS SERVIÇOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CART_SEGMT,SEGMT_SERV,VL_SERV_PUBLIC,DOC_ARQ/LISTA_INFORM/CART_SEGMT/SEGMT_SERV/VL_SERV_PUBLIC,"VALOR DE SERVIÇOS PÚBLICOS (ELETRICIDADE, TELEFONIA, TRANSPORTE, SANEAMENTO, ETC)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
