grupo,fundo,nome_curto,cnpj,data_referencia,categoria,tipo_documento,documento_id,source_file,arquivo_local_existe,page_count,categorias_com_evidencia,paginas_com_evidencia,amostra_trecho,status_auditoria
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,28/06/2022 10:00,assembleia,AGO,321445,data/raw/37511828000114/321445_assembleia_assembleia_321445_2022-06-28.pdf,True,2.0,alteracoes_assembleias: 2; cotistas_partes_relacionadas: 2; direitos_creditorios_cessoes: 2; governanca_operacional: 2; performance_risco: 1; triggers_protecao: 2,"1, 2","MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 28 DE JUNHO DE 2022 DATA, HORA E LOCAL : realizada em 28 de junho de 2022 , às 10h00, de forma digital pela BRL Trust Distribuidora de Títulos e Valores Mobiliários S.A., instituição administradora (“Administradora”) do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no CNPJ/ME sob o nº 37.511.828/0001-14 (“Fundo”). CONVOCAÇÃO E PRESENÇA : Dispensada ...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,30/06/2022,evento,Aviso aos Cotistas,323263,data/raw/37511828000114/323263_evento_evento_323263_2022-06-30.pdf,True,2.0,,,,PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,29/08/2022 14:00,assembleia,AGE,347103,data/raw/37511828000114/347103_assembleia_assembleia_347103_2022-08-29.pdf,True,2.0,alteracoes_assembleias: 2; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 1; governanca_operacional: 2; triggers_protecao: 1,"1, 2","MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 29 DE AGOSTO DE 2022 HORA E LOCAL: às 14h00, de forma digital pela BRL Trust Distribuidora de Títulos e Valores Mobiliários S.A., instituição administradora (“Administradora”) do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no CNPJ/ME sob o nº 37.511.828/0001-14 (“Fundo”), sendo admitida a participação remota. CONVOCAÇÃO E PRESENÇA : Convocação rea...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,09/2022,outro,Informe Trimestral,366647,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,assembleia,AGE,366672,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,True,7.0,alteracoes_assembleias: 4; amortizacao: 3; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 4; emissoes: 5; governanca_operacional: 5; preco_economia: 5; triggers_protecao: 2,"1, 2, 3, 4, 5, 6","727768417.1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 14 DE OUTUBRO DE 2022 DATA, HORA E LOCAL : Realizada aos 14 dias do mês de outubro de 2022, às 17h, na sede da BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. , instituição administradora (“Administradora”) do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO (“Fundo”), na cidade de São Paulo, no Estado de São Paulo, na Rua Iguatemi, nº 151, 19º anda...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,regulamento,Regulamento,366675,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,True,181.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 13, 14, 16, 19, 2, 20, 24, 25, 28, 29, 3, 30, 37, 4, 41, 42, 44, 5, 6, 7, 9","8 ATA DA ASSEMBLEIA EXTRAORDINÁRIA GERAL DE COTISTAS DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO REALIZADA EM 14 DE OUTUBRO DE 2022, AS 17H. ANEXO I REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 14 de outubro de 2022 DocuSign Envelope ID: BBD9927A-0B7D-4F83-9007-...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,24/11/2022 10:00,assembleia,AGE,383962,data/raw/37511828000114/383962_assembleia_assembleia_383962_2022-11-24.pdf,True,8.0,alteracoes_assembleias: 5; amortizacao: 1; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 4; emissoes: 1; governanca_operacional: 5; performance_risco: 2; preco_economia: 2,"1, 2, 3, 4, 5, 6","1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL ORDINÁRIA E EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 24 DE NOVEMBRO DE 2022 DATA, HORA E LOCAL : Realizada aos 24 dias do mês de novembro de 2022, às 10h, na sede da BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. (“BRL”), instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO (“Fundo”), na cidade de São Paulo, no Estado de São Paulo, na Rua Iguatemi, nº 151, 19º an...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,01/12/2022,regulamento,Regulamento,386205,data/raw/37511828000114/386205_regulamento_regulamento_386205_2022-12-01.pdf,True,157.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 13, 16, 17, 19, 2, 20, 21, 23, 24, 25, 3, 30, 34, 35, 36, 4, 5, 6, 7, 8",DocuSign Envelope ID: 564B316E-1075-4156-8FA4-48FD0BC09D27 1 REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 01 de dezembro de 2022,PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/2022,outro,Informe Trimestral,419056,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,22/12/2022 18:00,assembleia,AGE,393133,data/raw/37511828000114/393133_assembleia_assembleia_393133_2022-12-22.pdf,True,7.0,alteracoes_assembleias: 5; amortizacao: 4; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 1; governanca_operacional: 5; performance_risco: 5,"1, 2, 3, 4, 5, 6","1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 22 DE DEZEMBRO DE 2022 DATA, HORA E LOCAL: Realizada aos 22 dias do mês de dezembro de 2022, às 18h, na sede do BANCO GENIAL S.A. instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS (“Fundo”), na Cidade do Rio de Janeiro Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CEP 22.250-040 (""Administrador""). 1. SOL...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,22/12/2022,regulamento,Regulamento,393134,data/raw/37511828000114/393134_regulamento_regulamento_393134_2022-12-22.pdf,True,154.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 13, 16, 17, 19, 2, 20, 21, 23, 24, 25, 29, 3, 33, 34, 36, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 22 de dezembro de 2022,PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,31/12/2022,outro,Relatório de Agência de Rating,419195,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,31/12/2022,outro,Demonstrações Financeiras,753107,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,31/12/2022,outro,Outros Relatórios,753110,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,03/2023,outro,Informe Trimestral,465501,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,31/03/2023,outro,Relatório de Agência de Rating,464978,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,06/2023,outro,Informe Trimestral,509351,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,30/06/2023,outro,Relatório de Agência de Rating,509602,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,09/2023,outro,Informe Trimestral,552537,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/09/2023 10:00,assembleia,AGE,521510,data/raw/37511828000114/521510_assembleia_assembleia_521510_2023-09-12.pdf,True,15.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 1; preco_economia: 5,"1, 10, 11, 12, 2, 3, 5, 6, 7, 9","1 728393214.1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 12 DE SETEMBRO DE 2023 DATA, HORA E LOCAL: Realizada no 12º (décimo segundo) dia do mês de setembro de 2023, às 10h, na sede do BANCO GENIAL S.A. instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS (“Fundo”), na Cidade do Rio de Janeiro Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CEP 22.250-040 (""Adminis...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/09/2023,regulamento,Regulamento,521557,data/raw/37511828000114/521557_regulamento_regulamento_521557_2023-09-12.pdf,True,143.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 15, 16, 18, 19, 2, 21, 22, 23, 27, 3, 30, 31, 32, 4, 5, 6, 7, 8",1 REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 12 de setembro de 2023,PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/2023,outro,Informe Trimestral,605184,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,20/12/2023 10:00,assembleia,AGE,575528,data/raw/37511828000114/575528_assembleia_assembleia_575528_2023-12-20.pdf,True,3.0,alteracoes_assembleias: 2; cotistas_partes_relacionadas: 2; direitos_creditorios_cessoes: 2; governanca_operacional: 1,"1, 3","1 728393214.1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 20 DE DEZEMBRO DE 2023 DATA, HORA E LOCAL : Realizada no dia 20 do mês de dezembro de 2023, às 10h, na sede do BANCO GENIAL S.A. instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS (“Fundo”), na Cidade do Rio de Janeiro Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CEP 22.250 - 040 (""Administrador"") de for...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,31/12/2023,outro,Demonstrações Financeiras,847961,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,23/01/2024 10:00,assembleia,AGE,591337,data/raw/37511828000114/591337_assembleia_assembleia_591337_2024-01-23.pdf,True,39.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; triggers_protecao: 3,"1, 10, 11, 12, 13, 14, 15, 16, 19, 2, 23, 25, 28, 3, 37, 4, 5, 6, 7","1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 23 DE JANEIRO DE 2024 DATA, HORA E LOCAL : Realizada no dia 2 3 do mês de janeiro de 2024, às 10h, na sede do BANCO GENIAL S.A. instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS (“Fundo”), na Cidade do Rio de Janeiro Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CEP 22.250-040 (""Administrador"") de forma ...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,03/2024,outro,Informe Trimestral,658127,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,06/2024,outro,Informe Trimestral,719137,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,10/06/2024 10:00,assembleia,AGE,678666,data/raw/37511828000114/678666_assembleia_assembleia_678666_2024-06-10.pdf,True,3.0,alteracoes_assembleias: 3; cotistas_partes_relacionadas: 3; direitos_creditorios_cessoes: 2; governanca_operacional: 1,"1, 2, 3","MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ: 37.511.828/0001-14 (“Fundo”) ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 10 DE JUNHO DE 2024 DATA, HORA E LOCAL: em 10 de junho de 2024, às 10:00h, nas dependências da sede do BANCO GENIAL S.A. , inscrito no CNPJ sob o nº 45.963.673/0001-85, administrador do Fundo (“Administrador”), na Cidade e Estado do Rio de Janeiro, na Praia de Botafogo, 228, 9º andar, Bairro de Botafogo, CEP 22250-040, realizada de forma remota. CONVOCAÇÃO E PRESENÇA: dispensadas as formalidades de c...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,10/06/2024,regulamento,Regulamento,678673,data/raw/37511828000114/678673_regulamento_regulamento_678673_2024-06-10.pdf,True,139.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 13, 15, 16, 18, 19, 2, 20, 23, 26, 27, 3, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 10 de junho de 2024,PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/07/2024 10:00,assembleia,AGE,699514,data/raw/37511828000114/699514_assembleia_assembleia_699514_2024-07-12.pdf,True,11.0,alteracoes_assembleias: 5; amortizacao: 2; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 4; performance_risco: 2; triggers_protecao: 2,"1, 10, 2, 3, 4, 5, 6, 7, 9","729455645.3 729552286.1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ: 37.511.828/0001-14 (“Fundo”) ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 12 DE JULHO DE 2024 DATA, HORA E LOCAL : em 12 de julho de 2024, às 10h, nas dependências da sede do BANCO GENIAL S.A. , inscrito no CNPJ sob o nº 45.246.410/0001-55, administrador do Fundo (“Administrador”), na Cidade e Estado do Rio de Janeiro, na Praia de Botafogo, 228, 9º andar, Bairro de Botafogo, CEP 22250-040, realizada de forma remota. CONVOCAÇÃO E PRESENÇA : dispensadas as formalidades de co...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/07/2024,regulamento,Regulamento,699515,data/raw/37511828000114/699515_regulamento_regulamento_699515_2024-07-12.pdf,True,123.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 12, 13, 14, 15, 18, 2, 22, 23, 26, 27, 28, 3, 32, 36, 38, 39, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 12 de julho de 2024,PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,26/07/2024 10:00,assembleia,AGE,707894,data/raw/37511828000114/707894_assembleia_assembleia_707894_2024-07-26.pdf,True,1.0,alteracoes_assembleias: 1; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 1; governanca_operacional: 1,1,"MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ: 37.511.828/0001-14 (“Fundo”) ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 26 DE JULHO DE 2024 DATA, HORA E LOCAL: em 26 de julho de 2024, às 10:00h, nas dependências da sede do BANCO GENIAL S.A. , inscrito no CNPJ sob o nº 45.963.673/0001-85, administrador do Fundo (“Administrador”), na Cidade e Estado do Rio de Janeiro, na Praia de Botafogo, 228, 9º andar, Bairro de Botafogo, CEP 22250-040, realizada de forma remota. CONVOCAÇÃO E PRESENÇA: dispensadas as formalidades de c...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,08/08/2024 10:00,assembleia,AGE,717356,data/raw/37511828000114/717356_assembleia_assembleia_717356_2024-08-08.pdf,True,1.0,alteracoes_assembleias: 1; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 1; governanca_operacional: 1,1,"MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ: 37.511.828/0001-14 (“Fundo”) ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 8 DE AGOSTO DE 2024 DATA, HORA E LOCAL: em 8 de agosto de 2024, às 10:00h, nas dependências da sede do BANCO GENIAL S.A. , inscrito no CNPJ sob o nº 45.963.673/0001-85, administrador do Fundo (“Administrador”), na Cidade e Estado do Rio de Janeiro, na Praia de Botafogo, 228, 9º andar, Bairro de Botafogo, CEP 22250-040, realizada de forma remota. CONVOCAÇÃO E PRESENÇA: dispensadas as formalidades de c...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,26/08/2024 10:00,assembleia,AGE,733029,data/raw/37511828000114/733029_assembleia_assembleia_733029_2024-08-26.pdf,True,1.0,alteracoes_assembleias: 1; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 1; governanca_operacional: 1,1,"MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ: 37.511.828/0001-14 (“Fundo”) ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 26 DE AGOSTO DE 2024 DATA, HORA E LOCAL: em 26 de agosto de 2024, às 10:00h, nas dependências da sede do BANCO GENIAL S.A., inscrito no CNPJ sob o nº 45.963.673/0001-85, administrador do Fundo (“Administrador”), na Cidade e Estado do Rio de Janeiro, na Praia de Botafogo, 228, 9º andar, Bairro de Botafogo, CEP 22250-040, realizada de forma remota. CONVOCAÇÃO E PRESENÇA: dispensadas as formalidades de ...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,09/2024,outro,Informe Trimestral,772518,,False,,,,,Inventariado sem PDF local
