entity_kind,cnpj_entity,cnpj_fundo,cnpj_classe,nome_entity,nome_fundo,nome_classe,tipo_fidc_cvm,first_known_date,first_data_constituicao,first_data_inicio,first_data_registro,latest_data_registro,situacao_latest,administrador,gestor,custodiante,patrimonio_liquido_latest,data_patrimonio_liquido_latest,source_datasets,raw_record_count,registered_since_2024,born_since_2024_strict,registration_is_probable_recadastro,platform_has_regulatory_knowledge,platform_has_raw_documents,platform_has_curated_emission_rows,platform_coverage_level
fundo_rcvm175,61866286000187,61866286000187,,CVPAR OPPORTUNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,CVPAR OPPORTUNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2025-07-18,2025-07-18,,2025-07-22,2025-07-22,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,CVPAR INVESTIMENTOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61832072000190,61832072000190,,FICTOR INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FICTOR INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2025-07-18,2025-07-18,,2025-07-21,2025-07-21,Em Liquidação,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,FICTOR ASSET LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61817344000182,61817344000182,,HELFEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,HELFEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2025-07-18,2025-07-18,,2025-07-18,2025-07-18,Em Funcionamento Normal,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CATÁLISE INVESTIMENTOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61853647000150,61853647000150,,INSPIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS - RESPONSABILIDADE LIMITADA,INSPIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS - RESPONSABILIDADE LIMITADA,,FIDC,2025-07-18,2025-07-18,,2025-07-22,2025-07-22,Cancelado,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,SOLIS INVESTIMENTOS S A,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,35686949000171,35686949000171,35686949000171,GREEN WAY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,GREEN WAY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,GREEN WAY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-21,2025-07-21,2025-07-21,2025-07-21,2025-07-21,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,14737475.24,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61868687000176,61868687000176,61868687000176,TNB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,TNB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,TNB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-21,2025-07-21,2025-07-21,2025-07-22,2025-07-22,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,POLÍGONO CAPITAL LTDA,BANCO BTG PACTUAL S/A,98794641.67,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61868687000176,61868687000176,,TNB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,TNB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2025-07-21,2025-07-21,,2025-07-22,2025-07-22,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,POLÍGONO CAPITAL LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61874955000162,61874955000162,61874955000162,AQABAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,AQABAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,AQABAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,Classes de Cotas de Fundos FIDC,2025-07-22,2025-07-22,2025-07-22,2025-07-23,2025-07-23,Fase Pré-Operacional,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62107005000175,62107005000175,62107005000175,MARIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,MARIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,MARIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-22,2025-07-22,2025-07-22,2025-08-06,2025-08-06,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,LUMINA CAPITAL MANAGEMENT LTDA.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,93219402.27,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61872284000109,61872284000109,61872284000109,ORIGIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,ORIGIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,ORIGIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-22,2025-07-22,2025-07-22,2025-07-23,2025-07-23,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,9371994.78,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61865055000159,61865055000159,61865055000159,RAPIDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA DE RESP LIMITADA,RAPIDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA DE RESP LIMITADA,RAPIDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA DE RESP LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-22,2025-07-22,2025-07-22,2025-07-22,2025-07-22,Fase Pré-Operacional,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",CARMEL GESTORA DE ATIVOS LTDA,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",,,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61917809000177,61917809000177,61917809000177,SAMPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,SAMPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,SAMPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Classes de Cotas de Fundos FIDC,2025-07-22,2025-07-22,2025-07-22,2025-07-25,2025-07-25,Em Funcionamento Normal,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,AF INVEST ADMINISTRAÇÃO DE RECURSOS LTDA,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,7759448.25,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61874955000162,61874955000162,,AQABAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,AQABAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,,FIDC,2025-07-22,2025-07-22,,2025-07-23,2025-07-23,Fase Pré-Operacional,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62107005000175,62107005000175,,MARIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,MARIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2025-07-22,2025-07-22,,2025-08-06,2025-08-06,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,LUMINA CAPITAL MANAGEMENT LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61872284000109,61872284000109,,ORIGIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,ORIGIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2025-07-22,2025-07-22,,2025-07-23,2025-07-23,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61865055000159,61865055000159,,RAPIDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA DE RESP LIMITADA,RAPIDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA DE RESP LIMITADA,,FIDC,2025-07-22,2025-07-22,,2025-07-22,2025-07-22,Fase Pré-Operacional,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",CARMEL GESTORA DE ATIVOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61917809000177,61917809000177,,SAMPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,SAMPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,,FIDC,2025-07-22,2025-07-22,,2025-07-25,2025-07-25,Em Funcionamento Normal,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,AF INVEST ADMINISTRAÇÃO DE RECURSOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61885788000155,61885788000155,61885788000155,ITAÚ CRÉDITO ESTRUTURADO ADVISORY ALPES III FIDC RESPONSABILIDADE LIMITADA,ITAÚ CRÉDITO ESTRUTURADO ADVISORY ALPES III FIDC RESPONSABILIDADE LIMITADA,ITAÚ CRÉDITO ESTRUTURADO ADVISORY ALPES III FIDC RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-23,2025-07-23,2025-07-23,2025-07-23,2025-07-23,Em Funcionamento Normal,INTRAG DTVM LTDA.,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,ITAU UNIBANCO S.A.,195192496.01,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61909905000173,61909905000173,61909905000173,MARAÚ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,MARAÚ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,MARAÚ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-23,2025-07-23,2025-07-23,2025-07-24,2025-07-24,Em Funcionamento Normal,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,GENIAL GESTÃO LTDA.,BANCO GENIAL S.A.,15833594.83,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61890598000126,61890598000126,61890598000126,MOBILIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,MOBILIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,MOBILIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2025-07-23,2025-07-23,2025-07-23,2025-07-23,2025-07-23,Em Funcionamento Normal,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,REAG SPECIALTY FINANCE LTDA.,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,-85204.61,2026-02-28,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61896279000128,61896279000128,61896279000128,OTIMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OTIMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OTIMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2025-07-23,2025-07-23,2025-07-23,2025-07-24,2025-07-24,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,9709657.81,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61891705000130,61891705000130,61891705000130,ÂNIMA COOASGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LIMITADA,ÂNIMA COOASGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LIMITADA,ÂNIMA COOASGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-23,2025-07-23,2025-07-23,2025-07-23,2025-07-23,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,OPEA GESTORA DE RECURSOS LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,105353734.02,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61885788000155,61885788000155,,ITAÚ CRÉDITO ESTRUTURADO ADVISORY ALPES III FIDC RESPONSABILIDADE LIMITADA,ITAÚ CRÉDITO ESTRUTURADO ADVISORY ALPES III FIDC RESPONSABILIDADE LIMITADA,,FIDC,2025-07-23,2025-07-23,,2025-07-23,2025-07-23,Em Funcionamento Normal,INTRAG DTVM LTDA.,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61909905000173,61909905000173,,MARAÚ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,MARAÚ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,FIDC,2025-07-23,2025-07-23,,2025-07-24,2025-07-24,Em Funcionamento Normal,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,GENIAL GESTÃO LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61890598000126,61890598000126,,MOBILIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,MOBILIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2025-07-23,2025-07-23,,2025-07-23,2025-07-23,Em Funcionamento Normal,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,REAG SPECIALTY FINANCE LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61896279000128,61896279000128,,OTIMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OTIMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2025-07-23,2025-07-23,,2025-07-24,2025-07-24,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61891705000130,61891705000130,,ÂNIMA COOASGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LIMITADA,ÂNIMA COOASGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LIMITADA,,FIDC,2025-07-23,2025-07-23,,2025-07-23,2025-07-23,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,OPEA GESTORA DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61926140000180,61926140000180,61926140000180,ATLAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ATLAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ATLAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2025-07-24,2025-07-24,2025-07-24,2025-07-25,2025-07-25,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,HIKE CAPITAL GESTORA DE RECURSOS LTDA.,BANCO BTG PACTUAL S/A,36396886.98,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61921850000117,61921850000117,61921850000117,IPO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,IPO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,IPO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-24,2025-07-24,2025-07-24,2025-07-25,2025-07-25,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ALB Asset Ltda.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,70826181.71,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61922025000137,61922025000137,61922025000137,IPO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,IPO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,IPO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-24,2025-07-24,2025-07-24,2025-07-25,2025-07-25,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,QI GESTÃO DE RECURSOS LTDA.,LASTRO RDV DTVM Ltda,87318698.62,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61918781000192,61918781000192,61918781000192,PARCELA DIÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARCELA DIÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARCELA DIÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-24,2025-07-24,2025-07-24,2025-07-25,2025-07-25,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,7049411.18,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,61909085000110,61909085000110,61909085000110,RED WOOD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,RED WOOD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,RED WOOD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-07-24,2025-07-24,2025-07-24,2025-07-24,2025-07-24,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,56473714.93,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61926140000180,61926140000180,,ATLAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ATLAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2025-07-24,2025-07-24,,2025-07-25,2025-07-25,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,HIKE CAPITAL GESTORA DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61921850000117,61921850000117,,IPO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,IPO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,FIDC,2025-07-24,2025-07-24,,2025-07-25,2025-07-25,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ALB Asset Ltda.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61922025000137,61922025000137,,IPO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,IPO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,FIDC,2025-07-24,2025-07-24,,2025-07-25,2025-07-25,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,QI GESTÃO DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61918781000192,61918781000192,,PARCELA DIÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,PARCELA DIÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2025-07-24,2025-07-24,,2025-07-25,2025-07-25,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,61909085000110,61909085000110,,RED WOOD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,RED WOOD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,,FIDC,2025-07-24,2025-07-24,,2025-07-24,2025-07-24,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
