cnpj_fundo,veiculos_reportantes,cnpjs_reportantes,pl_brl,cnpj_fundo_14,diferenca_veiculos_menos_fundo,universo_veiculos,universo_fundos
25.695.170/0001-69,1,25.695.170/0001-69,6775675.58,25695170000169,0,4252,4247
64.414.126/0001-95,1,64.414.126/0001-95,6766622.72,64414126000195,0,4252,4247
64.884.451/0001-11,1,64.884.451/0001-11,6760095.47,64884451000111,0,4252,4247
54.902.792/0001-19,1,54.902.792/0001-19,6722914.8,54902792000119,0,4252,4247
65.344.088/0001-04,1,65.344.088/0001-04,6707674.18,65344088000104,0,4252,4247
50.362.898/0001-16,1,50.362.898/0001-16,6663179.56,50362898000116,0,4252,4247
60.716.732/0001-04,1,60.716.732/0001-04,6642821.81,60716732000104,0,4252,4247
62.057.076/0001-00,1,62.057.076/0001-00,6642786.86,62057076000100,0,4252,4247
31.030.854/0001-44,1,31.030.854/0001-44,6633469.03,31030854000144,0,4252,4247
30.177.946/0001-99,1,30.177.946/0001-99,6610735.7,30177946000199,0,4252,4247
60.686.437/0001-52,1,60.686.437/0001-52,6593115.16,60686437000152,0,4252,4247
59.931.773/0001-34,1,59.931.773/0001-34,6567396.83,59931773000134,0,4252,4247
64.167.223/0001-20,1,64.167.223/0001-20,6522668.85,64167223000120,0,4252,4247
44.302.089/0001-16,1,44.302.089/0001-16,6508511.68,44302089000116,0,4252,4247
13.963.456/0001-07,1,13.963.456/0001-07,6501572.12,13963456000107,0,4252,4247
26.560.778/0001-49,1,26.560.778/0001-49,6491660.08,26560778000149,0,4252,4247
65.515.576/0001-37,1,65.515.576/0001-37,6479538.75,65515576000137,0,4252,4247
50.041.351/0001-19,1,50.041.351/0001-19,6473024.97,50041351000119,0,4252,4247
29.226.634/0001-49,1,29.226.634/0001-49,6448585.28,29226634000149,0,4252,4247
51.226.491/0001-24,1,51.226.491/0001-24,6422747.04,51226491000124,0,4252,4247
63.866.828/0001-47,1,63.866.828/0001-47,6414715.85,63866828000147,0,4252,4247
54.589.341/0001-73,1,54.589.341/0001-73,6414465.87,54589341000173,0,4252,4247
65.889.435/0001-84,1,65.889.435/0001-84,6405430.42,65889435000184,0,4252,4247
61.517.582/0001-72,1,61.517.582/0001-72,6399203.04,61517582000172,0,4252,4247
42.860.984/0001-20,1,42.860.984/0001-20,6307897.74,42860984000120,0,4252,4247
59.400.011/0001-01,1,59.400.011/0001-01,6292871.9,59400011000101,0,4252,4247
59.556.339/0001-11,1,59.556.339/0001-11,6276981.31,59556339000111,0,4252,4247
64.598.309/0001-08,1,64.598.309/0001-08,6274345.6,64598309000108,0,4252,4247
48.069.210/0001-62,1,48.069.210/0001-62,6272838.5,48069210000162,0,4252,4247
64.642.939/0001-32,1,64.642.939/0001-32,6254022.5,64642939000132,0,4252,4247
65.324.403/0001-31,1,65.324.403/0001-31,6232361.86,65324403000131,0,4252,4247
47.425.860/0001-30,1,47.425.860/0001-30,6196105.42,47425860000130,0,4252,4247
48.314.952/0001-06,1,48.314.952/0001-06,6194067.22,48314952000106,0,4252,4247
61.145.490/0001-09,1,61.145.490/0001-09,6192805.38,61145490000109,0,4252,4247
65.463.011/0001-53,1,65.463.011/0001-53,6179101.06,65463011000153,0,4252,4247
62.124.571/0001-95,1,62.124.571/0001-95,6174424.38,62124571000195,0,4252,4247
29.242.916/0001-30,1,29.242.916/0001-30,6168787.26,29242916000130,0,4252,4247
57.519.386/0001-60,1,57.519.386/0001-60,6162574.49,57519386000160,0,4252,4247
65.483.268/0001-77,1,65.483.268/0001-77,6151901.72,65483268000177,0,4252,4247
51.388.032/0001-47,1,51.388.032/0001-47,6136929.29,51388032000147,0,4252,4247
54.979.338/0001-66,1,54.979.338/0001-66,6124389.07,54979338000166,0,4252,4247
36.114.991/0001-80,1,36.114.991/0001-80,6107213.76,36114991000180,0,4252,4247
56.052.655/0001-68,1,56.052.655/0001-68,6101516.97,56052655000168,0,4252,4247
47.279.999/0001-13,1,47.279.999/0001-13,6081602.38,47279999000113,0,4252,4247
62.860.514/0001-74,1,62.860.514/0001-74,6072891.44,62860514000174,0,4252,4247
59.548.957/0001-10,1,59.548.957/0001-10,6069768.85,59548957000110,0,4252,4247
35.844.801/0001-18,1,35.844.801/0001-18,6038065.82,35844801000118,0,4252,4247
58.488.445/0001-42,1,58.488.445/0001-42,6037667.49,58488445000142,0,4252,4247
51.269.820/0001-14,1,51.269.820/0001-14,6013509.7,51269820000114,0,4252,4247
55.825.226/0001-13,1,55.825.226/0001-13,5995940.39,55825226000113,0,4252,4247
62.667.208/0001-16,1,62.667.208/0001-16,5991509.86,62667208000116,0,4252,4247
51.531.327/0001-20,1,51.531.327/0001-20,5976030.21,51531327000120,0,4252,4247
56.975.898/0001-78,1,56.975.898/0001-78,5943946.91,56975898000178,0,4252,4247
51.919.474/0001-72,1,51.919.474/0001-72,5941391.16,51919474000172,0,4252,4247
53.095.984/0001-06,1,53.095.984/0001-06,5940021.14,53095984000106,0,4252,4247
64.191.967/0001-80,1,64.191.967/0001-80,5932142.24,64191967000180,0,4252,4247
63.697.938/0001-22,1,63.697.938/0001-22,5923280.58,63697938000122,0,4252,4247
34.096.240/0001-53,1,34.096.240/0001-53,5904201.14,34096240000153,0,4252,4247
58.615.962/0001-35,1,58.615.962/0001-35,5902996.52,58615962000135,0,4252,4247
65.804.305/0001-00,1,65.804.305/0001-00,5901789.72,65804305000100,0,4252,4247
46.285.178/0001-27,1,46.285.178/0001-27,5884756.71,46285178000127,0,4252,4247
58.355.344/0001-01,1,58.355.344/0001-01,5873116.78,58355344000101,0,4252,4247
50.941.133/0001-30,1,50.941.133/0001-30,5866311.97,50941133000130,0,4252,4247
60.974.918/0001-63,1,60.974.918/0001-63,5863651.3,60974918000163,0,4252,4247
63.491.326/0001-89,1,63.491.326/0001-89,5860955.05,63491326000189,0,4252,4247
51.861.911/0001-44,1,51.861.911/0001-44,5829594.92,51861911000144,0,4252,4247
59.791.370/0001-37,1,59.791.370/0001-37,5804996.77,59791370000137,0,4252,4247
60.646.521/0001-42,1,60.646.521/0001-42,5802241.27,60646521000142,0,4252,4247
53.969.337/0001-78,1,53.969.337/0001-78,5795961.68,53969337000178,0,4252,4247
49.920.810/0001-55,1,49.920.810/0001-55,5770490.27,49920810000155,0,4252,4247
06.081.379/0001-98,1,06.081.379/0001-98,5770286.6,06081379000198,0,4252,4247
64.076.604/0001-02,1,64.076.604/0001-02,5769380.54,64076604000102,0,4252,4247
63.219.990/0001-73,1,63.219.990/0001-73,5742740.37,63219990000173,0,4252,4247
57.420.245/0001-95,1,57.420.245/0001-95,5725472.99,57420245000195,0,4252,4247
66.228.782/0001-29,1,66.228.782/0001-29,5705455.73,66228782000129,0,4252,4247
63.249.864/0001-61,1,63.249.864/0001-61,5704939.72,63249864000161,0,4252,4247
51.497.417/0001-42,1,51.497.417/0001-42,5702833.56,51497417000142,0,4252,4247
54.072.485/0001-58,1,54.072.485/0001-58,5670534.81,54072485000158,0,4252,4247
50.398.792/0001-72,1,50.398.792/0001-72,5659329.48,50398792000172,0,4252,4247
56.095.121/0001-19,1,56.095.121/0001-19,5655435.02,56095121000119,0,4252,4247
52.178.495/0001-47,1,52.178.495/0001-47,5653266.02,52178495000147,0,4252,4247
63.655.890/0001-90,1,63.655.890/0001-90,5651835.18,63655890000190,0,4252,4247
28.671.036/0001-16,1,28.671.036/0001-16,5620117.89,28671036000116,0,4252,4247
35.765.949/0001-67,1,35.765.949/0001-67,5594494.2,35765949000167,0,4252,4247
65.953.190/0001-07,1,65.953.190/0001-07,5574217.9,65953190000107,0,4252,4247
45.853.950/0001-05,1,45.853.950/0001-05,5517286.2,45853950000105,0,4252,4247
41.970.097/0001-42,1,41.970.097/0001-42,5508683.9,41970097000142,0,4252,4247
65.513.960/0001-09,1,65.513.960/0001-09,5505774.0,65513960000109,0,4252,4247
63.829.575/0001-31,1,63.829.575/0001-31,5503162.05,63829575000131,0,4252,4247
43.648.593/0001-00,1,43.648.593/0001-00,5502003.03,43648593000100,0,4252,4247
58.113.703/0001-06,1,58.113.703/0001-06,5439699.81,58113703000106,0,4252,4247
62.639.652/0001-28,1,62.639.652/0001-28,5421273.75,62639652000128,0,4252,4247
51.313.788/0001-27,1,51.313.788/0001-27,5403488.86,51313788000127,0,4252,4247
28.880.344/0001-51,1,28.880.344/0001-51,5398146.08,28880344000151,0,4252,4247
14.788.370/0001-40,1,14.788.370/0001-40,5387503.68,14788370000140,0,4252,4247
59.987.689/0001-32,1,59.987.689/0001-32,5382662.55,59987689000132,0,4252,4247
64.127.465/0001-90,1,64.127.465/0001-90,5381986.93,64127465000190,0,4252,4247
62.809.011/0001-74,1,62.809.011/0001-74,5380264.02,62809011000174,0,4252,4247
54.323.848/0001-80,1,54.323.848/0001-80,5357828.7,54323848000180,0,4252,4247
12.956.543/0001-66,1,12.956.543/0001-66,5348811.08,12956543000166,0,4252,4247
43.806.417/0001-59,1,43.806.417/0001-59,5338962.08,43806417000159,0,4252,4247
45.693.226/0001-53,1,45.693.226/0001-53,5335300.42,45693226000153,0,4252,4247
55.747.288/0001-54,1,55.747.288/0001-54,5329761.68,55747288000154,0,4252,4247
54.774.876/0001-14,1,54.774.876/0001-14,5296277.44,54774876000114,0,4252,4247
66.032.389/0001-65,1,66.032.389/0001-65,5293210.15,66032389000165,0,4252,4247
55.891.858/0001-85,1,55.891.858/0001-85,5226132.82,55891858000185,0,4252,4247
65.835.536/0001-72,1,65.835.536/0001-72,5219214.32,65835536000172,0,4252,4247
60.371.387/0001-14,1,60.371.387/0001-14,5209401.33,60371387000114,0,4252,4247
61.279.682/0001-08,1,61.279.682/0001-08,5186703.79,61279682000108,0,4252,4247
61.926.527/0001-36,1,61.926.527/0001-36,5145063.08,61926527000136,0,4252,4247
44.613.189/0001-63,1,44.613.189/0001-63,5137409.39,44613189000163,0,4252,4247
64.041.032/0001-18,1,64.041.032/0001-18,5130400.16,64041032000118,0,4252,4247
65.812.452/0001-13,1,65.812.452/0001-13,5119145.77,65812452000113,0,4252,4247
26.459.235/0001-30,1,26.459.235/0001-30,5116459.21,26459235000130,0,4252,4247
55.790.739/0001-36,1,55.790.739/0001-36,5077316.63,55790739000136,0,4252,4247
60.493.763/0001-43,1,60.493.763/0001-43,5073390.01,60493763000143,0,4252,4247
47.984.230/0001-04,1,47.984.230/0001-04,5067094.88,47984230000104,0,4252,4247
41.593.704/0001-00,1,41.593.704/0001-00,5047068.67,41593704000100,0,4252,4247
61.043.596/0001-00,1,61.043.596/0001-00,5042091.79,61043596000100,0,4252,4247
41.970.123/0001-32,1,41.970.123/0001-32,5019201.08,41970123000132,0,4252,4247
58.341.346/0001-33,1,58.341.346/0001-33,5006757.07,58341346000133,0,4252,4247
66.146.849/0001-86,1,66.146.849/0001-86,4982534.87,66146849000186,0,4252,4247
66.359.499/0001-36,1,66.359.499/0001-36,4973122.07,66359499000136,0,4252,4247
62.543.489/0001-03,1,62.543.489/0001-03,4950787.89,62543489000103,0,4252,4247
54.012.401/0001-90,1,54.012.401/0001-90,4933303.96,54012401000190,0,4252,4247
55.610.024/0001-54,1,55.610.024/0001-54,4915024.8,55610024000154,0,4252,4247
45.144.799/0001-28,1,45.144.799/0001-28,4889923.5,45144799000128,0,4252,4247
55.497.401/0001-90,1,55.497.401/0001-90,4872156.52,55497401000190,0,4252,4247
60.113.723/0001-29,1,60.113.723/0001-29,4853407.15,60113723000129,0,4252,4247
42.866.928/0001-01,1,42.866.928/0001-01,4813343.28,42866928000101,0,4252,4247
07.507.899/0001-82,1,07.507.899/0001-82,4812296.83,07507899000182,0,4252,4247
64.630.838/0001-41,1,64.630.838/0001-41,4809305.26,64630838000141,0,4252,4247
19.832.159/0001-09,1,19.832.159/0001-09,4789521.41,19832159000109,0,4252,4247
58.570.039/0001-24,1,58.570.039/0001-24,4777980.69,58570039000124,0,4252,4247
62.741.028/0001-37,1,62.741.028/0001-37,4727172.4,62741028000137,0,4252,4247
63.680.237/0001-80,1,63.680.237/0001-80,4726315.93,63680237000180,0,4252,4247
45.425.498/0001-72,1,45.425.498/0001-72,4630731.7,45425498000172,0,4252,4247
60.026.166/0001-09,1,60.026.166/0001-09,4613375.08,60026166000109,0,4252,4247
59.357.545/0001-00,1,59.357.545/0001-00,4609698.61,59357545000100,0,4252,4247
49.974.540/0001-65,1,49.974.540/0001-65,4605771.4,49974540000165,0,4252,4247
58.255.305/0001-24,1,58.255.305/0001-24,4582638.64,58255305000124,0,4252,4247
43.271.544/0001-09,1,43.271.544/0001-09,4571111.31,43271544000109,0,4252,4247
52.352.829/0001-57,1,52.352.829/0001-57,4559656.69,52352829000157,0,4252,4247
65.100.186/0001-04,1,65.100.186/0001-04,4518446.08,65100186000104,0,4252,4247
45.383.797/0001-91,1,45.383.797/0001-91,4516734.69,45383797000191,0,4252,4247
39.469.191/0001-70,1,39.469.191/0001-70,4509361.65,39469191000170,0,4252,4247
49.999.307/0001-37,1,49.999.307/0001-37,4411885.42,49999307000137,0,4252,4247
53.808.205/0001-64,1,53.808.205/0001-64,4405179.79,53808205000164,0,4252,4247
45.512.077/0001-89,1,45.512.077/0001-89,4397410.12,45512077000189,0,4252,4247
63.565.588/0001-40,1,63.565.588/0001-40,4361044.62,63565588000140,0,4252,4247
54.246.795/0001-41,1,54.246.795/0001-41,4325684.54,54246795000141,0,4252,4247
55.330.962/0001-09,1,55.330.962/0001-09,4318921.2,55330962000109,0,4252,4247
64.988.177/0001-20,1,64.988.177/0001-20,4300858.22,64988177000120,0,4252,4247
46.557.432/0001-07,1,46.557.432/0001-07,4300306.27,46557432000107,0,4252,4247
50.692.376/0001-82,1,50.692.376/0001-82,4287699.89,50692376000182,0,4252,4247
64.039.601/0001-90,1,64.039.601/0001-90,4256991.9,64039601000190,0,4252,4247
51.199.121/0001-45,1,51.199.121/0001-45,4236054.38,51199121000145,0,4252,4247
57.941.435/0001-58,1,57.941.435/0001-58,4228543.66,57941435000158,0,4252,4247
62.948.578/0001-21,1,62.948.578/0001-21,4225718.68,62948578000121,0,4252,4247
60.776.251/0001-94,1,60.776.251/0001-94,4212954.04,60776251000194,0,4252,4247
54.095.003/0001-85,1,54.095.003/0001-85,4209780.05,54095003000185,0,4252,4247
61.228.553/0001-90,1,61.228.553/0001-90,4202074.44,61228553000190,0,4252,4247
40.365.962/0001-69,1,40.365.962/0001-69,4196287.61,40365962000169,0,4252,4247
62.786.631/0001-35,1,62.786.631/0001-35,4194953.15,62786631000135,0,4252,4247
61.228.249/0001-43,1,61.228.249/0001-43,4166799.72,61228249000143,0,4252,4247
66.617.173/0001-61,1,66.617.173/0001-61,4156300.04,66617173000161,0,4252,4247
63.458.316/0001-41,1,63.458.316/0001-41,4130228.0,63458316000141,0,4252,4247
62.497.138/0001-03,1,62.497.138/0001-03,4102681.51,62497138000103,0,4252,4247
52.768.886/0001-11,1,52.768.886/0001-11,4100336.67,52768886000111,0,4252,4247
64.111.898/0001-58,1,64.111.898/0001-58,4084749.87,64111898000158,0,4252,4247
60.707.793/0001-05,1,60.707.793/0001-05,4072649.12,60707793000105,0,4252,4247
64.054.825/0001-71,1,64.054.825/0001-71,4069964.03,64054825000171,0,4252,4247
10.896.292/0001-46,1,10.896.292/0001-46,4069414.36,10896292000146,0,4252,4247
23.273.905/0001-30,1,23.273.905/0001-30,4067324.32,23273905000130,0,4252,4247
63.007.593/0001-38,1,63.007.593/0001-38,4066796.15,63007593000138,0,4252,4247
37.703.020/0001-39,1,37.703.020/0001-39,4045537.81,37703020000139,0,4252,4247
63.679.363/0001-15,1,63.679.363/0001-15,4014124.92,63679363000115,0,4252,4247
51.764.889/0001-14,1,51.764.889/0001-14,4001631.09,51764889000114,0,4252,4247
62.762.366/0001-55,1,62.762.366/0001-55,3979968.84,62762366000155,0,4252,4247
65.346.076/0001-19,1,65.346.076/0001-19,3955897.71,65346076000119,0,4252,4247
63.974.556/0001-07,1,63.974.556/0001-07,3951476.6,63974556000107,0,4252,4247
60.931.216/0001-00,1,60.931.216/0001-00,3940075.24,60931216000100,0,4252,4247
47.372.688/0001-02,1,47.372.688/0001-02,3934342.41,47372688000102,0,4252,4247
53.942.327/0001-49,1,53.942.327/0001-49,3928132.95,53942327000149,0,4252,4247
66.057.766/0001-10,1,66.057.766/0001-10,3926613.83,66057766000110,0,4252,4247
66.289.666/0001-10,1,66.289.666/0001-10,3918624.14,66289666000110,0,4252,4247
55.798.735/0001-02,1,55.798.735/0001-02,3918204.01,55798735000102,0,4252,4247
62.540.865/0001-06,1,62.540.865/0001-06,3888411.96,62540865000106,0,4252,4247
59.706.599/0001-26,1,59.706.599/0001-26,3816399.65,59706599000126,0,4252,4247
49.788.461/0001-60,1,49.788.461/0001-60,3808168.8,49788461000160,0,4252,4247
26.913.775/0001-41,1,26.913.775/0001-41,3775957.4,26913775000141,0,4252,4247
31.523.773/0001-86,1,31.523.773/0001-86,3769388.78,31523773000186,0,4252,4247
54.506.814/0001-21,1,54.506.814/0001-21,3760872.33,54506814000121,0,4252,4247
64.439.483/0001-08,1,64.439.483/0001-08,3752282.89,64439483000108,0,4252,4247
58.157.393/0001-21,1,58.157.393/0001-21,3732553.83,58157393000121,0,4252,4247
49.853.069/0001-57,1,49.853.069/0001-57,3729537.79,49853069000157,0,4252,4247
66.678.853/0001-95,1,66.678.853/0001-95,3701667.5,66678853000195,0,4252,4247
62.274.868/0001-37,1,62.274.868/0001-37,3685742.27,62274868000137,0,4252,4247
47.465.008/0001-97,1,47.465.008/0001-97,3682406.43,47465008000197,0,4252,4247
59.665.305/0001-65,1,59.665.305/0001-65,3676342.22,59665305000165,0,4252,4247
57.922.500/0001-06,1,57.922.500/0001-06,3675492.27,57922500000106,0,4252,4247
57.671.358/0001-63,1,57.671.358/0001-63,3659129.56,57671358000163,0,4252,4247
65.706.613/0001-94,1,65.706.613/0001-94,3654167.59,65706613000194,0,4252,4247
34.867.743/0001-85,1,34.867.743/0001-85,3650284.26,34867743000185,0,4252,4247
61.746.700/0001-14,1,61.746.700/0001-14,3596609.34,61746700000114,0,4252,4247
62.803.232/0001-35,1,62.803.232/0001-35,3576006.04,62803232000135,0,4252,4247
60.681.487/0001-47,1,60.681.487/0001-47,3555557.49,60681487000147,0,4252,4247
63.249.135/0001-05,1,63.249.135/0001-05,3519013.58,63249135000105,0,4252,4247
41.609.997/0001-69,1,41.609.997/0001-69,3510223.2,41609997000169,0,4252,4247
58.051.964/0001-49,1,58.051.964/0001-49,3510026.22,58051964000149,0,4252,4247
63.659.752/0001-89,1,63.659.752/0001-89,3504228.19,63659752000189,0,4252,4247
66.888.399/0001-05,1,66.888.399/0001-05,3500000.0,66888399000105,0,4252,4247
38.455.405/0001-97,1,38.455.405/0001-97,3491998.93,38455405000197,0,4252,4247
64.530.753/0001-91,1,64.530.753/0001-91,3461793.75,64530753000191,0,4252,4247
20.209.230/0001-72,1,20.209.230/0001-72,3449326.68,20209230000172,0,4252,4247
63.947.096/0001-10,1,63.947.096/0001-10,3424941.78,63947096000110,0,4252,4247
53.327.560/0001-11,1,53.327.560/0001-11,3424876.45,53327560000111,0,4252,4247
27.538.303/0001-19,1,27.538.303/0001-19,3386676.91,27538303000119,0,4252,4247
63.566.193/0001-62,1,63.566.193/0001-62,3379060.18,63566193000162,0,4252,4247
10.759.034/0001-18,1,10.759.034/0001-18,3335054.78,10759034000118,0,4252,4247
61.119.767/0001-29,1,61.119.767/0001-29,3325041.3,61119767000129,0,4252,4247
61.690.116/0001-94,1,61.690.116/0001-94,3301726.87,61690116000194,0,4252,4247
61.220.673/0001-41,1,61.220.673/0001-41,3286219.51,61220673000141,0,4252,4247
27.500.753/0001-12,1,27.500.753/0001-12,3279179.66,27500753000112,0,4252,4247
36.814.213/0001-02,1,36.814.213/0001-02,3278776.82,36814213000102,0,4252,4247
23.077.070/0001-43,1,23.077.070/0001-43,3269681.96,23077070000143,0,4252,4247
64.509.633/0001-02,1,64.509.633/0001-02,3269222.54,64509633000102,0,4252,4247
55.626.024/0001-42,1,55.626.024/0001-42,3267142.24,55626024000142,0,4252,4247
54.760.649/0001-30,1,54.760.649/0001-30,3262346.44,54760649000130,0,4252,4247
33.736.744/0001-28,1,33.736.744/0001-28,3236871.2,33736744000128,0,4252,4247
40.996.065/0001-53,1,40.996.065/0001-53,3224208.89,40996065000153,0,4252,4247
64.406.642/0001-78,1,64.406.642/0001-78,3206024.6,64406642000178,0,4252,4247
47.669.306/0001-07,1,47.669.306/0001-07,3198118.69,47669306000107,0,4252,4247
29.242.908/0001-93,1,29.242.908/0001-93,3197939.68,29242908000193,0,4252,4247
63.459.064/0001-75,1,63.459.064/0001-75,3186139.46,63459064000175,0,4252,4247
63.653.518/0001-44,1,63.653.518/0001-44,3175867.04,63653518000144,0,4252,4247
13.554.539/0001-34,1,13.554.539/0001-34,3170463.45,13554539000134,0,4252,4247
55.157.099/0001-21,1,55.157.099/0001-21,3161916.17,55157099000121,0,4252,4247
52.430.088/0001-85,1,52.430.088/0001-85,3161189.65,52430088000185,0,4252,4247
47.731.522/0001-27,1,47.731.522/0001-27,3158531.3,47731522000127,0,4252,4247
60.209.130/0001-60,1,60.209.130/0001-60,3149811.71,60209130000160,0,4252,4247
64.191.286/0001-12,1,64.191.286/0001-12,3140352.36,64191286000112,0,4252,4247
64.432.874/0001-09,1,64.432.874/0001-09,3132883.86,64432874000109,0,4252,4247
63.995.636/0001-30,1,63.995.636/0001-30,3130122.04,63995636000130,0,4252,4247
60.331.197/0001-73,1,60.331.197/0001-73,3129450.54,60331197000173,0,4252,4247
62.550.985/0001-86,1,62.550.985/0001-86,3100588.42,62550985000186,0,4252,4247
24.237.625/0001-30,1,24.237.625/0001-30,3090837.69,24237625000130,0,4252,4247
56.030.860/0001-22,1,56.030.860/0001-22,3078709.14,56030860000122,0,4252,4247
66.320.254/0001-03,1,66.320.254/0001-03,3036937.3,66320254000103,0,4252,4247
33.180.054/0001-35,1,33.180.054/0001-35,3032085.66,33180054000135,0,4252,4247
64.438.386/0001-09,1,64.438.386/0001-09,3031520.81,64438386000109,0,4252,4247
62.682.407/0001-01,1,62.682.407/0001-01,3030225.4,62682407000101,0,4252,4247
20.998.989/0001-81,1,20.998.989/0001-81,3029669.61,20998989000181,0,4252,4247
65.536.925/0001-05,1,65.536.925/0001-05,2990071.06,65536925000105,0,4252,4247
48.053.945/0001-06,1,48.053.945/0001-06,2976770.37,48053945000106,0,4252,4247
61.084.525/0001-47,1,61.084.525/0001-47,2969643.41,61084525000147,0,4252,4247
51.596.429/0001-24,1,51.596.429/0001-24,2954430.14,51596429000124,0,4252,4247
54.990.152/0001-08,1,54.990.152/0001-08,2929726.1,54990152000108,0,4252,4247
61.704.277/0001-90,1,61.704.277/0001-90,2924736.14,61704277000190,0,4252,4247
60.306.067/0001-80,1,60.306.067/0001-80,2920413.18,60306067000180,0,4252,4247
64.126.192/0001-60,1,64.126.192/0001-60,2877948.06,64126192000160,0,4252,4247
