competencia,cnpj_fundo,pl,carteira_dc,dc_inadimplentes,dc_inadimplentes_ajustado_recalculado,dc_a_vencer_com_parcela_inad,inad_ate_30d,inad_31_60d,inad_61_90d,inad_91_120d,inad_121_150d,inad_151_180d,inad_181_360d,inad_361_720d,inad_721_1080d,inad_maior_1080d,inad_acima_360d,inad_aging_total,inadimplencia_ex_360d,inadimplencia_ex_360d_ajustada,cnpj_classe_count,cnpj_classes,is_fic_fidc,is_np,reports_carteira_dc,reports_dc_inadimplentes,reports_inad_acima_360d,field_presence_exact,denominacao,cnpj_veiculo,admin_nome,admin_cnpj,gestor_nome,gestor_cnpj,custodiante_nome,custodiante_cnpj,segmento_principal,segmento_financeiro_principal,classificacao_anbima,publico_alvo,fund_key,cnpj_classe,cnpj_fundo_formatado,aggregation_warning,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_duplicate_rows_dropped,tab4_warning,anbima_tipo,anbima_foco,classification_tier,classification_status,classification_source,classification_evidence,classification_requires_warning,classification_warning,administrador_grupo,administrador_cnpj_normalizado,gestor_grupo,gestor_cnpj_normalizado,custodiante_grupo,custodiante_cnpj_normalizado,prestadores_ausentes,monoestrutura_conglomerado,monoestrutura_entidade_legal,definicao_mono_adotada,grupo_mono,modelo_prestacao,is_top20_fidc
2026-06,55364405000109,30503431.45,27779508.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55364405000109,False,False,True,True,True,True,JRP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,55364405000109,BANCO DAYCOVAL S.A.,62232889000190.0,VCM GESTÃO DE CAPITAL LTDA,12678380000105.0,BANCO DAYCOVAL S.A.,62232889000190.0,Setor publico,,,,55364405000109,55364405000109,55.364.405/0001-09,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Daycoval,62232889000190,Vcm Gestao De Capital,12678380000105,Daycoval,62232889000190,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,65333418000166,30493686.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65333418000166,False,False,True,True,True,True,VALORA GUARDIAN III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,65333418000166,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,VALORA RENDA FIXA LTDA.,17482086000139.0,BANCO BTG PACTUAL S/A,30306294000145.0,,,,,65333418000166,65333418000166,65.333.418/0001-66,,False,False,False,0,,N/D,N/D,nao_disponivel,N/D,,segmento CVM sem equivalência segura,True,sem evidência segura para classificação ANBIMA,BTG Pactual,59281253000123,Valora Renda Fixa,17482086000139,BTG Pactual,30306294000145,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,57041943000180,30480975.56,30423712.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57041943000180,False,False,True,True,True,True,CREDICAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,57041943000180,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Comercial,,,,57041943000180,57041943000180,57.041.943/0001-80,,False,False,False,0,,"Agro, Indústria e Comércio",Recebíveis Comerciais,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM Comercial,True,proxy CVM não equivale a classificação ANBIMA publicada,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Bless Capital Gestora De Recursos,20675481000142,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,32907712000185,30424382.78,22966433.15,1232089.15,1232089.15,0.0,128463.71,71301.62,105834.64,156008.35,0.0,0.0,770480.83,0.0,0.0,0.0,0.0,1232089.15,1232089.15,1232089.15,1,32907712000185,False,True,True,True,True,True,ALIANÇA CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,32907712000185,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,Financeiro: credito corporativo,,,32907712000185,32907712000185,32.907.712/0001-85,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Tercon Investimentos,09121454000195,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,20256882000168,30423875.63,29916329.03,3614655.57,3614655.57,0.0,680794.3099999999,86520.19,59305.35,181704.0,248039.7,0.0,175082.43,700329.72,799624.02,683255.85,2183209.59,3614655.5700000003,1431445.98,1431445.98,1,20256882000168,False,False,True,True,True,True,SETTORE CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,20256882000168,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172.0,Industrial,Financeiro: outros,,,20256882000168,20256882000168,20.256.882/0001-68,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Limine Trust,24361690000172,Tercon Investimentos,09121454000195,Limine Trust,24361690000172,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,63244964000103,30352033.29,27249138.46,1111444.12,1111444.12,0.0,1111444.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111444.12,1111444.12,1111444.12,1,63244964000103,False,False,True,True,True,True,CHAPADA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63244964000103,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12063256000127.0,RENOVA GESTORA DE RECURSOS LTDA,13971519000169.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3751794000113.0,Servicos,,,,63244964000103,63244964000103,63.244.964/0001-03,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Monetar,12063256000127,Renova Gestora De Recursos,13971519000169,Terra Investimentos,03751794000113,False,False,False,mesmo conglomerado econômico normalizado,,Três prestadores distintos,False
2026-06,63993226000150,30321408.53,32467398.1,6034209.11,6034209.11,0.0,5270958.58,763250.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6034209.11,6034209.11,6034209.11,1,63993226000150,False,False,True,True,True,True,OC SAFIRA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63993226000150,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.,39526263000174.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Industrial,Financeiro: outros,,,63993226000150,63993226000150,63.993.226/0001-50,,False,False,False,0,,"Agro, Indústria e Comércio",Crédito Corporativo,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM Industrial,True,proxy CVM não equivale a classificação ANBIMA publicada,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Patagonia Capital Gestora De Recursos,39526263000174,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,39883874000170,30290746.27,27902839.25,1104951.99,1104951.99,0.0,157929.15,127528.9,110962.05,94379.76,84224.07,77209.38,313968.78,138749.9,0.0,0.0,138749.9,1104951.99,966202.09,966202.09,1,39883874000170,False,True,True,True,True,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS TRYBE VQV SSI - RESPONSABILIDADE LIMI,39883874000170,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,MILÊNIO CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,16804280000120.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Servicos,,,,39883874000170,39883874000170,39.883.874/0001-70,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Oliveira Trust,36113876000191,Milenio Capital Gestao De Investimentos,16804280000120,Oliveira Trust,36113876000191,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,35654837000139,30290062.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35654837000139,False,False,True,True,True,True,PLATINUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35654837000139,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,M8 PARTNERS GESTORA DE RECURSOS LTDA.,18038439000179.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,,,,,35654837000139,35654837000139,35.654.837/0001-39,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,M8 Partners Gestora De Recursos,18038439000179,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,60543693000190,30270698.47,24799233.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60543693000190,False,False,True,True,True,True,SCORE EQI PREC II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60543693000190,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,SCORE CAPITAL GESTÃO DE RECURSOS LTDA,49182781000171.0,BANCO BTG PACTUAL S/A,30306294000145.0,Servicos,,,,60543693000190,60543693000190,60.543.693/0001-90,,False,False,False,0,,Outros,Poder Público,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,Score Capital Gestao De Recursos,49182781000171,BTG Pactual,30306294000145,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,11726466000195,30158437.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11726466000195,True,False,True,True,True,True,MERITA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,11726466000195,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12063256000127.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3751794000113.0,,,,Qualificado,11726466000195,11726466000195,11.726.466/0001-95,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,Monetar,12063256000127,Tercon Investimentos,09121454000195,Terra Investimentos,03751794000113,False,False,False,mesmo conglomerado econômico normalizado,,Três prestadores distintos,False
2026-06,31570850000159,30138244.71,24006882.01,16453918.37,16453918.37,0.0,5779799.85,4799141.819999999,530327.58,525879.08,990099.71,189520.71,955936.46,995969.21,734527.4199999999,952716.53,2683213.16,16453918.370000001,13770705.209999999,13770705.209999999,1,31570850000159,False,False,True,True,True,True,MITTU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31570850000159,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101.0,SOLIS INVESTIMENTOS S A,17254708000171.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101.0,Financeiro,Financeiro: outros,,,31570850000159,31570850000159,31.570.850/0001-59,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Hemera,39669186000101,Solis Investimentos,17254708000171,Hemera,39669186000101,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,36009621000183,30122818.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36009621000183,False,False,True,True,True,True,DMA9 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,36009621000183,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,44782130000107.0,LIBERTAS ASSET S/A,32764855000185.0,LASTRO RDV DTVM LTDA,71590442000183.0,,,,,36009621000183,36009621000183,36.009.621/0001-83,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Actual,44782130000107,Libertas Asset,32764855000185,Lastro Rdv,71590442000183,False,False,False,mesmo conglomerado econômico normalizado,,Três prestadores distintos,False
2026-06,57391848000106,30099692.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57391848000106,True,False,True,True,True,True,ASPEN SUB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57391848000106,BANCO DAYCOVAL S.A.,62232889000190.0,WIT GESTÃO DE RECURSOS LTDA.,28093642000100.0,BANCO DAYCOVAL S.A.,62232889000190.0,,,,,57391848000106,57391848000106,57.391.848/0001-06,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,Daycoval,62232889000190,Wit Gestao De Recursos,28093642000100,Daycoval,62232889000190,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,61062538000115,30066365.33,28913190.49,349656.41,349656.41,0.0,170635.61,25574.4,25574.4,25574.4,25574.4,25574.4,51148.8,0.0,0.0,0.0,0.0,349656.41,349656.41,349656.41,1,61062538000115,False,False,True,True,True,True,EXT LOOMY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,61062538000115,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172.0,EXT CAPITAL LTDA.,48089509000189.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172.0,Servicos,,,,61062538000115,61062538000115,61.062.538/0001-15,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Limine Trust,24361690000172,Ext Capital,48089509000189,Limine Trust,24361690000172,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,66247874000156,30033789.47,10036285.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66247874000156,False,False,True,True,True,True,GREENCAP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,66247874000156,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110.0,AZUMI ASSET MANAGEMENT LTDA.,54782532000157.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110.0,Industrial,,,,66247874000156,66247874000156,66.247.874/0001-56,,False,False,False,0,,"Agro, Indústria e Comércio",Crédito Corporativo,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM Industrial,True,proxy CVM não equivale a classificação ANBIMA publicada,Azumi,40434681000110,Azumi Asset Management,54782532000157,Azumi,40434681000110,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,52286780000181,30024214.14,24101649.58,2690306.57,2690306.57,0.0,1103134.17,754347.64,366439.23,231724.58,119222.2,115438.75,0.0,0.0,0.0,0.0,0.0,2690306.5700000003,2690306.57,2690306.57,1,52286780000181,False,False,True,True,True,True,THE CAPITAL UNIVERSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,52286780000181,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12063256000127.0,RENOVA GESTORA DE RECURSOS LTDA,13971519000169.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3751794000113.0,Servicos,,,,52286780000181,52286780000181,52.286.780/0001-81,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Monetar,12063256000127,Renova Gestora De Recursos,13971519000169,Terra Investimentos,03751794000113,False,False,False,mesmo conglomerado econômico normalizado,,Três prestadores distintos,False
2026-06,45188001000140,30020952.27,29460290.279999997,2736232.86,2736232.86,0.0,117273.66,469132.63,0.0,225915.62,232153.23,238390.85,1453366.87,0.0,0.0,0.0,0.0,2736232.8600000003,2736232.86,2736232.86,1,45188001000140,False,True,True,True,True,True,PERSA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,45188001000140,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,7252227000173.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito corporativo,,,45188001000140,45188001000140,45.188.001/0001-40,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Multiplica Capital Asset Management,07252227000173,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,46339426000175,30014571.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46339426000175,False,False,True,True,True,True,VALORA QI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,46339426000175,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,VALORA RENDA FIXA LTDA.,17482086000139.0,BANCO BTG PACTUAL S/A,30306294000145.0,,,,,46339426000175,46339426000175,46.339.426/0001-75,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,Valora Renda Fixa,17482086000139,BTG Pactual,30306294000145,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,54968636000150,29988912.45,28063055.06,1702046.29,1702046.29,3125442.45,260586.05,74327.57,88837.53,302125.99,607448.69,346182.56,198178.06,0.0,0.0,0.0,0.0,1877686.4500000002,1702046.29,1702046.29,1,54968636000150,False,False,True,True,True,True,BEAUTY E CAFÉ FRANCHISING GROUP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - INDÚSTRIA E COMÉRCIO,54968636000150,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,UTILITY GESTORA DE RECURSOS LTDA.,41727578000121.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito corporativo,,,54968636000150,54968636000150,54.968.636/0001-50,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Utility Gestora De Recursos,41727578000121,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,67147404000183,29936885.11,28540440.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67147404000183,False,False,True,True,True,True,MC 1338 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,67147404000183,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3317692000194.0,PETRA CAPITAL GESTÃO DE INVESTIMENTOS LTDA,9204714000196.0,BANCO FINAXIS S.A.,11758741000152.0,Industrial,,,,67147404000183,67147404000183,67.147.404/0001-83,,False,False,False,0,,"Agro, Indústria e Comércio",Crédito Corporativo,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM Industrial,True,proxy CVM não equivale a classificação ANBIMA publicada,Finaxis,03317692000194,Petra Capital Gestao De Investimentos,09204714000196,Finaxis,11758741000152,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
