competencia,cnpj_fundo,denominacao,pl_brl,veiculos,tabela_i_carteira_brl,tabela_ii_total_brl,tabela_ii_reportada,gap_tabela_ii_menos_i_brl,gap_positivo_brl,gap_negativo_brl,rank_gap_positivo,share_gap_positivo,share_gap_positivo_acumulado
2026-06,37654045000190,QUATÁ NX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,10320525.96,1,8361951.11,10179028.67,True,1817077.5599999996,1817077.5599999996,-0.0,992,3.0068056415698872e-05,0.9943256126687817
2026-06,63630763000136,GRUPO WINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS COMERCIAIS DE RESP LIMITADA,98170103.75,1,42043496.72,43859570.45,True,1816073.7300000042,1816073.7300000042,-0.0,993,3.005144555783784e-05,0.9943556641143395
2026-06,60681487000147,SIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,3555557.49,1,4124109.93,5932976.89,True,1808866.9599999995,1808866.9599999995,-0.0,994,2.9932191668127645e-05,0.9943855963060076
2026-06,52356126000105,ENCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36610701.32,1,34114937.81,35922652.4,True,1807714.5899999961,1807714.5899999961,-0.0,995,2.9913122847437426e-05,0.994415509428855
2026-06,61220318000172,MONTANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,22141673.17,1,23035213.26,24836644.88,True,1801431.6199999973,1801431.6199999973,-0.0,996,2.9809155520683302e-05,0.9944453185843757
2026-06,23520837000167,DIVALLORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,13735378.02,1,10463078.89,12257235.25,True,1794156.3599999994,1794156.3599999994,-0.0,997,2.9688768293998924e-05,0.9944750073526697
2026-06,58458737000132,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PEGCARD DE RESPONSABILIDADE LIMITADA,54935539.58,1,37459572.75,39251461.62,True,1791888.8699999973,1791888.8699999973,-0.0,998,2.9651247046286146e-05,0.9945046585997159
2026-06,58557938000197,JVD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,171957404.18,1,158022278.03,159807027.84,True,1784749.8100000024,1784749.8100000024,-0.0,999,2.953311358651522e-05,0.9945341917133025
2026-06,57661848000189,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VJP CONSIGNADO - RESPONSABILIDADE LIMITADA,99752301.87,1,97148828.64,98929560.75,True,1780732.1099999994,1780732.1099999994,-0.0,1000,2.9466630772065936e-05,0.9945636583440746
2026-06,63679664000149,TD I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,28464608.1,1,22677687.99,24458129.83,True,1780441.8399999999,1780441.8399999999,-0.0,1001,2.9461827534753506e-05,0.9945931201716093
2026-06,54968636000150,BEAUTY E CAFÉ FRANCHISING GROUP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - INDÚSTRIA E COMÉRCIO,29988912.45,1,28063055.06,29841247.9,True,1778192.8399999999,1778192.8399999999,-0.0,1002,2.9424612249964612e-05,0.9946225447838593
2026-06,63813211000163,NEO CONSIGNADO PRIVADO I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,18746605.65,1,17873860.75,19650691.35,True,1776830.6000000015,1776830.6000000015,-0.0,1003,2.940207060943515e-05,0.9946519468544687
2026-06,53073545000194,DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA,41118463.54,1,41128623.29,42905218.91,True,1776595.6199999973,1776595.6199999973,-0.0,1004,2.939818228234762e-05,0.994681345036751
2026-06,45217948000131,VANGUARD I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,72640523.69,1,66266216.11,68036593.04,True,1770376.9300000072,1770376.9300000072,-0.0,1005,2.9295278627672888e-05,0.9947106403153787
2026-06,12910431000174,MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,43194173.88,1,35289047.5,37058837.09,True,1769789.5900000036,1769789.5900000036,-0.0,1006,2.9285559630177094e-05,0.9947399258750089
2026-06,56986018000169,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KANAL,89547094.23,1,82077447.34,83841434.58,True,1763987.2399999946,1763987.2399999946,-0.0,1007,2.9189545353745274e-05,0.9947691154203626
2026-06,51144449000164,LBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,210511168.36,1,194992932.13,196747504.26,True,1754572.1299999952,1754572.1299999952,-0.0,1008,2.9033748999824095e-05,0.9947981491693625
2026-06,49669950000100,MAROSTICA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO,240349513.09,1,206385856.1,208136227.8,True,1750371.7000000179,1750371.7000000179,-0.0,1009,2.8964242464170485e-05,0.9948271134118266
2026-06,29225241000110,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALTERNATIVE ASSETS III RESPONSABILIDADE LIMITADA,5861437942.62,1,5100989658.62,5102726263.030001,True,1736604.410000801,1736604.410000801,-0.0,1010,2.873642849436518e-05,0.9948558498403209
2026-06,35982683000104,GPR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,33082431.38,1,28783701.16,30517785.659999996,True,1734084.4999999963,1734084.4999999963,-0.0,1011,2.869473033148286e-05,0.9948845445706525
2026-06,50963249000170,BOREAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAL - RESPONSABILIDADE LIMITADA,378793185.92,1,385433188.92,387157644.43,True,1724455.5099999905,1724455.5099999905,-0.0,1012,2.8535394802323406e-05,0.9949130799654547
2026-06,60076899000158,BRASPRESS URBANO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,172683489.86,1,152288932.36,154012072.59,True,1723140.2299999893,1723140.2299999893,-0.0,1013,2.8513630231502073e-05,0.9949415935956862
2026-06,43702427000144,GRUPO AFFIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,17349512.3,1,13392484.670000002,15115306.14,True,1722821.4699999988,1722821.4699999988,-0.0,1014,2.8508355556455852e-05,0.9949701019512427
2026-06,55569572000188,M7 CORAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39740232.18,1,37834882.36,39525186.07,True,1690303.710000001,1690303.710000001,-0.0,1015,2.7970268540405697e-05,0.9949980722197831
2026-06,23273905000130,CREDSHOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS VAREJO,4067324.32,1,4065489.65,5751949.96,True,1686460.31,1686460.31,-0.0,1016,2.7906669951896287e-05,0.995025978889735
2026-06,54974598000149,SOLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,29258126.75,1,28555489.49,30238582.16,True,1683092.6700000018,1683092.6700000018,-0.0,1017,2.7850943992951688e-05,0.9950538298337279
2026-06,57660236000171,INTRA SOLIDEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,328755715.72,1,306626373.89,308308115.3,True,1681741.4100000262,1681741.4100000262,-0.0,1018,2.782858404376408e-05,0.9950816584177716
2026-06,41341254000150,BS PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42551342.23,1,31044325.87,32723109.2,True,1678783.3299999982,1678783.3299999982,-0.0,1019,2.7779635271140972e-05,0.9951094380530427
2026-06,53908944000128,CHIMERA ALTERNATIVE ASSETS VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,116530256.23,1,114996720.59,116675067.0,True,1678346.4099999964,1678346.4099999964,-0.0,1020,2.7772405345738556e-05,0.9951372104583885
2026-06,47862139000108,BLUE ROCKET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,131073482.42,1,116546146.93,118209391.89,True,1663244.9599999934,1663244.9599999934,-0.0,1021,2.752251438865748e-05,0.9951647329727772
2026-06,32510577000130,MULTIPLICA LONG TERM LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,387912834.57,1,319573660.29,321229611.36,True,1655951.0699999928,1655951.0699999928,-0.0,1022,2.7401818882401867e-05,0.9951921347916596
2026-06,53030845000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA,150394351.63,1,126950141.4,128604721.3,True,1654579.899999991,1654579.899999991,-0.0,1023,2.7379129472866937e-05,0.9952195139211324
2026-06,45931917000148,ARGENTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS DE RESPONSABILIDADE LIMITADA,40072348.5,1,35251762.86,36904186.35,True,1652423.490000002,1652423.490000002,-0.0,1024,2.7343446319344837e-05,0.9952468573674518
2026-06,63393491000106,TECOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9282501.89,1,9358964.47,11010546.6,True,1651582.129999999,1651582.129999999,-0.0,1025,2.7329523930723183e-05,0.9952741868913825
2026-06,17334148000165,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPIRICA HOME EQUITY,101967957.21,1,96543395.4,98184807.32,True,1641411.919999987,1641411.919999987,-0.0,1026,2.7161232573892016e-05,0.9953013481239563
2026-06,60686437000152,EXPOENTE MERCANTIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6593115.16,1,9090691.82,10725604.18,True,1634912.3599999994,1634912.3599999994,-0.0,1027,2.7053681228226373e-05,0.9953284018051846
2026-06,54229137000141,SENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,18176963.3,1,12107170.74,13704827.25,True,1597656.5099999998,1597656.5099999998,-0.0,1028,2.643719075788299e-05,0.9953548389959425
2026-06,13554539000134,MARIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,3170463.45,1,1499123.79,3088524.66,True,1589400.87,1589400.87,-0.0,1029,2.630058071176713e-05,0.9953811395766542
2026-06,27217664000163,JPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,108159398.23,1,98404329.16,99991977.13000001,True,1587647.9700000137,1587647.9700000137,-0.0,1030,2.627157463230695e-05,0.9954074111512865
2026-06,43444545000108,OMEGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP RESPONSABILIDADE LIMITADA,104809770.54,1,102201495.0,103788369.93,True,1586874.9300000072,1586874.9300000072,-0.0,1031,2.6258782767587766e-05,0.9954336699340541
2026-06,56069419000154,CLEAM CAPITAL BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,16736393.49,1,15643074.56,17218536.73,True,1575462.17,1575462.17,-0.0,1032,2.6069930338229137e-05,0.9954597398643924
2026-06,61386747000114,FIDC VALE CONSIGNADO FINANCEIRO RESP LIMITADA,67261860.77,1,60874969.7,62443558.24,True,1568588.539999999,1568588.539999999,-0.0,1033,2.5956189076342294e-05,0.9954856960534687
2026-06,60499242000101,FIRST PERSONAL LOAN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,9991597.59,1,10036154.75,11602949.06,True,1566794.3100000005,1566794.3100000005,-0.0,1034,2.5926499089491816e-05,0.9955116225525582
2026-06,52259540000198,SFT CI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,74377943.89,1,61744328.73,63305182.26,True,1560853.5300000012,1560853.5300000012,-0.0,1035,2.5828194145264102e-05,0.9955374507467035
2026-06,58157509000122,WK CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,22425267.73,1,20625821.75,22186609.939999998,True,1560788.1899999976,1560788.1899999976,-0.0,1036,2.5827112932854923e-05,0.9955632778596364
2026-06,32969493000169,LIBER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,10286538.34,1,305438.47,1861961.38,True,1556522.91,1556522.91,-0.0,1037,2.5756533293057554e-05,0.9955890343929295
2026-06,48660463000106,FARMTECH UP CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,246112959.46,1,167091207.57,168647415.98,True,1556208.4099999964,1556208.4099999964,-0.0,1038,2.5751329110280215e-05,0.9956147857220398
2026-06,41609997000169,ACERTO GRUPO INTER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS,3510223.2,1,3519980.08,5074789.47,True,1554809.3899999997,1554809.3899999997,-0.0,1039,2.5728178853399273e-05,0.9956405139008931
2026-06,44395545000110,CONDOCONTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42888201.2,1,55921429.02,57468768.14,True,1547339.1199999973,1547339.1199999973,-0.0,1040,2.560456470244329e-05,0.9956661184655956
2026-06,38315192000106,FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,37420347.31,1,34182613.64,35728379.24,True,1545765.6000000015,1545765.6000000015,-0.0,1041,2.557852691012632e-05,0.9956916969925057
2026-06,09239216000189,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SM LP,15484146.61,1,12720442.98,14264289.07,True,1543846.0899999999,1543846.0899999999,-0.0,1042,2.5546763854855005e-05,0.9957172437563605
2026-06,51776829000111,ARKAD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,91792382.91,1,81135330.25,82677973.38,True,1542643.1299999952,1542643.1299999952,-0.0,1043,2.5526857897100526e-05,0.9957427706142576
2026-06,54518191000107,ICRED FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,797908932.37,1,767761876.75,769286190.48,True,1524313.730000019,1524313.730000019,-0.0,1044,2.5223552498697392e-05,0.9957679941667563
2026-06,49508860000120,LAVORO MULTICRÉDITO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,48557581.37,1,44487604.83,45995046.04,True,1507441.210000001,1507441.210000001,-0.0,1045,2.4944354794425732e-05,0.9957929385215507
2026-06,59677032000179,BOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10744563.49,1,10213335.76,11709175.04,True,1495839.2799999993,1495839.2799999993,-0.0,1046,2.4752372078084753e-05,0.9958176908936288
2026-06,51326028000154,LARCA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,22954880.87,1,22340407.95,23824214.89,True,1483806.9400000013,1483806.9400000013,-0.0,1047,2.4553267160442816e-05,0.9958422441607893
2026-06,07727002000126,FIDC PCG - BRASIL MULTICARTEIRA,3140454721.87,1,872942712.65,874423304.19,True,1480591.540000081,1480591.540000081,-0.0,1048,2.4500060390008294e-05,0.9958667442211793
2026-06,58479927000136,CONCRETO-CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,21955804.96,1,21734853.24,23209159.85,True,1474306.6100000031,1474306.6100000031,-0.0,1049,2.4396060630190082e-05,0.9958911402818095
2026-06,51410150000104,ALPS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,14018237.57,1,13621233.72,15094070.02,True,1472836.2999999989,1472836.2999999989,-0.0,1050,2.4371730703387897e-05,0.9959155120125128
2026-06,54272451000107,ARP CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,72915726.02,1,56427477.0,57881971.79,True,1454494.789999999,1454494.789999999,-0.0,1051,2.4068224914989357e-05,0.9959395802374278
2026-06,53077542000129,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOFLUX FRETES RESPONSABILIDADE LIMITADA,32855142.18,1,24738077.98,26188721.580000002,True,1450643.6000000015,1450643.6000000015,-0.0,1052,2.400449742160294e-05,0.9959635847348494
2026-06,08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,56323566.24,1,51699648.64,53144342.58,True,1444693.9399999976,1444693.9399999976,-0.0,1053,2.390604553574379e-05,0.9959874907803851
2026-06,53129205000138,INOVA CREDTECH VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,51733947.37,1,47305035.650000006,48744219.68,True,1439184.0299999937,1439184.0299999937,-0.0,1054,2.381487040465828e-05,0.9960113056507898
2026-06,53145182000155,LIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,26642047.16,1,25985990.64,27388946.26,True,1402955.620000001,1402955.620000001,-0.0,1055,2.3215381478202743e-05,0.996034521032268
2026-06,29109292000187,PINARELLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,40004799.95,1,30337816.44,31730788.020000003,True,1392971.580000002,1392971.580000002,-0.0,1056,2.3050170765911206e-05,0.9960575712030338
2026-06,51919474000172,RAMAPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,5941391.16,1,5394123.3100000005,6786124.58,True,1392001.2699999996,1392001.2699999996,-0.0,1057,2.3034114579613474e-05,0.9960806053176134
2026-06,49000456000140,P2 INVEST FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,27063863.04,1,23367753.37,24750476.880000003,True,1382723.5100000016,1382723.5100000016,-0.0,1058,2.2880591022208883e-05,0.9961034859086356
2026-06,53286391000119,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,194128409.97,1,190120633.09,191499428.99,True,1378795.900000006,1378795.900000006,-0.0,1059,2.2815598970323804e-05,0.996126301507606
2026-06,51290276000192,BELAT BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9660950.56,1,8780718.52,10148362.42,True,1367643.9000000004,1367643.9000000004,-0.0,1060,2.263106146211307e-05,0.9961489325690681
2026-06,47328080000172,AGROFUTURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,19206835.87,1,17340244.98,18706813.61,True,1366568.629999999,1366568.629999999,-0.0,1061,2.2613268452208666e-05,0.9961715458375203
2026-06,61784056000179,TV LAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS RESPONSABILIDADE LIMITADA,2099377.7,1,1373653.24,2739044.01,True,1365390.7699999998,1365390.7699999998,-0.0,1062,2.25937778362276e-05,0.9961941396153565
2026-06,23104455000152,SATURNO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,94165881.09,1,89407533.38999999,90770703.06,True,1363169.6700000167,1363169.6700000167,-0.0,1063,2.2557024226159132e-05,0.9962166966395827
2026-06,51660048000167,APG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,110683975.77,1,100467761.71,101830522.96000001,True,1362761.250000015,1362761.250000015,-0.0,1064,2.255026590396547e-05,0.9962392469054866
2026-06,11812962000161,BERLANDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO,198291764.01,1,158933912.55,160292792.05,True,1358879.5,1358879.5,-0.0,1065,2.248603271955914e-05,0.9962617329382062
2026-06,58821092000150,HOUSI FIDC DE CLASSE ÚNICA FECHADA DE RESPOSABILIDADE LIMITADA,8290810.53,1,8196667.47,9550739.64,True,1354072.1700000009,1354072.1700000009,-0.0,1066,2.2406483517680903e-05,0.9962841394217239
2026-06,60019532000100,ISAAC CRÉDITO FLEX FIDC FINANCEIROS DE RESPONSABILIDADE LIMITADA,106700592.42,1,101620808.85,102969593.61,True,1348784.7600000054,1348784.7600000054,-0.0,1067,2.2318990201119998e-05,0.996306458411925
2026-06,56963951000110,AGRO DEFENDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,81179490.8,1,86326461.23,87673339.11,True,1346877.8799999952,1346877.8799999952,-0.0,1068,2.2287436140533684e-05,0.9963287458480655
2026-06,49260024000179,FATOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,111882221.66,1,88575803.83,89919911.05,True,1344107.2199999988,1344107.2199999988,-0.0,1069,2.2241588696801775e-05,0.9963509874367623
2026-06,58304663000180,TCG IRON I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,21587477.25,1,22312546.5,23644738.43,True,1332191.9299999997,1332191.9299999997,-0.0,1070,2.2044420661811907e-05,0.9963730318574241
2026-06,40733257000177,WBR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,17120953.04,1,16612889.01,17943558.81,True,1330669.7999999989,1330669.7999999989,-0.0,1071,2.20192332445439e-05,0.9963950510906686
2026-06,61328619000114,FORTUNA BANK - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,8720625.14,1,8409865.75,9737316.690000001,True,1327450.9400000013,1327450.9400000013,-0.0,1072,2.1965969219823808e-05,0.9964170170598884
2026-06,46929994000126,GRATIAM FLOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,59617032.03,1,58085166.08,59402242.54,True,1317076.460000001,1317076.460000001,-0.0,1073,2.1794297709047154e-05,0.9964388113575975
2026-06,42794237000131,ONNI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,17011587.55,1,17673855.53,18989281.72,True,1315426.1899999976,1315426.1899999976,-0.0,1074,2.1766989897562633e-05,0.996460578347495
2026-06,11026623000150,BENFICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33098605.04,1,27663246.14,28967637.23,True,1304391.0899999999,1304391.0899999999,-0.0,1075,2.1584386789881962e-05,0.9964821627342849
2026-06,47846883000119,FMD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,117094401.42,1,92870375.98,94168124.72999999,True,1297748.749999985,1297748.749999985,-0.0,1076,2.1474472794877425e-05,0.9965036372070798
2026-06,49141366000170,VALE M CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,27913352.09,1,28178763.01,29472306.24,True,1293543.2299999967,1293543.2299999967,-0.0,1077,2.14048820325453e-05,0.9965250420891123
2026-06,56886293000100,ATHENAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,48352562.34,1,43885538.99,45169680.54,True,1284141.549999997,1284141.549999997,-0.0,1078,2.1249307911294063e-05,0.9965462913970236
2026-06,47846982000109,FS TATUÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23236990.94,1,18749228.22,20032310.39,True,1283082.1700000018,1283082.1700000018,-0.0,1079,2.1231777840862993e-05,0.9965675231748644
2026-06,12377935000170,MATURITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,44074932.87,1,41369902.43,42645795.89,True,1275893.460000001,1275893.460000001,-0.0,1080,2.111282279865988e-05,0.9965886359976631
2026-06,34027549000191,SMARTCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10397082.63,1,9325648.17,10598377.28,True,1272729.1099999994,1272729.1099999994,-0.0,1081,2.1060460777129517e-05,0.9966096964584402
2026-06,47425662000177,IOX SPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO,263240297.4,1,262846323.28,264113206.57999998,True,1266883.2999999821,1266883.2999999821,-0.0,1082,2.0963727347172914e-05,0.9966306601857874
2026-06,47669281000133,AGAZZII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS,1891123.07,1,514856.45,1773680.76,True,1258824.31,1258824.31,-0.0,1083,2.0830371363197737e-05,0.9966514905571506
2026-06,63851030000121,DEZEMBRO81 FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,37528741.91,1,1527049.11,2785297.8,True,1258248.6899999997,1258248.6899999997,-0.0,1084,2.082084630217942e-05,0.9966723114034528
2026-06,19503125000162,FAMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,17301592.61,1,11655407.83,12894232.750000002,True,1238824.9200000018,1238824.9200000018,-0.0,1085,2.0499431836984274e-05,0.9966928108352898
