competencia,tipo_recebivel_tabela_ii,fundos_incluidos_coorte_anterior,pl_incluido_brl_coorte_anterior,carteira_incluida_brl_coorte_anterior,inadimplencia_sobre_carteira_coorte_anterior,fundos_incluidos_coorte_atual,pl_incluido_brl_coorte_atual,carteira_incluida_brl_coorte_atual,inadimplencia_sobre_carteira_coorte_atual,delta_inadimplencia_pp,competencia_coorte_anterior,competencia_coorte_atual
2021-11,Comercial,47,10646547332.34,8816152719.85,0.22109627410165422,49,10388033132.380001,8659547416.06,0.22521434423501832,0.004118070133364099,2026-05,2026-06
2021-11,Factoring,1,45018672.03,27153820.38,0.16436194530060452,1,45018672.03,27153820.38,0.16436194530060452,0.0,2026-05,2026-06
2021-11,Financeiro,204,30865233260.36,27324805232.58,0.13812234866581863,201,29551456420.13,26155087064.97,0.14644240374943646,0.008320055083617828,2026-05,2026-06
2021-11,Imobiliário,8,666799834.01,529047697.73,0.04299458341392979,8,666799834.01,529047697.73,0.04299458341392979,0.0,2026-05,2026-06
2021-11,Industrial,8,101963600379.56999,63206436184.76,5.736924004701766e-05,7,101881858446.25,63212940919.53001,9.647613212243097e-05,3.910689207541331e-05,2026-05,2026-06
2021-11,Serviços,22,7699101277.8,7087761184.54,0.002903001272796888,23,7577457957.12,6911048527.82,0.0022023223059035677,-0.0007006789668933203,2026-05,2026-06
2021-11,Setor público,26,5497020777.38,6126147182.2,0.10335796299993766,22,5221219963.309999,5853947338.92,0.10783559634249502,0.004477633342557366,2026-05,2026-06
2021-12,Agronegócio,4,1115945230.11,926120002.12,0.010310268300157896,3,1101637192.43,913283947.35,0.005091217373842742,-0.005219050926315154,2026-05,2026-06
2021-12,Ações judiciais,56,10729124380.06,10191597907.03,0.002502556194098575,58,10859377602.21,10320733172.59,0.002471243664911015,-3.131252918756001e-05,2026-05,2026-06
2021-12,Cartão de crédito,15,24665568660.53,21817695618.22,0.0037676342808336595,15,24665568660.53,21817695618.22,0.0037676342808336595,0.0,2026-05,2026-06
2021-12,Comercial,50,13237805064.52,10306002252.79,0.273853637925991,52,12975647423.77,10127563146.98,0.2793010873275561,0.005447449401565108,2026-05,2026-06
2021-12,Factoring,1,46368971.11,21620625.81,0.20525619373827,1,46368971.11,21620625.81,0.20525619373827,0.0,2026-05,2026-06
2021-12,Financeiro,214,31930870979.23,28645465634.47,0.15080774567307634,210,30670638834.97,27534524157.71,0.16085805817856433,0.01005031250548799,2026-05,2026-06
2021-12,Imobiliário,8,667783608.92,554039892.11,0.04273672980446498,8,667783608.92,554039892.11,0.04273672980446498,0.0,2026-05,2026-06
2021-12,Industrial,8,67189877639.56,58745238766.77,2.5482309399460256e-05,7,67104423827.85,58751158629.51,5.874045857993631e-05,3.325814918047605e-05,2026-05,2026-06
2021-12,Serviços,24,9341756600.33,8736200042.42,0.0018309075699197478,25,9248715606.72,8599341682.74,0.0018150699176575466,-1.5837652262201164e-05,2026-05,2026-06
2021-12,Setor público,27,6435968388.38,7009534400.04,0.18865818318723906,23,6149644718.29,6724931730.49,0.19636689985309047,0.007708716665851406,2026-05,2026-06
2022-01,Agronegócio,5,1097536411.93,968887151.72,0.013300172241033132,4,1084236191.15,957263336.98,0.005888600359211053,-0.0074115718818220785,2026-05,2026-06
2022-01,Ações judiciais,59,11133586952.31,11109822839.54,0.0022947844207978027,61,11263775525.9,11238958105.1,0.0022684174219344292,-2.6366998863373414e-05,2026-05,2026-06
2022-01,Cartão de crédito,15,25132599360.88,21045411357.47,0.004005442934717422,15,25132599360.88,21045411357.47,0.004005442934717422,0.0,2026-05,2026-06
2022-01,Comercial,52,14117059455.44,11132144726.16,0.2871972571526958,53,13334221670.06,10922734697.15,0.2934677182195392,0.006270461066843425,2026-05,2026-06
2022-01,Factoring,1,46473828.05,24887217.630000003,0.21992246507308738,1,46473828.05,24887217.630000003,0.21992246507308738,0.0,2026-05,2026-06
2022-01,Financeiro,219,33394805997.34,29907474094.01,0.13829921800110873,216,32606965679.36,28856423988.95,0.14710685378186605,0.008807635780757328,2026-05,2026-06
2022-01,Imobiliário,8,698884948.28,570203833.39,0.04267534478912669,8,698884948.28,570203833.39,0.04267534478912669,0.0,2026-05,2026-06
2022-01,Industrial,8,61594114807.93,54505880711.2,4.918082810556577e-05,7,61506720608.57,54511478176.75,9.191350239584934e-05,4.273267429028357e-05,2026-05,2026-06
2022-01,Serviços,27,9130648719.74,8267330699.64,0.0022776994273157563,28,9031190346.27,8139160741.81,0.0021105113764075846,-0.00016718805090817175,2026-05,2026-06
2022-01,Setor público,27,6522459531.82,7086768173.59,0.18764489590130826,23,6215129319.0,6798690371.32,0.1953064713509222,0.007661575449613933,2026-05,2026-06
2022-02,Agronegócio,6,1723180254.05,1613293366.31,0.005665763562213528,5,1708979422.07,1600993334.53,0.0035368849312931937,-0.0021288786309203345,2026-05,2026-06
2022-02,Ações judiciais,60,11182172537.86,11345627845.4,0.0021109250969932225,62,11312299812.83,11474763110.96,0.0020871690620893626,-2.375603490385996e-05,2026-05,2026-06
2022-02,Cartão de crédito,14,25483673650.11,23075815987.75,0.003526352206275081,14,25483673650.11,23075815987.75,0.003526352206275081,0.0,2026-05,2026-06
2022-02,Comercial,53,14657959965.26,11834704025.32,0.2725836037984713,54,13867064862.77,11409586348.28,0.28320778895959864,0.010624185161127342,2026-05,2026-06
2022-02,Factoring,1,47505296.76,28525307.63,0.07666022916787735,1,47505296.76,28525307.63,0.07666022916787735,0.0,2026-05,2026-06
2022-02,Financeiro,222,34039544895.8,30956393714.97,0.13248528073496801,220,33255790425.54,30022961730.43,0.1418534359317855,0.009368155196817496,2026-05,2026-06
2022-02,Imobiliário,8,719654588.63,600961426.36,0.04085907551292773,8,719654588.63,600961426.36,0.04085907551292773,0.0,2026-05,2026-06
2022-02,Industrial,8,61278679020.9,50643336337.67,2.78801601969054e-05,7,61184574076.07,50649072251.090004,8.693949749307079e-05,5.905933729616539e-05,2026-05,2026-06
2022-02,Serviços,28,9317973890.73,8725844875.96,0.0024030524399728196,29,9216470008.05,8574402775.62,0.0019617263872682643,-0.00044132605270455526,2026-05,2026-06
2022-02,Setor público,27,6660500718.92,7177616367.3,0.1860543014745084,23,6338919184.27,6915097102.8,0.19260727035209668,0.006552968877588272,2026-05,2026-06
2022-03,Agronegócio,6,1744604642.77,1549005713.01,0.015064275582726246,5,1731104036.16,1537317350.84,0.013173708537755128,-0.001890567044971118,2026-05,2026-06
2022-03,Ações judiciais,62,11509548931.85,11154700222.88,0.008600304597448979,64,11639608553.220001,11283835488.44,0.008501880385289358,-9.84242121596212e-05,2026-05,2026-06
2022-03,Cartão de crédito,15,26066326658.82,23622795870.87,0.003747315043650667,15,26066326658.82,23622795870.87,0.003747315043650667,0.0,2026-05,2026-06
2022-03,Comercial,53,14032094410.49,11577900876.94,0.2079278944307441,54,13242023223.33,11027945829.31,0.21842433859150656,0.010496444160762453,2026-05,2026-06
2022-03,Factoring,1,47572355.38,24561766.47,0.0862008163210095,1,47572355.38,24561766.47,0.0862008163210095,0.0,2026-05,2026-06
2022-03,Financeiro,231,34806885567.33,31568484464.43,0.12821385975910776,228,34119317225.93,30758009876.18,0.13672364412129137,0.008509784362183609,2026-05,2026-06
2022-03,Imobiliário,8,745056405.41,607034335.21,0.041425638421755194,8,745056405.41,607034335.21,0.041425638421755194,0.0,2026-05,2026-06
2022-03,Industrial,8,71966608060.94,46054621316.26,3.961600264761799e-08,7,71879207347.44,46060419185.37,4.876320818880879e-05,4.872359218616117e-05,2026-05,2026-06
2022-03,Serviços,30,8911973642.92,8268482713.91,0.0022875926568945455,30,8794760560.46,8134271808.07,0.002080202408925255,-0.0002073902479692905,2026-05,2026-06
2022-03,Setor público,28,6724310407.5199995,7327990317.57,0.18361951447504035,25,6476566601.53,7081782656.58,0.189373941630914,0.005754427155873654,2026-05,2026-06
2022-04,Agronegócio,6,1867914391.04,1637018964.22,0.011270924310147696,5,1855046591.94,1625408696.6,0.009160411034557277,-0.002110513275590418,2026-05,2026-06
2022-04,Ações judiciais,63,11726573841.02,11205924819.77,0.00854827739081388,65,11857305672.93,11335800138.0,0.008450338980385436,-9.79384104284435e-05,2026-05,2026-06
2022-04,Cartão de crédito,15,26279688867.56,24130568668.01,0.003443803453342037,15,26279688867.56,24130568668.01,0.003443803453342037,0.0,2026-05,2026-06
2022-04,Comercial,58,14977484716.23,12233970121.18,0.21889694692107858,58,14178644448.18,11651999291.8,0.22983901219979305,0.010942065278714469,2026-05,2026-06
2022-04,Factoring,1,48203505.03,22829980.98,0.08726438807571885,1,48203505.03,22829980.98,0.08726438807571885,0.0,2026-05,2026-06
2022-04,Financeiro,241,36152036595.11,32393554230.100002,0.1322435677928626,238,35448905180.11,31623661009.29,0.1406342697574929,0.00839070196463032,2026-05,2026-06
2022-04,Imobiliário,8,760585301.88,611077945.49,0.04453371161706463,8,760585301.88,611077945.49,0.04453371161706463,0.0,2026-05,2026-06
2022-04,Industrial,8,121583626556.43,72592297986.38,5.3647564659417164e-09,7,121494154310.73,72598539910.3,3.191758805153668e-05,3.1912223295070736e-05,2026-05,2026-06
2022-04,Serviços,30,9245958939.96,8173757410.219999,0.0024192295951034064,30,9111355854.46,8041318169.37,0.0020606034099131016,-0.00035862618519030484,2026-05,2026-06
2022-04,Setor público,28,6864158206.45,7461014324.02,0.18477167463300323,25,6610328198.24,7211098060.01,0.19086553304173084,0.006093858408727615,2026-05,2026-06
2022-05,Agronegócio,7,2047711039.5500002,1298710691.28,0.07064502304171714,6,2036064635.95,1290625110.33,0.0699569390424414,-0.0006880839992757515,2026-05,2026-06
2022-05,Ações judiciais,66,12203068573.7,11271059763.57,0.009728587432781825,68,12333730503.880001,11400935081.8,0.009617762892540568,-0.00011082454024125693,2026-05,2026-06
2022-05,Cartão de crédito,17,27329409824.149998,26035364608.66,0.004460977432264111,17,27329409824.149998,26035364608.66,0.004460977432264111,0.0,2026-05,2026-06
2022-05,Comercial,59,15700232924.68,12674858937.8,0.24374441741331426,60,14892995332.4,12126717079.2,0.2546431688561926,0.01089875144287833,2026-05,2026-06
2022-05,Factoring,1,48960965.95,38312939.41,0.10629528281343632,1,48960965.95,38312939.41,0.10629528281343632,0.0,2026-05,2026-06
2022-05,Financeiro,243,37718214009.75,33103420929.600002,0.13279576144981575,240,36993560745.8,32537054927.34,0.14039541690454563,0.007599655454729876,2026-05,2026-06
2022-05,Imobiliário,8,772963490.51,615568095.53,0.035843876494285734,8,772963490.51,615568095.53,0.035843876494285734,0.0,2026-05,2026-06
2022-05,Industrial,8,102365797291.26,64855903620.18,0.0002998488079649398,7,102272900011.41,64862778116.54,0.00034120066257779574,4.1351854612855924e-05,2026-05,2026-06
2022-05,Serviços,30,8429554994.32,7544074179.21,0.0027772117005076956,30,8297217288.05,7405528085.22,0.0026468134594101267,-0.00013039824109756888,2026-05,2026-06
2022-05,Setor público,29,7029957964.32,7620006813.440001,0.18267337687085394,26,6758515774.84,7347723948.38,0.18896920064697453,0.00629582377612059,2026-05,2026-06
2022-06,Agronegócio,7,2076106923.25,1374294367.3400002,0.0423218352794213,6,2064391609.67,1368335777.64,0.041744282531672526,-0.0005775527477487746,2026-05,2026-06
2022-06,Ações judiciais,67,12505102710.02,11561534679.52,0.00945194002519196,69,12635693735.970001,11691409997.75,0.009346942106301175,-0.00010499791889078541,2026-05,2026-06
2022-06,Cartão de crédito,17,28154690503.079998,27140431474.45,0.004236728709646654,17,28154690503.079998,27140431474.45,0.004236728709646654,0.0,2026-05,2026-06
2022-06,Comercial,62,15918714802.22,13143907257.44,0.24404791304231727,64,15104468392.53,12653819596.460001,0.2534404890652289,0.009392576022911658,2026-05,2026-06
2022-06,Factoring,1,49879931.62,26219487.65,0.1373958636449557,1,49879931.62,26219487.65,0.1373958636449557,0.0,2026-05,2026-06
2022-06,Financeiro,252,39247137710.43,34479887671.69,0.13181314729083732,250,38325143606.98,33905143386.94,0.13920938943228522,0.007396242141447906,2026-05,2026-06
2022-06,Imobiliário,8,798336819.85,629995459.36,0.036098096537239784,8,798336819.85,629995459.36,0.036098096537239784,0.0,2026-05,2026-06
2022-06,Industrial,9,88544284360.68001,58767575865.240005,0.00025145984316056745,8,88449674687.14,58774154487.450005,0.00029828508692104585,4.6825243760478395e-05,2026-05,2026-06
2022-06,Serviços,32,8379449758.95,7287488883.86,0.0028315587726934805,32,8281249349.01,7077999108.15,0.002890448236485767,5.88894637922866e-05,2026-05,2026-06
2022-06,Setor público,31,9872459309.56,7769684429.62,0.1810488199195496,28,9579646457.6,7485285193.05,0.1873064016694754,0.0062575817499258,2026-05,2026-06
2022-07,Agronegócio,8,2095843274.47,1457927242.49,0.024549499190969052,7,2083880823.22,1449026528.13,0.02398087160270573,-0.0005686275882633221,2026-05,2026-06
2022-07,Ações judiciais,70,12815243142.34,11804234626.58,0.009265852459736242,72,12945748280.289999,11934109944.81,0.009165014982752562,-0.00010083747698367944,2026-05,2026-06
2022-07,Cartão de crédito,18,29361023476.32,28086235378.75,0.003984569694757743,18,29361023476.32,28086235378.75,0.003984569694757743,0.0,2026-05,2026-06
2022-07,Comercial,63,17130894132.8,13248059138.97,0.26033892515957996,66,16346705041.98,12731511389.65,0.2713639473164684,0.011025022156888442,2026-05,2026-06
2022-07,Factoring,1,51224365.38,28406758.66,0.06663141658133832,1,51224365.38,28406758.66,0.06663141658133832,0.0,2026-05,2026-06
2022-07,Financeiro,258,40204118052.95,35968681291.49,0.12102953796974375,253,39264270590.62,35339296290.46,0.12817222132356845,0.0071426833538247025,2026-05,2026-06
2022-07,Imobiliário,8,800739613.86,640909376.44,0.034245875902011794,8,800739613.86,640909376.44,0.034245875902011794,0.0,2026-05,2026-06
2022-07,Industrial,11,64691859494.29,53494822575.549995,8.704885848389271e-05,9,64555017601.39001,53468789617.64,0.00013234123477643678,4.5292376292544066e-05,2026-05,2026-06
2022-07,Serviços,32,8246397819.04,7386814569.3,0.0029532434062531595,32,8124955326.27,7208735904.9,0.0024928938966656856,-0.00046034950958747387,2026-05,2026-06
2022-07,Setor público,34,10048022067.42,10650732775.39,0.13326599433605885,31,9761942663.38,10355965847.939999,0.1368754318557321,0.003609437519673242,2026-05,2026-06
2022-08,Agronegócio,8,2184584562.08,1796410076.33,0.015037512634747447,7,2172465179.61,1787281769.1299999,0.014531046603044584,-0.0005064660317028631,2026-05,2026-06
2022-08,Ações judiciais,71,13412327464.26,12357787648.01,0.008849703762923204,73,13542772000.35,12487662966.24,0.008757664275986527,-9.20394869366771e-05,2026-05,2026-06
2022-08,Cartão de crédito,20,30315399574.48,28879043329.35,0.004850371517592537,20,30315399574.48,28879043329.35,0.004850371517592537,0.0,2026-05,2026-06
2022-08,Comercial,63,17525607488.41,13986824928.89,0.27558764788985624,66,16754092574.91,13377707729.13,0.2880645971049793,0.012476949215123045,2026-05,2026-06
2022-08,Factoring,1,51314524.36,33380571.68,0.23459430009378437,1,51314524.36,33380571.68,0.23459430009378437,0.0,2026-05,2026-06
2022-08,Financeiro,265,41093603356.77,36803652562.94,0.12757191448812377,261,40178655800.95,36260384517.44,0.13513755550146472,0.007565641013340951,2026-05,2026-06
2022-08,Imobiliário,8,793501597.17,656958974.47,0.03500404307369748,8,793501597.17,656958974.47,0.03500404307369748,0.0,2026-05,2026-06
2022-08,Industrial,13,48248480266.96999,45628557149.91,7.385975955644801e-05,11,48085571398.939995,45580035492.73,0.00011622072718317485,4.236096762672684e-05,2026-05,2026-06
2022-08,Serviços,32,11283751298.66,10326482486.56,0.0026539251982142767,32,11164411717.47,10210220247.8,0.0022403841459667675,-0.0004135410522475092,2026-05,2026-06
2022-08,Setor público,35,10309223321.5,10130881380.02,0.4113708334498111,32,9994488616.619999,9804229474.1,0.42465237189811766,0.01328153844830654,2026-05,2026-06
2022-09,Agronegócio,8,2218847275.07,1927727497.96,0.0480216158289821,7,2206469035.74,1917518278.71,0.04773363873828436,-0.00028797709069774274,2026-05,2026-06
2022-09,Ações judiciais,73,13552246468.85,12538371809.44,0.008734731238193474,75,13682615439.47,12668247127.67,0.008645182464177526,-8.954877401594862e-05,2026-05,2026-06
2022-09,Cartão de crédito,20,32213646024.1,31171112096.99,0.0045510973387343084,20,32213646024.1,31171112096.99,0.0045510973387343084,0.0,2026-05,2026-06
2022-09,Comercial,66,15886206074.11,13419634464.65,0.2285245912016713,67,15102334100.58,12782562610.72,0.239426150395176,0.010901559193504717,2026-05,2026-06
2022-09,Factoring,1,52325065.05,36708683.12,0.1608861789101412,1,52325065.05,36708683.12,0.1608861789101412,0.0,2026-05,2026-06
2022-09,Financeiro,273,43431699769.37,38994546392.18,0.12293699863633668,268,42249868807.53,38432407559.37,0.13110347305945863,0.008166474423121947,2026-05,2026-06
2022-09,Imobiliário,8,798119465.26,665075030.6899999,0.034920998260759416,8,798119465.26,665075030.6899999,0.034920998260759416,0.0,2026-05,2026-06
2022-09,Industrial,13,50512001967.079994,49147775555.85,0.0010559984400722773,11,50330271724.31,49077306331.89,0.0010995963192245103,4.359787915223304e-05,2026-05,2026-06
2022-09,Serviços,34,11540997723.05,10725607754.92,0.011429954989148715,33,10034296523.51,9461402423.81,0.0021602597167375754,-0.00926969527241114,2026-05,2026-06
2022-09,Setor público,37,10536170437.14,10346819174.78,0.40221257820217843,35,10208522144.029999,10017858865.16,0.41486880761956324,0.012656229417384812,2026-05,2026-06
2022-10,Agronegócio,9,2504538262.9300003,2234066683.99,0.02183949594685348,8,2491986182.08,2226524863.44,0.019684678877685966,-0.0021548170691675153,2026-05,2026-06
2022-10,Ações judiciais,75,13832330521.1,12575290837.92,0.008692196512894311,78,13965573480.13,12708101156.15,0.008601355767230548,-9.084074566376339e-05,2026-05,2026-06
2022-10,Cartão de crédito,20,33041600803.66,30281012049.42,0.004787812362195369,20,33041600803.66,30281012049.42,0.004787812362195369,0.0,2026-05,2026-06
2022-10,Comercial,65,14710477855.26,12664931284.94,0.15883387080291844,66,13909005000.02,12055955843.11,0.16733526917095834,0.008501398368039897,2026-05,2026-06
2022-10,Factoring,1,54546361.46,39096946.63,0.13198895731771368,1,54546361.46,39096946.63,0.13198895731771368,0.0,2026-05,2026-06
2022-10,Financeiro,282,44379650319.74,39940724524.87,0.1130475940121844,276,43325348823.96,39371446761.71,0.11996893722619335,0.00692134321400896,2026-05,2026-06
