competencia,papel,tipo_anbima,foco_anbima,foco_order,participante_bucket,bucket_kind,stack_order,pl_brl,denominador_pl_subtipo_brl,share_subtipo,pl_identificado_brl,cobertura_prestador_pl,fundos_subtipo,fundos_pl_negativo,pl_negativo_brl,pl_negativo_share_denominador,quality_note,publication_status,fechamento_100_pct
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,BTG Pactual,Top 10 geral,1,881376906.67,13853318170.199999,0.06362207926227653,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,QI Tech,Top 10 geral,2,2092960510.81,13853318170.199999,0.15108008674139795,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Oliveira Trust,Top 10 geral,3,371432126.14,13853318170.199999,0.026811780511833697,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Daycoval,Top 10 geral,4,3036630343.25,13853318170.199999,0.21919877288187342,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Banco do Brasil,Top 10 geral,5,0.0,13853318170.199999,0.0,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Bradesco,Top 10 geral,6,0.0,13853318170.199999,0.0,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Genial,Top 10 geral,7,1291456424.56,13853318170.199999,0.09322361680381122,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,REAG,Top 10 geral,8,0.0,13853318170.199999,0.0,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Finaxis,Top 10 geral,9,1639770918.63,13853318170.199999,0.11836665400187853,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Itaú,Top 10 geral,10,1404371621.23,13853318170.199999,0.10137438583132789,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Outros identificados,residual identificado,11,2070442171.0900002,13853318170.199999,0.14945460326925483,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Agronegócio,10,Prestador não informado,campo ausente,12,1064877147.8199999,13853318170.199999,0.07686802069634602,12788441022.38,0.923131979303654,64,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,BTG Pactual,Top 10 geral,1,625934923.81,17780249405.33,0.035203945093276526,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,QI Tech,Top 10 geral,2,1633842568.03,17780249405.33,0.09189086895149072,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Oliveira Trust,Top 10 geral,3,1825533966.8299997,17780249405.33,0.10267201124202216,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Daycoval,Top 10 geral,4,3367866184.57,17780249405.33,0.18941613853630263,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Banco do Brasil,Top 10 geral,5,0.0,17780249405.33,0.0,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Bradesco,Top 10 geral,6,525889772.19,17780249405.33,0.029577187597399704,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Genial,Top 10 geral,7,919737664.1999999,17780249405.33,0.05172805190934438,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,REAG,Top 10 geral,8,0.0,17780249405.33,0.0,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Finaxis,Top 10 geral,9,3103939631.17,17780249405.33,0.17457233362764468,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Itaú,Top 10 geral,10,0.0,17780249405.33,0.0,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Outros identificados,residual identificado,11,5737458561.22,17780249405.33,0.32268718117643935,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Prestador não informado,campo ausente,12,40046133.31,17780249405.33,0.002252281866079749,17740203272.02,0.9977477181339202,83,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Recuperação,12,BTG Pactual,Top 10 geral,1,276562664.41,7069097319.82,0.03912276941422022,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,QI Tech,Top 10 geral,2,334942772.92999995,7069097319.82,0.04738126493051712,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Oliveira Trust,Top 10 geral,3,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Daycoval,Top 10 geral,4,547876138.06,7069097319.82,0.07750298422457572,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Banco do Brasil,Top 10 geral,5,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Bradesco,Top 10 geral,6,8749676.22,7069097319.82,0.0012377359971361653,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Genial,Top 10 geral,7,115634331.50999999,7069097319.82,0.016357722390635356,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,REAG,Top 10 geral,8,315981440.8,7069097319.82,0.04469898015324619,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Finaxis,Top 10 geral,9,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Itaú,Top 10 geral,10,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Outros identificados,residual identificado,11,5469350295.89,7069097319.82,0.7736985428896693,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Recuperação,12,Prestador não informado,campo ausente,12,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Outros,Poder Público,13,BTG Pactual,Top 10 geral,1,10921626547.3,40596539798.1,0.26902850838068604,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,QI Tech,Top 10 geral,2,8240367341.76,40596539798.1,0.20298201232770252,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Oliveira Trust,Top 10 geral,3,1158165602.48,40596539798.1,0.028528677770074496,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Daycoval,Top 10 geral,4,2280447828.62,40596539798.1,0.05617345320466769,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Banco do Brasil,Top 10 geral,5,0.0,40596539798.1,0.0,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Bradesco,Top 10 geral,6,1370730922.87,40596539798.1,0.03376472304504516,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Genial,Top 10 geral,7,603768068.3199999,40596539798.1,0.014872402212669798,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,REAG,Top 10 geral,8,1930369646.46,40596539798.1,0.04755010294129416,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Finaxis,Top 10 geral,9,0.0,40596539798.1,0.0,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Itaú,Top 10 geral,10,795397994.61,40596539798.1,0.01959275343577992,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Outros identificados,residual identificado,11,13272996182.630001,40596539798.1,0.3269489530053792,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Poder Público,13,Prestador não informado,campo ausente,12,22669663.05,40596539798.1,0.0005584136767011111,40573870135.049995,0.9994415863232988,243,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,BTG Pactual,Top 10 geral,1,41169107043.98999,296999317280.3,0.13861684067487498,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,QI Tech,Top 10 geral,2,32990401949.46,296999317280.3,0.11107904978220721,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Oliveira Trust,Top 10 geral,3,10913222450.750002,296999317280.3,0.03674494120284592,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Daycoval,Top 10 geral,4,26774132844.6,296999317280.3,0.0901488026631768,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Banco do Brasil,Top 10 geral,5,0.0,296999317280.3,0.0,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Bradesco,Top 10 geral,6,17838505435.39,296999317280.3,0.06006244592998339,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Genial,Top 10 geral,7,10149766453.469997,296999317280.3,0.03417437638043767,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,REAG,Top 10 geral,8,22771226035.86,296999317280.3,0.07667097097859363,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Finaxis,Top 10 geral,9,11607612135.6,296999317280.3,0.0390829589841954,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Itaú,Top 10 geral,10,15717264984.679998,296999317280.3,0.052920205772212146,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Outros identificados,residual identificado,11,103863729043.19,296999317280.3,0.34971032928390944,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Outros,Multicarteira Outros,14,Prestador não informado,campo ausente,12,3204348903.31,296999317280.3,0.010789078347563411,293794968376.99,0.9892109216524366,1413,20,-38549040.46,-0.0001297950473859792,"20 fundo(s) com PL negativo, total de R$ -38,549,040.46; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
