competencia_origem,competencia_destino,bridge_group,cnpj_14,cnpj,cnpj_fundo_14,cnpj_fundo,denominacao,reportava_origem,reportava_destino,pl_origem_brl,pl_destino_brl,delta_pl_brl,carteira_origem_brl,carteira_destino_brl,delta_carteira_brl,inad_bruta_origem_brl,inad_bruta_destino_brl,delta_inad_bruta_brl,inad_ajustada_origem_brl,inad_ajustada_destino_brl,delta_inad_ajustada_brl,excesso_origem_brl,excesso_destino_brl,delta_excesso_brl,contribuicao_abs
2024-06,2024-07,fundos continuantes,51200316000168,51.200.316/0001-68,51200316000168,51.200.316/0001-68,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CATHON,True,True,11997947.42,11977412.62,-20534.800000000745,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51268721000118,51.268.721/0001-18,51268721000118,51.268.721/0001-18,ASSET BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MIDDLE MARKET,True,True,8209776.83,8415727.88,205951.05000000075,8216982.72,8278633.16,61650.44000000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51269820000114,51.269.820/0001-14,51269820000114,51.269.820/0001-14,ALGARVE MORPHEUS FUNDO DE INVESTIMENTO EM DE RESPONSABILIDADE LIMITADA,True,True,6556897.71,6555502.85,-1394.8600000003353,6112900.0,6112900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51292131000120,51.292.131/0001-20,51292131000120,51.292.131/0001-20,SPESI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL RESP LIMITADA,True,True,41691802.15,77799772.14,36107969.99,24650868.68,76092511.26,51441642.580000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51304974000108,51.304.974/0001-08,51304974000108,51.304.974/0001-08,ARTE LW FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,85248369.37,95335373.3,10087003.929999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51306712000174,51.306.712/0001-74,51306712000174,51.306.712/0001-74,ATF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,213760636.4,233893712.74,20133076.340000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51311858000108,51.311.858/0001-08,51311858000108,51.311.858/0001-08,SPECTRA SPECIAL BOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,True,38171004.37,38513712.41,342708.0399999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51326028000154,51.326.028/0001-54,51326028000154,51.326.028/0001-54,LARCA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,108265077.42,109911603.96,1646526.5399999917,107781283.54,109501620.83,1720337.2899999917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51344394000136,51.344.394/0001-36,51344394000136,51.344.394/0001-36,HAVAN FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA,True,True,480444674.44,486610907.14,6166232.699999988,403463291.62,372058653.38,-31404638.24000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51364521000169,51.364.521/0001-69,51364521000169,51.364.521/0001-69,ORRAM 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,9258977.86,9818064.0,559086.1400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51382517000123,51.382.517/0001-23,51382517000123,51.382.517/0001-23,ARAWAK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,14115269.69,19421298.69,5306029.000000002,0.0,20445294.14,20445294.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51390507000130,51.390.507/0001-30,51390507000130,51.390.507/0001-30,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ZONDA HY,True,True,460059570.06,433763317.7,-26296252.360000014,422097912.56,410369620.25,-11728292.310000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51401568000155,51.401.568/0001-55,51401568000155,51.401.568/0001-55,BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,135530515.17,135520174.46,-10340.709999978542,135654911.71,135654911.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51411381000132,51.411.381/0001-32,51411381000132,51.411.381/0001-32,ETHOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,-717.29,-1384.79,-667.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51475474000120,51.475.474/0001-20,51475474000120,51.475.474/0001-20,FIDARA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,21050160.53,21575721.07,525560.5399999991,20217134.74,21516279.93,1299145.1900000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51475716000186,51.475.716/0001-86,51475716000186,51.475.716/0001-86,MASBAHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,59173259.51,60644591.68,1471332.1700000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51476020000174,51.476.020/0001-74,51476020000174,51.476.020/0001-74,ORRAM HIGH YIELD FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,27697398.67,28069147.83,371749.1599999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51477774000149,51.477.774/0001-49,51477774000149,51.477.774/0001-49,ATIBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,6347319.03,6506774.61,159455.58000000007,6189360.55,4630925.96,-1558434.5899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51497411000175,51.497.411/0001-75,51497411000175,51.497.411/0001-75,ST 1001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,True,55309955.45,54694475.8,-615479.650000006,54494974.35,54531013.41,36039.05999999493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51497417000142,51.497.417/0001-42,51497417000142,51.497.417/0001-42,FLEX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,4874932.3,5258352.85,383420.5499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51498070000152,51.498.070/0001-52,51498070000152,51.498.070/0001-52,GHIA CRÉDITO CORPORATIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,16260843.69,16809426.35,548582.660000002,9465667.56,9572715.78,107048.21999999881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51503629000195,51.503.629/0001-95,51503629000195,51.503.629/0001-95,FORESTAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,13175531.12,13197918.64,22387.520000001416,13221586.81,13260956.57,39369.75999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51507981000107,51.507.981/0001-07,51507981000107,51.507.981/0001-07,EVEN CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,34751458.14,15516116.7,-19235341.44,27189677.43,15346817.89,-11842859.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51507998000156,51.507.998/0001-56,51507998000156,51.507.998/0001-56,LESTE CREDIT MD PRECATÓRIOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,True,True,76579252.46,83387874.78,6808622.320000008,75682549.67,82531545.31,6848995.640000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51517938000114,51.517.938/0001-14,51517938000114,51.517.938/0001-14,PLX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,1062133.14,1052348.73,-9784.409999999916,905033.33,905033.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51531327000120,51.531.327/0001-20,51531327000120,51.531.327/0001-20,RAC19 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,8289180.48,12216183.63,3927003.1500000004,4644305.2,4882275.45,237970.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51531376000163,51.531.376/0001-63,51531376000163,51.531.376/0001-63,"ORIGINAL PRECATÓRIOS I - FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS""",True,True,5070881.96,5045540.99,-25340.96999999974,6308718.96,9520762.05,3212043.090000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51550112000157,51.550.112/0001-57,51550112000157,51.550.112/0001-57,GOPLAN FIAGRO,True,True,38801760.47,47611878.7,8810118.230000004,34113784.82,30066316.21,-4047468.6099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51555510000166,51.555.510/0001-66,51555510000166,51.555.510/0001-66,BANCOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,85546743.25,87664102.44,2117359.1899999976,84828151.99,87663372.98,2835220.9900000095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51556244000196,51.556.244/0001-96,51556244000196,51.556.244/0001-96,HOMESIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,5633765.97,5737294.81,103528.83999999985,5289404.69,5270236.27,-19168.420000000857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51587009000181,51.587.009/0001-81,51587009000181,51.587.009/0001-81,AJ86 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,True,True,9839526.46,10005060.9,165534.43999999948,8766277.61,9020371.47,254093.86000000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51596429000124,51.596.429/0001-24,51596429000124,51.596.429/0001-24,LC I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,8167146.91,8124785.46,-42361.450000000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51606193000160,51.606.193/0001-60,51606193000160,51.606.193/0001-60,LATACHE LEGAL CLAIMS FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS,True,True,414806636.65,414806636.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51642967000108,51.642.967/0001-08,51642967000108,51.642.967/0001-08,CPAG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO,True,True,3438734.46,3438734.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51655558000146,51.655.558/0001-46,51655558000146,51.655.558/0001-46,CREDILOG II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,42251840.54,45709138.28,3457297.740000002,42179572.8,45684507.98,3504935.1799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51660739000160,51.660.739/0001-60,51660739000160,51.660.739/0001-60,RUNEARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,289489823.02,289489823.02,0.0,290053071.23,290053071.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,entradas,51670752000109,51.670.752/0001-09,51670752000109,51.670.752/0001-09,TAVARUA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,True,0.0,20350307.09,20350307.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51679169000150,51.679.169/0001-50,51679169000150,51.679.169/0001-50,CREDIT OPS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,4780042.66,4806923.17,26880.509999999776,102926.54,244743.84,141817.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51689378000185,51.689.378/0001-85,51689378000185,51.689.378/0001-85,ARTESANAL CRÉDITO ESTRUTURADO FIC FIDC DE RESPONSABILIDADE LIMITADA,True,True,114039969.26,115610973.07,1571003.8099999875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51707771000154,51.707.771/0001-54,51707771000154,51.707.771/0001-54,ROVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,507973.14,507973.14,0.0,2027424.87,2027424.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51716866000134,51.716.866/0001-34,51716866000134,51.716.866/0001-34,VERT II - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,True,True,502585.19,503013.61,428.4199999999837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,entradas,51729429000155,51.729.429/0001-55,51729429000155,51.729.429/0001-55,PRINZ DISCOVERY CRÉDITO ESTRUTURADO 180 FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,,True,0.0,40938065.43,40938065.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51730136000198,51.730.136/0001-98,51730136000198,51.730.136/0001-98,INOVA CREDTECH IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,17312022.37,18086021.23,773998.8599999994,15707900.74,17674997.78,1967097.040000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51749986000138,51.749.986/0001-38,51749986000138,51.749.986/0001-38,IPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,153708500.51,143019551.54,-10688948.969999999,59590202.91,76630244.84,17040041.930000007,302.0,302.0,0.0,302.0,302.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51752029000160,51.752.029/0001-60,51752029000160,51.752.029/0001-60,LATACHE LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,True,True,392421668.37,421566837.2,29145168.829999983,194492495.36,408436228.03,213943732.66999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51764889000114,51.764.889/0001-14,51764889000114,51.764.889/0001-14,BIGTRADE SUNO FUNDO DE INVESTIMENTO - RESP LIMITADA - DIREITOS CREDITÓRIOS,True,True,30422598.88,30654478.6,231879.72000000253,25415543.06,24335019.83,-1080523.2300000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,entradas,51768553000120,51.768.553/0001-20,51768553000120,51.768.553/0001-20,PASQUINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,,True,0.0,1986709.31,1986709.31,0.0,1172948.53,1172948.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51774918000129,51.774.918/0001-29,51774918000129,51.774.918/0001-29,AF6 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,True,True,23136186.43,27620753.97,4484567.539999999,21888306.93,26114800.48,4226493.550000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51852080000144,51.852.080/0001-44,51852080000144,51.852.080/0001-44,ANTARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,True,True,33770202.37,35415214.48,1645012.1099999994,30469153.5,27075740.43,-3393413.0700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51853284000108,51.853.284/0001-08,51853284000108,51.853.284/0001-08,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IA INVESTIMENTOS,True,True,4110350.54,4696932.24,586581.7000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51861911000144,51.861.911/0001-44,51861911000144,51.861.911/0001-44,VANGUARD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,3356367.84,3432322.27,75954.43000000017,3112537.17,3253602.76,141065.58999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51863647000188,51.863.647/0001-88,51863647000188,51.863.647/0001-88,SOLUMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,47049679.89,49354588.1,2304908.210000001,31171447.79,34204191.370000005,3032743.5800000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51863941000190,51.863.941/0001-90,51863941000190,51.863.941/0001-90,CNA FIAGRO,True,True,1335511.39,1942624.75,607113.3600000001,1194902.89,1585268.0,390365.1100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51889748000128,51.889.748/0001-28,51889748000128,51.889.748/0001-28,AZZAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,14215802.91,14788267.73,572464.8200000003,14945825.35,16179769.47,1233944.120000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51935954000127,51.935.954/0001-27,51935954000127,51.935.954/0001-27,TERRA CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,True,True,35583054.01,35044509.58,-538544.4299999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51942865000108,51.942.865/0001-08,51942865000108,51.942.865/0001-08,EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,15398477.82,15383037.05,-15440.769999999553,15419817.82,15419220.02,-597.8000000007451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51943508000164,51.943.508/0001-64,51943508000164,51.943.508/0001-64,CARMEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,4981816.91,4995967.82,14150.910000000149,5097914.91,5126065.82,28150.91000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51982989000117,51.982.989/0001-17,51982989000117,51.982.989/0001-17,PARAGUAÇU PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,7106889.04,7082336.07,-24552.96999999974,7000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51983832000106,51.983.832/0001-06,51983832000106,51.983.832/0001-06,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR IV,True,True,1047933747.93,1059023098.58,11089350.650000095,1046077040.22,1057354600.77,11277560.549999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52015801000124,52.015.801/0001-24,52015801000124,52.015.801/0001-24,UVA MERLOT CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,56204986.76,57932115.26,1727128.5,53793409.09,55412339.94,1618930.849999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52029150000121,52.029.150/0001-21,52029150000121,52.029.150/0001-21,LONG SHOT I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,11756760.29,11905756.33,148996.04000000097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52049112000130,52.049.112/0001-30,52049112000130,52.049.112/0001-30,KATETO INVESTIMENTO PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,30943360.43,35900830.81,4957470.380000003,30075060.88,34881016.54,4805955.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52069691000183,52.069.691/0001-83,52069691000183,52.069.691/0001-83,HERMON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,True,True,734244949.41,736575581.55,2330632.1399999857,736777845.38,736777845.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52073804000114,52.073.804/0001-14,52073804000114,52.073.804/0001-14,IF-AÇOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,True,True,45561507.3,48100820.97,2539313.670000002,44586290.91,47571149.63,2984858.7200000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52098409000196,52.098.409/0001-96,52098409000196,52.098.409/0001-96,STV1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,16260915.02,21507711.31,5246796.289999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52099923000146,52.099.923/0001-46,52099923000146,52.099.923/0001-46,EVERBLUE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,2985838.07,3058893.15,73055.08000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52110606000183,52.110.606/0001-83,52110606000183,52.110.606/0001-83,QUATÁ EXCLUSIVE FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,81725700.49,82857961.2,1132260.7100000083,78138130.42,75633479.61,-2504650.8100000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52112288000190,52.112.288/0001-90,52112288000190,52.112.288/0001-90,VIVO MONEY II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,2931975.1,2535780.72,-396194.3799999999,2140877.71,1788723.31,-352154.3999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52115148000175,52.115.148/0001-75,52115148000175,52.115.148/0001-75,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EM CLASSES DE COTAS EMPÍRICA MULTIESTRATÉGIA,True,True,1125734.6,1129482.76,3748.159999999916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52115159000155,52.115.159/0001-55,52115159000155,52.115.159/0001-55,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EM CLASSES DE COTAS EMPÍRICA NOVERDE RESP LIMITADA,True,True,89681109.72,115471438.09,25790328.370000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52115758000179,52.115.758/0001-79,52115758000179,52.115.758/0001-79,PRECATO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,True,91122048.55,100221818.22,9099769.670000002,85923149.09,99892701.38,13969552.289999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52148267000124,52.148.267/0001-24,52148267000124,52.148.267/0001-24,AZ-ATHON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA,True,True,112723592.99,114196961.45,1473368.4600000083,109348625.05,110857059.76,1508434.7100000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,52155823000190,52.155.823/0001-90,52155823000190,52.155.823/0001-90,CHIMERA NPL & SPECIAL OPPORTUNITIES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILI,True,True,42008511.7,44160899.65,2152387.9499999955,11362996.13,12453576.11,1090579.9799999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
