competencia,tipo_recebivel_tabela_ii,fundos_presentes,fundos_incluidos,pl_presente_brl,pl_incluido_brl,carteira_incluida_brl,inadimplencia_ajustada_brl,inadimplencia_sobre_pl,inadimplencia_sobre_carteira,fundos_inad_supera_carteira_excluidos,fundos_campos_ausentes_excluidos,fundos_coorte,pl_coorte_referencia_brl,cobertura_fundos_coorte,cobertura_pl_referencia_coorte,fundos_inadimplencia_positiva,pl_inadimplencia_positiva_brl,carteira_inadimplencia_positiva_brl,inadimplencia_positiva_brl,inadimplencia_sobre_pl_ex_zeros,inadimplencia_sobre_carteira_ex_zeros,variacao_inadimplencia_sobre_pl_pp,variacao_inadimplencia_sobre_carteira_pp
2018-02,Financeiro,48,47,3154336407.79,3137434995.89,2322111157.26,329520111.06,0.10502850624528227,0.14190539933015986,1,0,1215,256239377629.81,0.03868312757201646,0.04072541901368549,16,1025654750.9,790529684.63,329520111.06,0.32127780890289837,0.4168345825169472,0.2162493026576161,0.2749291831867874
2018-02,Cartão de crédito,7,7,11626591911.23,11626591911.23,10550054484.94,60990.14,5.245745310892892e-06,5.781026068354647e-06,0,0,41,96884931390.93,0.17073170731707318,0.5892528522051936,1,345132325.34,181226772.72,60990.14,0.0001767152350621369,0.0003365404519686025,0.000171469489751244,0.0003307594259002478
2018-02,Comercial,18,17,3756598440.99,3749477727.95,3294687317.77,433612493.97999996,0.1156461047221834,0.13160960423810092,1,0,257,93385844928.04,0.06614785992217899,0.16753944395059164,7,2804207229.04,2401302544.2,433612493.97999996,0.1546292618782115,0.18057387022194618,0.0389831571560281,0.04896426598384526
2018-02,Industrial,2,2,20927726525.15,20927726525.15,17914138079.149998,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-02,Serviços,13,13,8255104026.0199995,8255104026.0199995,7423932818.92,9429760.590000002,0.0011422945804531956,0.0012701839873830918,0,0,160,36529338314.49,0.08125,0.22835948201314862,3,710891994.37,540108758.69,9429760.590000002,0.013264688116732494,0.01745900328087864,0.012122393536279297,0.016188819293495547
2018-02,Setor público,11,11,2882553185.64,2882553185.64,2679123531.69,24342753.56,0.008444858426643493,0.009086088518152244,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,1,417328294.78,375921139.84,24342753.56,0.0583299859235104,0.06475494719546976,0.04988512749686691,0.055668858677317516
2018-02,Ações judiciais,24,24,4208163691.64,4208163691.64,3896159004.32,107933587.18,0.02564861899132452,0.027702562205578606,0,0,160,21969975460.06,0.15,0.2054924729045496,2,155248337.62,155218750.69,107933587.18,0.6952318384509089,0.695364359654994,0.6695832194595843,0.6676617974494153
2018-02,Agronegócio,3,2,416585247.11,409211536.8,365234137.17,9088810.22,0.02221054247657272,0.02488488696709522,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,1,205040004.21,189612013.71,9088810.22,0.04432700952684008,0.04793372551752328,0.02211646705026736,0.02304883855042806
2018-02,Imobiliário,2,2,67233584.84,67233584.84,56184468.82,1376362.07,0.020471347367173945,0.02449719822767206,0,0,15,921381939.25,0.13333333333333333,0.1292601390873204,2,67233584.84,56184468.82,1376362.07,0.020471347367173945,0.02449719822767206,0.0,0.0
2018-03,Financeiro,50,49,3769918156.77,3752855719.17,2977917940.57,367778203.94,0.09799955859250023,0.12350179262145952,1,0,1215,256239377629.81,0.040329218106995884,0.04906267458471005,17,1129468918.15,948118887.75,367778203.94,0.32562047350749396,0.387903045379448,0.22762091491499373,0.2644012527579884
2018-03,Cartão de crédito,8,8,12028147575.74,12028147575.74,11531449491.65,65559.62,5.450516763880544e-06,5.685288744270367e-06,0,0,41,96884931390.93,0.1951219512195122,0.6058777914321288,1,1168460.98,65559.62,65559.62,0.05610766736943154,1.0,0.05610221685266766,0.9999943147112558
2018-03,Comercial,18,17,3839595321.34,3832489497.68,3399676261.04,373880909.52,0.09755562533082714,0.10997544495769886,1,0,257,93385844928.04,0.06614785992217899,0.16753944395059164,7,2863950940.7599998,2494769508.14,373880909.52,0.13054724653236696,0.14986591278276068,0.032991621201539825,0.03989046782506182
2018-03,Industrial,2,2,22914268370.63,22914268370.63,19126817088.02,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-03,Serviços,13,13,7678094588.3,7678094588.3,7264762140.74,9034476.85,0.0011766561021228986,0.0012436025674310287,0,0,160,36529338314.49,0.08125,0.22835948201314862,4,730284939.73,593971440.91,9034476.85,0.012371166867195993,0.015210288286181971,0.011194510765073095,0.013966685718750942
2018-03,Setor público,11,11,2353809176.15,2353809176.15,2817240042.43,24342753.56,0.010341855154042751,0.008640638778867862,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,1,416991430.29,376993662.08,24342753.56,0.05837710751770279,0.06457072361825102,0.04803525236366003,0.05593008483938315
2018-03,Ações judiciais,26,26,4362535090.17,4362535090.17,3625854044.55,106461057.91,0.024403484604602094,0.029361650138681392,0,0,160,21969975460.06,0.1625,0.26440197892347284,2,152369376.18,150715628.76,106461057.91,0.6987037722346078,0.7063703929439786,0.6743002876300057,0.6770087428052972
2018-03,Agronegócio,3,2,420231097.1,412960955.28,345732643.55,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-03,Imobiliário,3,3,96358883.99,96358883.99,86912459.22,1118243.77,0.01160498880535032,0.012866322964920473,0,0,15,921381939.25,0.2,0.15780315240208892,2,69628071.31,62002647.269999996,1118243.77,0.0160602433610623,0.018035419764101956,0.00445525455571198,0.005169096799181483
2018-04,Financeiro,53,52,4648024599.29,4630857201.93,3708023119.55,264614125.96,0.05714149981772638,0.07136258794203881,1,0,1215,256239377629.81,0.04279835390946502,0.05197731252802011,16,1230801270.08,882855860.76,264614125.96,0.2149933806477146,0.2997251734073656,0.15785188082998822,0.22836258546532678
2018-04,Cartão de crédito,8,8,12215648857.01,12215648857.01,11121040554.63,5365447.79,0.000439227408450024,0.0004824591515194335,0,0,41,96884931390.93,0.1951219512195122,0.6058777914321288,2,438831304.33,283900546.04,5365447.79,0.012226675118795074,0.01889904005060997,0.01178744771034505,0.018416580899090536
2018-04,Comercial,17,16,3897949991.66,3890442560.18,3543496458.5,390265257.32,0.10031384637688713,0.1101356419826093,1,0,257,93385844928.04,0.0622568093385214,0.16735882434616448,6,2885259467.54,2611438452.44,390265257.32,0.1352617543450066,0.1494445549560455,0.03494790796811946,0.039308912973436194
2018-04,Industrial,2,2,26957559629.58,26957559629.58,24184061147.84,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-04,Serviços,13,13,7187067709.83,7187067709.83,6665809034.15,12801091.88,0.0017811286044364806,0.0019204108330163634,0,0,160,36529338314.49,0.08125,0.22835948201314862,4,720920995.98,602842619.0,12801091.88,0.017756580750708406,0.02123455024005196,0.015975452146271926,0.019314139407035594
2018-04,Setor público,11,11,3074834050.36,3074834050.36,2857250710.67,24342753.56,0.007916769868328328,0.008519642140290811,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,1,417548009.67,377984821.34,24342753.56,0.05829929252743598,0.06440140499214259,0.05038252265910765,0.05588176285185177
2018-04,Ações judiciais,26,26,4462174860.16,4462174860.16,3782365418.44,106079698.11,0.02377309303970134,0.02804586188125407,0,0,160,21969975460.06,0.1625,0.26440197892347284,2,152539135.47,140316254.16,106079698.11,0.6954261133259325,0.7560043470732857,0.6716530202862312,0.7279584851920317
2018-04,Agronegócio,3,2,423753999.69,416655266.26,352863276.24,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-04,Imobiliário,3,3,90854152.35,90854152.35,75011918.00999999,1250339.02,0.013762045956725059,0.016668538189269,0,0,15,921381939.25,0.2,0.13998255416747904,2,72854550.2,63111349.61,1250339.02,0.01716212668347515,0.019811634955147334,0.003400080726750092,0.0031430967658783344
2018-05,Financeiro,52,50,4527152768.62,4506719882.54,3625137864.81,261692879.76,0.05806726101922917,0.07218839379884268,2,0,1215,256239377629.81,0.0411522633744856,0.04769139274797521,13,1043239425.6,792175148.97,261692879.76,0.25084642445284516,0.3303472471968575,0.192779163433616,0.2581588533980148
2018-05,Cartão de crédito,8,8,12413936895.93,12413936895.93,10900994156.93,7408160.86,0.0005967616012635621,0.0006795858022995518,0,0,41,96884931390.93,0.1951219512195122,0.6058777914321288,2,395516001.63,257459295.55,7408160.86,0.018730369515947518,0.028774105219911528,0.018133607914683957,0.028094519417611975
2018-05,Comercial,19,18,3981406811.96,3973621894.13,3288908089.17,492390907.46,0.12391488686615612,0.14971257758202097,1,0,257,93385844928.04,0.07003891050583658,0.16813803930498475,6,2947431070.52,2395937166.95,492390907.46,0.1670576497563792,0.20551077643108975,0.04314276289022309,0.05579819884906878
2018-05,Industrial,2,2,22980124709.84,22980124709.84,19479078774.699997,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-05,Serviços,13,13,6204895983.08,6204895983.08,5852089668.13,13480319.84,0.002172529543889084,0.002303505346716185,0,0,160,36529338314.49,0.08125,0.22835948201314862,5,714505730.71,593595198.7,13480319.84,0.018866636418163767,0.022709617378177085,0.016694106874274684,0.0204061120314609
2018-05,Setor público,11,11,3129885828.1,3129885828.1,2863890297.2400002,8690576.76,0.002776643378482474,0.0030345354947343187,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,1,445489535.28,363385220.84,8690576.76,0.0195079257126383,0.023915603226545356,0.016731282334155828,0.02088106773181104
2018-05,Ações judiciais,26,26,4510820875.27,4510820875.27,3695185333.21,173454688.51,0.038453020704267635,0.04694072769533328,0,0,160,21969975460.06,0.1625,0.26440197892347284,2,257556168.29000002,173454688.51,173454688.51,0.6734635386976854,1.0,0.6350105179934178,0.9530592723046667
2018-05,Agronegócio,3,2,412791585.90000004,405999269.43,238860414.66000003,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-05,Imobiliário,4,4,105577301.61,105577301.61,88894272.17,1223905.22,0.011592503325393523,0.013768099902538411,0,0,15,921381939.25,0.26666666666666666,0.16852556748224756,3,101988459.86,88894272.17,1223905.22,0.012000428496322622,0.013768099902538411,0.00040792517092909895,0.0
2018-06,Financeiro,55,53,4793838015.99,4773579693.78,3880756708.11,404341571.49,0.08470405805036821,0.10419142499837919,2,0,1215,256239377629.81,0.043621399176954734,0.0508663221709046,19,1488727952.77,1238910671.05,404341571.49,0.27160205512206737,0.32636862442012304,0.18689799707169916,0.22217719942174385
2018-06,Cartão de crédito,8,8,12100413194.789999,12100413194.789999,11620207101.81,9806873.399999999,0.0008104577291808914,0.0008439499669909024,0,0,41,96884931390.93,0.1951219512195122,0.6058777914321288,2,395493747.38,268352977.84,9806873.399999999,0.02479653209429204,0.0365446788738344,0.02398607436511115,0.0357007289068435
2018-06,Comercial,21,20,4148021219.46,4140191607.21,3578375105.0699997,439601796.16,0.10617909456036981,0.12284955692240113,1,0,257,93385844928.04,0.07782101167315175,0.1683294692488245,7,3106770702.36,2755612893.2,439601796.16,0.1414979856176913,0.15952959040248407,0.0353188910573215,0.036680033480082946
2018-06,Industrial,2,2,26252523656.609997,26252523656.609997,20550045168.84,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-06,Serviços,13,13,6658429820.31,6658429820.31,5834211967.2300005,15386424.82,0.00231081880191442,0.0026372755920462815,0,0,160,36529338314.49,0.08125,0.22835948201314862,5,941128122.38,595709661.65,15386424.82,0.016348916214605914,0.02582873136115099,0.014038097412691495,0.02319145576910471
2018-06,Setor público,10,10,3086521554.65,3086521554.65,2881749596.86,8690576.76,0.0028156539995345922,0.0030157293227244275,0,0,129,30600789960.969997,0.07751937984496124,0.10846058588824722,1,443057834.81,364442639.93,8690576.76,0.019614993974154296,0.023846212840707207,0.016799339974619704,0.02083048351798278
2018-06,Ações judiciais,23,23,4498917268.65,4498917268.65,3706474220.29,103888811.94,0.023091958739480032,0.02802901241597509,0,0,160,21969975460.06,0.14375,0.24967950777287842,2,183142448.66000003,106587777.67999999,103888811.94,0.5672568686294422,0.9746784687818252,0.5441649098899622,0.9466494563658501
2018-06,Agronegócio,3,2,415541111.36999995,408865200.59,207443481.53,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-06,Imobiliário,4,4,114630961.86,114630961.86,98494592.58,1399423.87,0.012208079277125243,0.01420812892711191,0,0,15,921381939.25,0.26666666666666666,0.16852556748224756,3,110880673.84,98494592.58,1399423.87,0.01262098994834175,0.01420812892711191,0.0004129106712165067,0.0
2018-07,Financeiro,58,56,4982231622.04,4964058713.92,3444189787.85,368367154.7,0.0742068488567713,0.1069532103020227,2,0,1215,256239377629.81,0.04609053497942387,0.053474775095324445,21,1766832414.08,1309517906.44,368367154.7,0.20849014980960204,0.2812998225441814,0.13428330095283075,0.1743466122421587
2018-07,Cartão de crédito,9,9,12412683952.08,12412683952.08,10583107521.47,11581592.68,0.0009330449985443532,0.001094347067390591,0,0,41,96884931390.93,0.21951219512195122,0.6070430452551869,2,380324901.60999995,280177612.67,11581592.68,0.030451839022300514,0.041336609908376516,0.02951879402375616,0.04024226284098593
2018-07,Comercial,21,19,4206150897.7999997,4197483678.0,3734440873.21,409569205.74,0.09757493707161952,0.10967350124034714,2,0,257,93385844928.04,0.07392996108949416,0.1679593476029087,7,3222545782.6,2850204952.03,409569205.74,0.1270949222665669,0.14369815947737116,0.02951998519494739,0.034024658237024025
2018-07,Industrial,2,2,26840560003.28,26840560003.28,23815733879.54,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-07,Serviços,13,13,6386859424.0,6386859424.0,5872811320.42,11289649.690000001,0.0017676371030770947,0.0019223586582367183,0,0,160,36529338314.49,0.08125,0.22835948201314862,5,911700388.12,607681544.1,11289649.690000001,0.012383069961481724,0.018578233615306534,0.01061543285840463,0.016655874957069817
2018-07,Setor público,11,11,3194515018.38,3194515018.38,2744633761.75,78690576.76,0.024633027644961742,0.028670702028319537,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,2,516565554.45,435977477.82,78690576.76,0.15233415407224316,0.18049229779821016,0.1277011264272814,0.15182159576989063
2018-07,Ações judiciais,26,26,4876544111.18,4876544111.18,1498153516.21,104366880.27,0.021401811998527344,0.06966367541159955,0,0,160,21969975460.06,0.1625,0.26440197892347284,1,104397397.23,104366880.27,104366880.27,0.9997076846663833,1.0,0.978305872667856,0.9303363245884004
2018-07,Agronegócio,3,2,412935779.65,406333230.31,303424418.32,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-07,Imobiliário,4,4,157732974.05,157732974.05,128397841.3,1877593.9,0.01190362326779446,0.01462325130227871,0,0,15,921381939.25,0.26666666666666666,0.16852556748224756,3,133976023.05000001,128397841.3,1877593.9,0.014014402407655283,0.01462325130227871,0.0021107791398608227,0.0
2018-08,Financeiro,58,56,4999167100.67,4980965420.24,3549763596.88,493250320.37,0.09902705173693688,0.1389530054349347,2,0,1215,256239377629.81,0.04609053497942387,0.05232561566731722,19,1660740045.56,1366567726.1599998,493250320.37,0.29700633864325016,0.3609409990648714,0.19797928690631328,0.22198799362993674
2018-08,Cartão de crédito,8,8,12720905343.95,12720905343.95,10354994942.22,13606278.57,0.0010695998596099198,0.0013139821550779975,0,0,41,96884931390.93,0.1951219512195122,0.6045845349872806,1,385412994.6,301590735.34,13606278.57,0.03530311318153983,0.045115041596555966,0.034233513321929906,0.04380105944147797
2018-08,Comercial,21,21,4323838897.85,4323838897.85,3994175662.56,527596551.89,0.12202040000896976,0.13209147430232096,0,0,257,93385844928.04,0.08171206225680934,0.1687131763533392,8,3502577431.65,3250402074.65,527596551.89,0.15063094597781923,0.16231731944941336,0.028610545968849474,0.030225845147092395
2018-08,Industrial,2,2,24994856075.2,24994856075.2,23182567757.09,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-08,Serviços,13,13,6456505597.14,6456505597.14,5974773685.93,9746810.16,0.0015096107349953335,0.0016313270882465007,0,0,160,36529338314.49,0.08125,0.22835948201314862,4,910660574.35,656304461.63,9746810.16,0.010703011016982872,0.014851049672575422,0.009193400281987538,0.013219722584328922
2018-08,Setor público,11,11,3365246908.15,3365246908.15,2912690636.24,78690576.76,0.023383299623402406,0.027016455431594304,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,2,518924199.28999996,437420255.08,78690576.76,0.1516417559012774,0.17989696600951469,0.128258456277875,0.15288051057792038
2018-08,Ações judiciais,26,26,4912959059.09,4912959059.09,3705107912.7,104241344.18,0.0212176293199781,0.02813449611621079,0,0,160,21969975460.06,0.1625,0.26440197892347284,1,104634342.61,104241344.18,104241344.18,0.9962440779939259,1.0,0.9750264486739478,0.9718655038837892
2018-08,Agronegócio,3,2,417407591.04,409551936.1,278777141.31,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-08,Imobiliário,4,4,175301426.15,175301426.15,153600679.15,2315053.39,0.013206129812196054,0.015071895533347321,0,0,15,921381939.25,0.26666666666666666,0.16852556748224756,3,151676535.05,153600679.15,2315053.39,0.015263095173138319,0.015071895533347321,0.002056965360942265,0.0
2018-09,Financeiro,61,59,5051226750.39,5032989658.74,3621949696.17,451650433.5,0.08973800149096073,0.12469815193115297,2,0,1215,256239377629.81,0.048559670781893,0.05530412510130677,19,1687100740.36,1401386074.85,451650433.5,0.26770804060202424,0.32228836978299735,0.17797003911106352,0.19759021785184439
2018-09,Cartão de crédito,9,9,12232214907.42,12232214907.42,11536047100.380001,16524945.44,0.0013509364873875826,0.001432461682603191,0,0,41,96884931390.93,0.21951219512195122,0.6070430452551869,2,399707008.34000003,309216449.1,16524945.44,0.04134264622636664,0.053441353097796754,0.03999170973897905,0.05200889141519356
2018-09,Comercial,21,21,4532088991.39,4532088991.39,4155744880.9500003,747378569.78,0.16490818498927523,0.17984226442917492,0,0,257,93385844928.04,0.08171206225680934,0.1687131763533392,7,3212806519.25,2899768838.87,747378569.78,0.23262482981840704,0.25773729262889905,0.06771664482913181,0.07789502819972413
2018-09,Industrial,2,2,25547678947.95,25547678947.95,24607751497.399998,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-09,Serviços,13,13,6872182654.97,6872182654.97,6046478699.39,25590373.34,0.003723762103659003,0.004232277100815998,0,0,160,36529338314.49,0.08125,0.22835948201314862,5,1206165664.92,901062545.25,25590373.34,0.021216300616298263,0.02840021869170019,0.01749253851263926,0.024167941590884194
2018-09,Setor público,11,11,3413441040.57,3413441040.57,2952286009.46,78690576.76,0.023053152471284432,0.026654117015713265,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,2,520607309.84000003,438472226.87,78690576.76,0.15115150185690676,0.1794653616301461,0.12809834938562234,0.15281124461443282
2018-09,Ações judiciais,26,26,4999166545.08,4999166545.08,1578107674.49,97699805.77,0.019543218832377696,0.06190946749027998,0,0,160,21969975460.06,0.1625,0.26440197892347284,1,97738510.14,97699805.77,97699805.77,0.9996040008186684,1.0,0.9800607819862908,0.93809053250972
2018-09,Agronegócio,3,2,419839389.6,412058651.19000006,295225060.54999995,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-09,Imobiliário,4,4,199068359.99,199068359.99,177174725.35,2205657.5,0.011079899890222629,0.01244905273956447,0,0,15,921381939.25,0.26666666666666666,0.16852556748224753,3,175197596.08,177174725.35,2205657.5,0.01258954203340117,0.01244905273956447,0.0015096421431785405,0.0
2018-10,Financeiro,64,62,5286358783.39,5267499076.85,3787950393.95,534436736.54,0.10145929382100562,0.14108863130667873,2,0,1215,256239377629.81,0.05102880658436214,0.055949340191896214,26,2140727463.55,1624454470.33,534436736.54,0.24965192703873462,0.3289945925239947,0.14819263321772902,0.18790596121731598
2018-10,Cartão de crédito,9,9,12266170458.31,12266170458.31,10667690307.109999,18823559.91,0.00153459141742544,0.0017645394052594615,0,0,41,96884931390.93,0.21951219512195122,0.6070430452551869,2,403162308.96999997,333054527.73,18823559.91,0.04668978099190491,0.05651795229536662,0.04515518957447947,0.05475341289010716
2018-10,Comercial,21,21,4651262318.440001,4651262318.440001,4155681092.32,749107390.15,0.16105464256018248,0.18026103868615057,0,0,257,93385844928.04,0.08171206225680934,0.1687131763533392,8,3480629102.8,3068672652.86,749107390.15,0.21522183720965235,0.24411446735833245,0.05416719464946987,0.06385342867218188
2018-10,Industrial,2,2,26591745637.100002,26591745637.100002,23877930764.55,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-10,Serviços,13,13,6318402199.6,6318402199.6,5908267562.400001,21411666.779999997,0.0033887786980948296,0.0036240177943637937,0,0,160,36529338314.49,0.08125,0.22835948201314862,5,1214715433.49,924159427.06,21411666.779999997,0.017626899428191276,0.02316880199785039,0.014238120730096445,0.019544784203486595
2018-10,Setor público,11,11,3453141252.2200003,3453141252.2200003,2991507610.54,78690576.76,0.022788114071328646,0.026304655379364217,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,2,523106689.02,439701603.64,78690576.76,0.15042930708345698,0.1789635882802622,0.12764119301212834,0.152658932900898
2018-10,Ações judiciais,26,26,4977696406.309999,4977696406.309999,1574941629.9,98610107.16999999,0.01981039001193332,0.06261191227528932,0,0,160,21969975460.06,0.1625,0.26440197892347284,2,178703604.09,98610107.16999999,98610107.16999999,0.5518081611848032,1.0,0.53199777117287,0.9373880877247107
2018-10,Agronegócio,3,2,422905696.95,415272057.83000004,349775185.02,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-10,Imobiliário,4,4,213989356.53,213989356.53,186341940.52,2768357.76,0.012936894642289804,0.014856332140122115,0,0,15,921381939.25,0.26666666666666666,0.16852556748224753,3,186779948.65,186341940.52,2768357.76,0.014821493313436563,0.014856332140122115,0.0018845986711467592,0.0
2018-11,Financeiro,64,62,5284438311.21,5265291821.18,3842720560.63,455185424.68,0.08645017980750566,0.11845394883602309,2,0,1215,256239377629.81,0.05102880658436214,0.0558745142885657,21,1855105546.06,1467974523.68,455185424.68,0.24536901722209498,0.3100771963936512,0.15891883741458931,0.19162324755762813
2018-11,Cartão de crédito,9,9,12630228004.51,12630228004.51,11335821625.15,22764494.470000003,0.0018023819096433778,0.0020081909563126857,0,0,41,96884931390.93,0.21951219512195122,0.6070430452551869,2,391057574.49,337340249.62,22764494.470000003,0.058212641705478914,0.06748229568112099,0.056410259795835534,0.0654741047248083
2018-11,Comercial,22,22,4772081123.87,4772081123.87,4241665541.92,760929126.84,0.15945435693325175,0.17939394780654103,0,0,257,93385844928.04,0.08560311284046693,0.17091913577437076,10,4064315340.77,3586635140.94,760929126.84,0.1872219705018851,0.21215682580987946,0.02776761356863336,0.032762878003338436
2018-11,Industrial,2,2,26218055177.42,26218055177.42,24156618296.809998,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-11,Serviços,12,12,5236392006.19,5236392006.19,4905711796.6,1588432.1999999997,0.00030334478360716607,0.0003237924007482245,0,0,160,36529338314.49,0.075,0.19439591823274838,4,497485766.53000003,341139765.64,1588432.1999999997,0.003192919892119591,0.004656250487303934,0.002889575108512425,0.00433245808655571
2018-11,Setor público,11,11,3479103393.2799997,3479103393.2799997,3014590473.96,78690576.76,0.022618062145549737,0.02610323937520813,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,2,525477634.55,441064056.44,78690576.76,0.14975057278581944,0.17841076735008138,0.1271325106402697,0.15230752797487324
2018-11,Ações judiciais,26,26,5207452123.849999,5207452123.849999,1642823738.63,139120860.82,0.026715725370345694,0.08468398498795558,0,0,160,21969975460.06,0.1625,0.26440197892347284,2,175665019.03,139120860.82,139120860.82,0.7919667876291351,1.0,0.7652510622587894,0.9153160150120444
2018-11,Agronegócio,3,2,422701733.95,414628724.38,346258411.77,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-11,Imobiliário,4,4,228674645.59,228674645.59,230657887.64,25027911.939999998,0.10944769095596873,0.1085066381040582,0,0,15,921381939.25,0.26666666666666666,0.16852556748224753,4,228674645.59,230657887.64,25027911.939999998,0.10944769095596873,0.1085066381040582,0.0,0.0
2018-12,Financeiro,66,64,5630431664.28,5614229395.72,3883417997.6,442795903.59000003,0.07887029053846016,0.11402221029609827,2,0,1215,256239377629.81,0.05267489711934156,0.056685475790158986,21,2103804102.18,1677917957.31,442795903.59000003,0.2104739234661473,0.2638960395297756,0.13160363292768712,0.1498738292336773
2018-12,Cartão de crédito,9,9,13483514082.539999,13483514082.539999,13438523920.43,24123849.82,0.0017891366948055722,0.0017951264560630478,0,0,41,96884931390.93,0.21951219512195122,0.6070430452551869,2,404081704.0,362925574.34000003,24123849.82,0.05970042588218743,0.06647051496404059,0.05791128918738186,0.06467538850797755
2018-12,Comercial,22,22,4869782872.74,4869782872.74,4149451148.43,667659584.4499999,0.13710253658072008,0.16090310755980772,0,0,257,93385844928.04,0.08560311284046693,0.17091913577437076,8,3495614342.22,3055646189.12,667659584.4499999,0.19099921189417643,0.21850029196026788,0.05389667531345635,0.05759718440046016
2018-12,Industrial,2,2,25650610586.49,25650610586.49,23957144408.17,0.0,0.0,0.0,0,0,52,65013548181.39,0.038461538461538464,0.9425333031729615,0,0.0,0.0,0.0,,,,
2018-12,Serviços,13,13,8648704742.34,8648704742.34,8319917437.5,22396402.48,0.002589567241249169,0.002691902010836511,0,0,160,36529338314.49,0.08125,0.22835948201314862,5,1263658715.53,951190001.15,22396402.48,0.017723458244504386,0.023545666431441126,0.015133891003255217,0.020853764420604614
2018-12,Setor público,11,11,3491618758.71,3491618758.71,3011718297.7,0.0,0.0,0.0,0,0,129,30600789960.969997,0.08527131782945736,0.1107612515475258,0,0.0,0.0,0.0,,,,
2018-12,Ações judiciais,26,26,5075613530.31,5075613530.31,1649421862.74,123967131.72,0.024424068337690896,0.07515792928442652,0,0,160,21969975460.06,0.1625,0.26440197892347284,3,553468758.73,123967131.72,123967131.72,0.22398216658959638,1.0,0.19955809825190549,0.9248420707155734
2018-12,Agronegócio,3,2,449738042.63,441036343.85,399847507.9,0.0,0.0,0.0,1,0,36,7064715402.79,0.05555555555555555,0.14857835824858087,0,0.0,0.0,0.0,,,,
2018-12,Imobiliário,4,4,278865536.02,278865536.02,254950171.07000002,3888196.1300000004,0.013942906626228428,0.015250808084111634,0,0,15,921381939.25,0.26666666666666666,0.16852556748224753,3,242267897.34,254950171.07000002,3888196.1300000004,0.016049159515935725,0.015250808084111634,0.002106252889707297,0.0
2019-01,Financeiro,66,64,5797699504.38,5739045233.849999,4000752733.23,497210470.6,0.08663644392752935,0.1242792303733748,2,0,1215,256239377629.81,0.05267489711934156,0.05613213174014789,23,2181133913.39,1762464323.03,497210470.6,0.22795962574678275,0.2821109421070174,0.1413231818192534,0.15783171173364263
