Fundo,CNPJ,Critério,Chave,Evento,Comparação,Limite,Monitoramento,Métrica IME sugerida,Fonte,Comentário
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,15%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,939590_regulamento_regulamento_939590_2025-04-15.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,15%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,939590_regulamento_regulamento_939590_2025-04-15.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Limite de concentração,concentration_limits,elegibilidade,<=,100%,nao_monitoravel,,939590_regulamento_regulamento_939590_2025-04-15.pdf,"Limites por sacado, cedente ou grupo econômico exigem granularidade não disponível no IME público."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,939590_regulamento_regulamento_939590_2025-04-15.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,939590_regulamento_regulamento_939590_2025-04-15.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,939590_regulamento_regulamento_939590_2025-04-15.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,939590_regulamento_regulamento_939590_2025-04-15.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,100%,monitoravel,Dir Cred / PL,965893_assembleia_assembleia_965893_2025-04-15.pdf,O Informe Mensal traz direitos creditórios e PL.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,100%,monitoravel,Dir Cred / PL,965893_assembleia_assembleia_965893_2025-04-15.pdf,O Informe Mensal traz direitos creditórios e PL.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,O Informe Mensal traz direitos creditórios e PL.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,O Informe Mensal traz direitos creditórios e PL.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,15%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,15%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Limite de concentração,concentration_limits,elegibilidade,<=,100%,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Limites por sacado, cedente ou grupo econômico exigem granularidade não disponível no IME público."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Cancelamento máximo,cancellation_rate_max,enquadramento,<=,100%,parcial,"Recompras / Crédito, baixas ou eventos operacionais informados",1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Cancelamentos podem ter proxy por recompras/baixas quando reportadas, mas a definição contratual costuma depender de dados operacionais do cedente."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,<=,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,<=,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,<=,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Critérios de elegibilidade dos direitos creditórios,eligibility_criteria_text,elegibilidade,texto,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Critérios de elegibilidade exigem granularidade por direito creditório, sacado, cedente e documentação de lastro não disponível no IME público."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Critérios de elegibilidade dos direitos creditórios,eligibility_criteria_text,elegibilidade,texto,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Critérios de elegibilidade exigem granularidade por direito creditório, sacado, cedente e documentação de lastro não disponível no IME público."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Critérios de elegibilidade dos direitos creditórios,eligibility_criteria_text,elegibilidade,texto,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Critérios de elegibilidade exigem granularidade por direito creditório, sacado, cedente e documentação de lastro não disponível no IME público."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Critérios de elegibilidade dos direitos creditórios,eligibility_criteria_text,elegibilidade,texto,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Critérios de elegibilidade exigem granularidade por direito creditório, sacado, cedente e documentação de lastro não disponível no IME público."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Critérios de elegibilidade dos direitos creditórios,eligibility_criteria_text,elegibilidade,texto,,nao_monitoravel,,1203889_assembleia_assembleia_1203889_2026-05-25.pdf,"Critérios de elegibilidade exigem granularidade por direito creditório, sacado, cedente e documentação de lastro não disponível no IME público."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Subordinação mínima,subordination_ratio_min,enquadramento,>=,85%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1203913_regulamento_regulamento_1203913_2026-05-25.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Subordinação mínima,subordination_ratio_min,enquadramento,>=,85%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1203913_regulamento_regulamento_1203913_2026-05-25.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,O Informe Mensal traz direitos creditórios e PL.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,O Informe Mensal traz direitos creditórios e PL.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,15%,monitoravel,Dir Cred / PL,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,O Informe Mensal traz direitos creditórios e PL.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,15%,monitoravel,Dir Cred / PL,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,O Informe Mensal traz direitos creditórios e PL.
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,15%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,15%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,10%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Limite de concentração,concentration_limits,elegibilidade,<=,100%,nao_monitoravel,,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"Limites por sacado, cedente ou grupo econômico exigem granularidade não disponível no IME público."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Hedges/derivativos permitidos,permitted_hedges,enquadramento,>=,,parcial,Posições mantidas em derivativos,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,Cancelamento máximo,cancellation_rate_max,enquadramento,<=,100%,parcial,"Recompras / Crédito, baixas ou eventos operacionais informados",1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"Cancelamentos podem ter proxy por recompras/baixas quando reportadas, mas a definição contratual costuma depender de dados operacionais do cedente."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,<=,,nao_monitoravel,,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,<=,,nao_monitoravel,,1203913_regulamento_regulamento_1203913_2026-05-25.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
