grupo,fundo,nome_curto,cnpj,date,event,series_or_class,amount,amount_display,currency,remuneration,amortization_schedule,maturity,source_excerpt,source_document,source_document_id
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,"São Paulo, 29 de junho de 2022 2 Índice 1. FORMA DE CONSTITUIÇÃO E PRAZO DE DURAÇÃO 3 2. POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 3. CRITÉRIOS DE ELEGIBILIDADE E CONDIÇÕES DE CESSÃO 7 4. FATORES DE RISCO 9 5. ADMINISTRADORA 21 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTOD…","ORES DE RISCO 9 5. ADMINISTRADORA 21 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 27 10. COTAS 34 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 39 12. AMORTIZAÇÃO E RESGATE DAS COTAS 42 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 46 14. METODOLOGIA DE AVALIAÇÃO…","to que invistam exclusivamente nos Ativos Financeiros mencionados nas alíneas a), b) e/ou c) acima; e e) cotas de fundos de investimento em renda fixa ou refere nciados DI, inclusive administrados e/ou geridos pelo Administrador. 2.11 A Gestora envidará seus melhores esforços para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, para fins de tributaçã…","dor na Conta do Fundo, nos termos dos Documentos de Aquisição. 2.9 A cobrança dos Direitos Creditórios CCB Adquiridos inadimplidos será realizada pelo Agente de Cobrança, e a cobrança dos Direitos Creditórios PPV Adquiridos inadimplidos será realizada pelo Custodiante ou prestador de serviço por ele contratado, em todos os casos nos termos da Política de Cobrança, constante do Anexo III do Regulamento. 2.10 A parcel…",325865_regulamento_regulamento_325865_2022-06-29.pdf,325865
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,"receu, ainda, o representante legal da Administradora. 4 COMPOSIÇÃO DA MESA: Presidente: Carlos Shiratori; Secretária: Juliana Gurzoni 5 ORDEM DO DIA: Deliberar sobre: (i) a alteração da cláusula 3.5 do Regulamento do Fundo, referente aos Critérios de Elegibilidade para os Direitos Creditórios CCB; (ii) alteração da remuneração aplicável ao Agente de Recebimento e ao Agente de Cobrança e consequente alteração da Clá…",,"referente aos Critérios de Elegibilidade para os Direitos Creditórios CCB, a qual passará a vigorar com a seguinte redação: “3.5 Como Critério de Elegibilidade, os Direitos Creditórios CCB, na respectiva Data de Aquisição e Pagamento, deverão atender aos seguintes Critérios de Elegibilidade: (a) ter prazo máximo de vencimento equivalente a: (1) 60 (sessenta) meses para as CCBs Veículos; ou (2) 25 (vinte e cinco) mes…","TALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“ Administradora”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO, inscrito no Cadastro Nacional de Pessoa Jurídica do Ministério da Economia (“CNPJ/ME”) sob o nº 33.254.370/0001-04 (“Fundo”). 2 CONVOCAÇÃO: Dispensada com fundamento no artigo 28, § 5º, da Instrução nº 356 da Comissão de Valores M…",365260_assembleia_assembleia_365260_2022-10-14.pdf,365260
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,"São Paulo, 14 de outubro de 2022 2 Índice 1. FORMA DE CONSTITUIÇÃO E PRAZO DE DURAÇÃO 3 2. POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 3. CRITÉRIOS DE ELEGIBILIDADE E CONDIÇÕES DE CESSÃO 7 4. FATORES DE RISCO 10 5. ADMINISTRADORA 22 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUS…","RES DE RISCO 10 5. ADMINISTRADORA 22 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 27 10. COTAS 34 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 39 12. AMORTIZAÇÃO E RESGATE DAS COTAS 42 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 46 14. METODOLOGIA DE AVALIAÇÃO…","nto que invistam exclusivamente nos Ativos Financeiros mencionados nas alíneas a), b) e/ou c) acima; e e) cotas de fundos de investimento em renda fixa ou referenciados DI, inclusive administrados e/ou geridos pelo Administrador. 2.11 A Gestora envidará seus melhores esforços para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, para fins de tributaçã…","dor na Conta do Fundo, nos termos dos Documentos de Aquisição. 2.9 A cobrança dos Direitos Creditórios CCB Adquiridos inadimplidos será realizada pelo Agente de Cobrança, e a cobrança dos Direitos Creditórios PPV Adquiridos inadimplidos será realizada pelo Custodiante ou prestador de serviço por ele contratado, em todos os casos nos termos da Política de Cobrança, constante do Anexo III do Regulamento. 2.10 A parcel…",365262_regulamento_regulamento_365262_2022-10-14.pdf,365262
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,"ratos vigentes envolvendo o Fundo, inclusive nos ativos investidos, conforme aplicável, para que a Nova Gestora passe a figurar como instituição gestora e, quando for o caso, representante legal do Fundo, a partir da Data de Transferência (exclusive); (viii) após a Data de Transferência, a Nova Gestora fará jus à mesma remuneração atribuída à Gestora até a Data de Transferência na qualidade de gestora do Fundo, sem…",,"do em que esse esteve sob gestão da Gestora; 3) caso necessário, auxílio à Administradora na preparação do informe de rendimentos do Fundo a ser enviado aos Cotistas relativo ao período em que o Fundo esteve sob sua gestão, referente aos investimentos mantidos até a Data de Transferência; e 4) manter e conservar, pelo prazo estabelecido pela regulamentação em vigor, arquivos referentes às operações do Fundo ocorrida…","1 ASSEMBLEIA GERAL DE COTISTAS DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS CNPJ nº 33.254.370/0001-04 DATA, HORA E LOCAL: Realizada em 16 de março de 2023, às 9h00, de forma remota por meio de plataforma virtual. CONVOCAÇÃO: realizada por meio eletrônico, em 06 de março de 2023, em consonância com a Instrução CVM nº 356, e o regulamento do Fundo (“Regulamento”). PRESENÇA: compar…",433414_assembleia_assembleia_433414_2023-03-16.pdf,433414
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,"(“Assembleia de 16/03”); ORDEM DO DIA: Deliberar a retificação da ata da Assembleia de 16/03, conforme abaixo: (i) alterar a redação d o item Erro! Fonte de referência não encontrada. da ordem do dia , para que passe a constar como segue: (a) [...] [...] (viii) após a Data de Transferência, a Nova Gestora fará jus à remuneração prevista no Regulamento, conforme a minuta constante no Anexo I, e no Contrato de Gestão;…",,,"ATA DE ASSEMBLEIA GERAL DE COTISTAS DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 33.254.370-0001-04 DATA, HORA E LOCAL: Assembleia instalada em 17 de abril de 2023, às 09:00 horas, de forma remota por meio de plataforma virtual, com a presença da totalidade dos cotistas do Fundo. CONVOCAÇÃO: Dispensada, nos termos da legislação em vigor (“Regulamento”). PRESENÇA: comparec…",447603_assembleia_assembleia_447603_2023-04-17.pdf,447603
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,,,,"ATA DE ASSEMBLEIA GERAL DE COTISTAS DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 33.254.370-0001-04 DATA, HORA E LOCAL: Assembleia instalada em 26 de abril de 2023, às 16:00 horas, de forma remota por meio de plataforma virtual, com a presença da totalidade dos cotistas do Fundo. CONVOCAÇÃO: Dispensada, nos termos da legislação em vigor (“Regulamento”). PRESENÇA: comparec…",451292_assembleia_assembleia_451292_2023-04-26.pdf,451292
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,"São Paulo, 26 de abril de 2023 2 Índice 1. FORMA DE CONSTITUIÇÃO E PRAZO DE DURAÇÃO 3 2. POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 3. CRITÉRIOS DE ELEGIBILIDADE E CONDIÇÕES DE CESSÃO 7 4. FATORES DE RISCO 9 5. ADMINISTRADORA 22 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTOD…","ORES DE RISCO 9 5. ADMINISTRADORA 22 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 27 10. COTAS 34 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 39 12. AMORTIZAÇÃO E RESGATE DAS COTAS 42 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 46 14. METODOLOGIA DE AVALIAÇÃO…","nto que invistam exclusivamente nos Ativos Financeiros mencionados nas alíneas a), b) e/ou c) acima; e e) cotas de fundos de investimento em renda fixa ou referenciados DI, inclusive administrados e/ou geridos pelo Administrador. 2.11 A Gestora envidará seus melhores esforços para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, para fins de tributaçã…","r na Conta do Fundo, nos termos dos Documentos de Aquisição. 2.9 A cobrança dos Direitos Creditórios CCB Adquiridos inadimplidos será realizada pelo Agente de Cobrança, e a cobrança dos Direitos Creditórios PPV Adquiridos inadimplidos será realizada pelo Custodiante ou prestador de serviço por ele contratado, em todos os casos nos termos da Política de Cobrança, constante do Anexo III do Regulamento. 2.10 A parcela…",451354_regulamento_regulamento_451354_2023-04-26.pdf,451354
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,"de 2023 2 Índice 1. FORMA DE CONSTITUIÇÃO, PRAZO DE DURAÇÃO E CLASSIFICAÇÃO DO FUNDO 3 2. POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 3. CRITÉRIOS DE ELEGIBILIDADE E CONDIÇÕES DE CESSÃO 7 4. FATORES DE RISCO 10 5. ADMINISTRADORA 22 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 23 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUST…","RES DE RISCO 10 5. ADMINISTRADORA 22 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 23 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 28 10. COTAS 35 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 39 12. AMORTIZAÇÃO E RESGATE DAS COTAS 42 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 47 14. METODOLOGIA DE AVALIAÇÃO…","sivamente nos Ativos Financeiros mencionados nas alíneas “a), “b)” e/ou “c) acima; e e) cotas de fundos de investimento em renda fixa ou referenciados DI, incluindo aqueles que sejam administrados e/ou geridos pelo Administrador. 2.11 A Gestora envidará seus melhores esforços para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, para fins de tributaçã…","do Fundo, nos termos dos Documentos de Aquisição. 2.9 A cobrança dos Direitos Creditórios CCB Adquiridos inadimplidos será realizada pelo Agente de Cobrança, e a cobrança dos Direitos Creditórios PPV Adquiridos inadimplidos será realizada pelo Custodiante ou por prestador de serviço por ele contratado, em todos os casos nos termos da Política de Cobrança, constante do Anexo III do Regulamento. 6 2.10 A parcela do Pa…",519058_regulamento_regulamento_519058_2023-08-30.pdf,519058
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,Cotas Seniores referente à Segunda Série de Cotas Seniores do Fu,1000.0,"R$ 1.000,00",R$,,,,"ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 30 DE AGOSTO DE 2023. 1. DATA, HORA E LOCAL : Realizada aos 30 de agosto de 2023, às 09h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do Mercado Crédito Fundo de Investimento em Direitos Creditórios Não Padronizados, inscrito no CNPJ/MF sob o nº 33.254.370/0001‐04 (“Fundo”). 2. CONVOCAÇÃO: di…",519065_assembleia_assembleia_519065_2023-08-30.pdf,519065
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,,,"Docusign Envelope ID: 634BE2A4-48EB-441D-9F98-716C2EC8D3C1 2 5.1. Os Cotistas deliberaram pela aprovação, sem quaisquer restrições ou ressalvas, da incorporação do Fundo Incorporado pelo Fundo Incorporador, com base no fechamento do expediente bancário do dia 13 de setembro de 2024, podendo ser implementada em prazo infe rior, observadas as restrições operacionais (“Data da Incorporação”). 5.1.1. O Fundo Incorporado…","EM 03 DE SETEMBRO DE 2024 DATA, HORA E LOCAL: Realizada aos 03 de setembro de 2024, às 10h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA. , instituição administradora (“Administradora”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no CNPJ/MF sob o nº 33.254.370/0001‐04 (“Fundo”). 1. CONVOCAÇÃO: dispensada a convocação, nos termos do artigo 28…",731592_assembleia_assembleia_731592_2024-09-03.pdf,731592
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,Cotas Seniores da Segunda Série do Fundo,1000.0,"R$ 1.000,00",R$,"oeda corrente nacional, pelo valor nominal unitário. Sendo, R$ 50.00 0.000,00 (cinquenta milhões de reais) integralizados no ato de subscrição e duas tranches de R$ 15.000.000,00 (quinze milhões de reais) cada, a serem integralizadas nas datas indicadas no Boletim de Subscrição assinado pelo investidor. III. Meta de Remuneração: a Meta de Remuneração será equivalente ao Benchmark abaixo determinado: Docusign Envelop…","ão positiva do CDI, acrescida de um spread de 4,5% a.a. (quatro inteiros e cinco décimos por cento) ao ano, sendo certo que os benchmarks previstos nos itens (i) e (ii) acima são alternativos e não serão, em hipótese nenhuma, buscados pelo Fundo ou aplicados sobre as Cotas Seniores de forma cumulativa. IV. Condições de Amortização e Resgate: Exceto caso caracterizado um Evento de Aceleração das Cotas Seniores, hipót…","da corrente nacional, observado o disposto no Capítulo 12 do Regulamento. 7. As Cotas Seniores de cada série serão resgatadas até a última Data de Pagamento, observado o cronograma em caso de Evento de Aceleração das Cotas Seniores, relativa às Cotas Seniores da respectiva série, que corresponde à data do término do prazo de duração da respectiva série de Cotas Seniores, pelo seu respe ctivo valor calculado nos term…","DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 30 DE SETEMBRO DE 2024. 1. DATA, HORA E LOCAL : Realizada aos 30 de setembro de 2024, às 09h00, na sede da FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do Mercado Crédito Fundo de Investimento em Direitos Creditórios Não Padronizados, inscrito no CNPJ/MF sob o nº 33.254.370/0001‐04 (“Fundo”). 2. CONVOCAÇÃO: di…",749010_assembleia_assembleia_749010_2024-09-03.pdf,749010
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,,evento de cota,,,,,"ESPONSABILIDADE DOS PRESTADORES DE SERVIÇO ................................................................... 32 6. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA E DA GESTORA ......................................... 33 7. CUSTODIANTE, AGENTE DE COBRANÇA E AGENTE DE RECEBIMENTO ....................................... 34 8. REMUNERAÇÃO DOS PRESTADORES DE SERVIÇOS ESSENCIAIS ..............................................…","............................... 38 9. COTAS ....................................................................................................................................................... 40 10. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS .................................................................. 44 11. AMORTIZAÇÃO E RESGATE DAS COTAS .................................................................…","s Ativos Financeiros mencionados nas alíneas “a)"", “b)” e/ou “c)"" acima; e e) cotas de fundos de investimento em renda fixa ou referenciados DI, incluindo aqueles que sejam administrados e/ou geridos pelo Administrador. 8 2.1.12 A Gestora envidará seus melhores esforços para adquirir Ativo s Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, nos termos da regulamentaçã…","ndo, nos termos dos Documentos de Aquisição. 2.1.10 A cobrança dos Direitos Creditórios CCB Adquiridos inadimplid os será realizada pelo Agente de Cobrança, e a cobrança dos Direitos Creditórios PPV Adquiridos inadimplidos será realizada pelo Custodiante ou por prestador de serviço por ele contratado, em todos os casos nos termos da Política de Cobrança, constante do Complemento III do Regulamento. 2.1.11 A parcela…",787126_regulamento_regulamento_787126_2024-11-21.pdf,787126
