rank_pl_fundo,cnpj_fundo_raw,fundo,pl_fundo_reais,pl_fundo_pct_industria_origem,pl_acumulado_pct_origem,cedentes_declarados_fundo,administrador,cnpj_fundo,pl_negativo_flag,cedente_declarado_flag,pl_com_cedente_reais,pl_sem_cedente_reais,pl_total_acumulado_reais,pl_total_acumulado_pct,fundos_com_cedente_acumulado,fundos_sem_cedente_acumulado,pl_com_cedente_acumulado_reais,pl_sem_cedente_acumulado_reais,pl_com_cedente_acumulado_pct_industria,pl_sem_cedente_acumulado_pct_industria,pl_com_cedente_pct_dentro_corte,dentro_corte_recomendado_flag,corte_recomendado_flag,marco_cobertura
2318,54.407.927/0001-70,SOLARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41267882.45,4.12998386221e-05,0.971493843418,1,PLANNER CORRETORA DE VALORES S.A.,54407927000170,False,True,41267882.45,0,970742140129.53,0.971493843418,975,1343,373315948179.42,597426191950.11,0.373605028888,0.59788881453,0.384567572321,False,False,
2319,33.003.417/0001-67,VASTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41256141.36,4.12880884403e-05,0.971535131506,1,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,33003417000167,False,True,41256141.36,0,970783396270.89,0.971535131506,976,1343,373357204320.78,597426191950.11,0.373646316976,0.59788881453,0.384593726834,False,False,
2320,63.123.419/0001-50,77SOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,41254406.98,4.12863527173e-05,0.971576417859,0,OLIVEIRA TRUST DTVM S.A.,63123419000150,False,False,0,41254406.98,970824650677.87,0.971576417859,976,1344,373357204320.78,597467446357.09,0.373646316976,0.597930100882,0.384577383836,False,False,
2321,40.676.621/0001-04,GHIA RECEBÍVEIS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41216727.76,4.124864432e-05,0.971617666503,0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,40676621000104,False,False,0,41216727.76,970865867405.63,0.971617666503,976,1345,373357204320.78,597508663084.85,0.373646316976,0.597971349527,0.38456105715,False,False,
2322,53.073.545/0001-94,DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA,41118463.54,4.11503040082e-05,0.971658816807,2,BANCO DAYCOVAL S.A.,53073545000194,False,True,41118463.54,0,970906985869.17,0.971658816807,977,1345,373398322784.32,597508663084.85,0.37368746728,0.597971349527,0.38458712134,False,False,
2323,41.801.984/0001-97,BOAK ABERTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,41107012.55,4.1138844151e-05,0.971699955651,0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,41801984000197,False,False,0,41107012.55,970948092881.72,0.971699955651,977,1346,373398322784.32,597549770097.40,0.37368746728,0.598012488371,0.384570839082,False,False,
2324,44.395.637/0001-08,CM FEDERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,41102801.49,4.11346298301e-05,0.971741090281,1,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,44395637000108,False,True,41102801.49,0,970989195683.21,0.971741090281,978,1346,373439425585.81,597549770097.40,0.37372860191,0.598012488371,0.384596890723,False,False,
2325,61.085.513/0001-37,CHIMERA ALTERNATIVE ASSETS XII SB FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LTDA,40992209.24,4.1023951942e-05,0.971782114233,0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,61085513000137,False,False,0,40992209.24,971030187892.45,0.971782114233,978,1347,373439425585.81,597590762306.64,0.37372860191,0.598053512323,0.384580654898,False,False,
2326,50.382.278/0001-49,BELLENZIER PRIME CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40962331.09,4.09940506556e-05,0.971823108284,1,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,50382278000149,False,True,40962331.09,0,971071150223.54,0.971823108284,979,1347,373480387916.90,597590762306.64,0.373769595961,0.598053512323,0.384606614902,False,False,
2327,58.274.981/0001-45,P1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,40960297.13,4.09920151206e-05,0.971864100299,0,OLIVEIRA TRUST DTVM S.A.,58274981000145,False,False,0,40960297.13,971112110520.67,0.971864100299,979,1348,373480387916.90,597631722603.77,0.373769595961,0.598094504338,0.384590392675,False,False,
2328,63.615.453/0001-42,UDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,40937552.16,4.09692525378e-05,0.971905069551,1,BANCO DAYCOVAL S.A.,63615453000142,False,True,40937552.16,0,971153048072.83,0.971905069551,980,1348,373521325469.06,597631722603.77,0.373810565213,0.598094504338,0.384616334377,False,False,
2329,61.237.208/0001-13,ANGRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40912340.30,4.09440211547e-05,0.971946013572,0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,61237208000113,False,False,0,40912340.30,971193960413.13,0.971946013572,980,1349,373521325469.06,597672634944.07,0.373810565213,0.598135448359,0.384600132099,False,False,
2330,66.004.736/0001-46,NONI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,40841749.07,4.08733752618e-05,0.971986886948,0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,66004736000146,False,False,0,40841749.07,971234802162.20,0.971986886948,980,1350,373521325469.06,597713476693.14,0.373810565213,0.598176321734,0.384583959139,False,False,
2331,28.849.641/0001-34,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,40793048.81,4.08246372902e-05,0.972027711585,1,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,28849641000134,False,True,40793048.81,0,971275595211.01,0.972027711585,981,1350,373562118517.87,597713476693.14,0.373851389851,0.598176321734,0.384609806279,False,False,
2332,42.556.334/0001-96,DIGITAL STRATEGY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,40760713.83,4.07922772714e-05,0.972068503862,0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,42556334000196,False,False,0,40760713.83,971316355924.84,0.972068503862,981,1351,373562118517.87,597754237406.97,0.373851389851,0.598217114011,0.384593666357,False,False,
2333,31.024.416/0001-73,GII CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40626414.78,4.06578742256e-05,0.972109161736,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,31024416000173,False,False,0,40626414.78,971356982339.62,0.972109161736,981,1352,373562118517.87,597794863821.75,0.373851389851,0.598257771886,0.384577580961,False,False,
2334,46.285.106/0001-80,PAGOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40568759.32,4.06001741196e-05,0.972149761911,3,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,46285106000180,False,True,40568759.32,0,971397551098.94,0.972149761911,982,1352,373602687277.19,597794863821.75,0.373891990025,0.598257771886,0.384603283027,False,False,
2335,46.331.116/0001-04,G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40561702.62,4.05931119552e-05,0.972190355023,0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,46331116000104,False,False,0,40561702.62,971438112801.56,0.972190355023,982,1353,373602687277.19,597835425524.37,0.373891990025,0.598298364998,0.384587224193,False,False,
2336,40.995.902/0001-20,KEYCASH HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40546244.23,4.05776415948e-05,0.972230932664,0,OLIVEIRA TRUST DTVM S.A.,40995902000120,False,False,0,40546244.23,971478659045.79,0.972230932664,982,1354,373602687277.19,597875971768.60,0.373891990025,0.598338942639,0.384571172818,False,False,
2337,26.208.267/0001-62,C&J FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,40544278.77,4.05756746128e-05,0.972271508339,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,26208267000162,False,False,0,40544278.77,971519203324.56,0.972271508339,982,1355,373602687277.19,597916516047.37,0.373891990025,0.598379518314,0.384555123562,False,False,
2338,50.153.414/0001-29,INVESTMACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FIDC,40438481.07,4.04697949874e-05,0.972311978134,2,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,50153414000129,False,True,40438481.07,0,971559641805.63,0.972311978134,983,1355,373643125758.26,597916516047.37,0.37393245982,0.598379518314,0.384580739751,False,False,
2339,55.567.840/0001-22,HOLE IN ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40378402.28,4.04096696748e-05,0.972352387803,0,PLANNER CORRETORA DE VALORES S.A.,55567840000122,False,False,0,40378402.28,971600020207.91,0.972352387803,983,1356,373643125758.26,597956894449.65,0.37393245982,0.598419927984,0.384564757088,False,False,
2340,65.562.163/0001-03,PRECATO VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,40368242.38,4.03995019074e-05,0.972392787305,0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,65562163000103,False,False,0,40368242.38,971640388450.29,0.972392787305,983,1357,373643125758.26,597997262692.03,0.37393245982,0.598460327485,0.384548779775,False,False,
2341,59.450.268/0001-78,CAURIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40366667.45,4.03979257578e-05,0.972433185231,0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,59450268000178,False,False,0,40366667.45,971680755117.74,0.972433185231,983,1358,373643125758.26,598037629359.48,0.37393245982,0.598500725411,0.384532804412,False,False,
2342,47.463.373/0001-62,PANDION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40144805.22,4.01758917267e-05,0.972473361123,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,47463373000162,False,False,0,40144805.22,971720899922.96,0.972473361123,983,1359,373643125758.26,598077774164.70,0.37393245982,0.598540901303,0.384516918168,False,False,
2343,62.514.003/0001-09,CHIMERA ALTERNATIVE ASSETS XII SR.2 FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA,40131538.67,4.01626149037e-05,0.972513523738,0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,62514003000109,False,False,0,40131538.67,971761031461.63,0.972513523738,983,1360,373643125758.26,598117905703.37,0.37393245982,0.598581063918,0.384501038487,False,False,
2344,45.931.917/0001-48,ARGENTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS DE RESPONSABILIDADE LIMITADA,40072348.50,4.01033788992e-05,0.972553627117,1,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,45931917000148,False,True,40072348.50,0,971801103810.13,0.972553627117,984,1360,373683198106.76,598117905703.37,0.373972563199,0.598581063918,0.384526418669,False,False,
2345,56.993.592/0001-44,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MAR AZUL - RESPONSABILIDADE LIMITADA,40049988.65,4.00810017346e-05,0.972593708118,0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,56993592000144,False,False,0,40049988.65,971841153798.78,0.972593708118,984,1361,373683198106.76,598157955692.02,0.373972563199,0.59862114492,0.384510572171,False,False,
2346,55.657.044/0001-80,ANIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,40046133.31,4.00771434092e-05,0.972633785262,1,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,55657044000180,False,True,40046133.31,0,971881199932.09,0.972633785262,985,1361,373723244240.07,598157955692.02,0.374012640342,0.59862114492,0.384535933267,False,False,
2347,29.109.292/0001-87,PINARELLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,40004799.95,4.00357780423e-05,0.97267382104,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,29109292000187,False,False,0,40004799.95,971921204732.04,0.97267382104,985,1362,373723244240.07,598197960491.97,0.374012640342,0.598661180698,0.384520105561,False,False,
2348,10.545.253/0001-02,VISÃO MULTIMERCADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39969902.71,4.00008537793e-05,0.972713821894,3,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,10545253000102,False,True,39969902.71,0,971961174634.75,0.972713821894,986,1362,373763214142.78,598197960491.97,0.374052641196,0.598661180698,0.384545415904,False,False,
2349,24.270.499/0001-15,SÃO LUÍS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39953760.29,3.99846988593e-05,0.972753806592,0,PLANNER CORRETORA DE VALORES S.A.,24270499000115,False,False,0,39953760.29,972001128395.04,0.972753806592,986,1363,373763214142.78,598237914252.26,0.374052641196,0.598701165396,0.384529609302,False,False,
2350,52.258.922/0001-05,BRAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39937201.22,3.99681269666e-05,0.972793774719,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,52258922000105,False,False,0,39937201.22,972041065596.26,0.972793774719,986,1364,373763214142.78,598277851453.48,0.374052641196,0.598741133523,0.384513810549,False,False,
2351,54.773.936/0001-84,TALÓ II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39918281.91,3.99491930063e-05,0.972833723912,1,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,54773936000184,False,True,39918281.91,0,972080983878.17,0.972833723912,987,1364,373803132424.69,598277851453.48,0.374092590389,0.598741133523,0.384539085348,False,False,
2352,51.646.633/0001-02,APUAMA LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39873690.97,3.99045675369e-05,0.97287362848,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,51646633000102,False,False,0,39873690.97,972120857569.14,0.97287362848,987,1365,373803132424.69,598317725144.45,0.374092590389,0.598781038091,0.384523312625,False,False,
2353,13.807.406/0001-22,B8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39808170.44,3.98389962704e-05,0.972913467476,3,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,13807406000122,False,True,39808170.44,0,972160665739.58,0.972913467476,988,1365,373842940595.13,598317725144.45,0.374132429385,0.598781038091,0.384548515251,False,False,
2354,59.260.452/0001-55,GOPIN FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39742976.58,3.9773751927e-05,0.972953241228,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,59260452000155,False,False,0,39742976.58,972200408716.16,0.972953241228,988,1366,373842940595.13,598357468121.03,0.374132429385,0.598820811843,0.384532795135,False,False,
2355,55.569.572/0001-88,M7 CORAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39740232.18,3.97710054018e-05,0.972993012234,2,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,55569572000188,False,True,39740232.18,0,972240148948.34,0.972993012234,989,1366,373882680827.31,598357468121.03,0.374172200391,0.598820811843,0.384557952304,False,False,
2356,57.377.642/0001-21,ITAÚNA PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39685878.41,3.97166095425e-05,0.973032728843,1,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,57377642000121,False,True,39685878.41,0,972279834826.75,0.973032728843,990,1366,373922366705.72,598357468121.03,0.374211917,0.598820811843,0.384583073012,False,False,
2357,42.043.708/0001-70,ALGARVE COFFEE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39684251.83,3.97149817029e-05,0.973072443825,1,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,42043708000170,False,True,39684251.83,0,972319519078.58,0.973072443825,991,1366,373962050957.55,598357468121.03,0.374251631982,0.598820811843,0.384608190641,False,False,
2358,61.926.140/0001-80,ATLAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39615765.46,3.96464422998e-05,0.973112090267,0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,61926140000180,False,False,0,39615765.46,972359134844.04,0.973112090267,991,1367,373962050957.55,598397083886.49,0.374251631982,0.598860458285,0.38459252097,False,False,
2359,62.392.007/0001-53,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OGV - RESPONSABILIDADE LIMITADA,39517268.34,3.95478689077e-05,0.973151638136,1,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,62392007000153,False,True,39517268.34,0,972398652112.38,0.973151638136,992,1367,374001568225.89,598397083886.49,0.374291179851,0.598860458285,0.384617530489,False,False,
2360,61.532.126/0001-00,VICTORY FUND - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39418101.06,3.94486248366e-05,0.973191086761,0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,61532126000100,False,False,0,39418101.06,972438070213.44,0.973191086761,992,1368,374001568225.89,598436501987.55,0.374291179851,0.59889990691,0.384601939889,False,False,
2361,60.351.586/0001-60,CITRINO TEMPO CAPTOR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39378673.51,3.94091667555e-05,0.973230495928,0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,60351586000160,False,False,0,39378673.51,972477448886.95,0.973230495928,992,1369,374001568225.89,598475880661.06,0.374291179851,0.598939316077,0.384586366146,False,False,
2362,59.999.281/0001-80,FITZ ROY SPECIAL SITUATIONS II FIDC DE RESPONSABILIDADE LIMITADA,39349427.86,3.93798984588e-05,0.973269875826,3,BANCO DAYCOVAL S.A.,59999281000180,False,True,39349427.86,0,972516798314.81,0.973269875826,993,1369,374040917653.75,598475880661.06,0.374330559749,0.598939316077,0.384611266666,False,False,
2363,60.851.290/0001-09,LRS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39320950.24,3.93513987869e-05,0.973309227225,0,INTRAG DTVM LTDA.,60851290000109,False,False,0,39320950.24,972556119265.05,0.973309227225,993,1370,374040917653.75,598515201611.30,0.374330559749,0.598978667476,0.384595716632,False,False,
2364,59.482.333/0001-47,ITAÚNA LBZ PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39280325.76,3.9310742849e-05,0.973348537968,1,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,59482333000147,False,True,39280325.76,0,972595399590.81,0.973348537968,994,1370,374080197979.51,598515201611.30,0.374369870492,0.598978667476,0.384620571038,False,False,
2365,58.159.938/0001-39,MDR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,39256752.13,3.92871509645e-05,0.973387825119,1,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,58159938000139,False,True,39256752.13,0,972634656342.94,0.973387825119,995,1370,374119454731.64,598515201611.30,0.374409157643,0.598978667476,0.384645408522,False,False,
2366,58.137.388/0001-57,MCAP I TOTAL RETURN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39171861.64,3.92021947387e-05,0.973427027313,0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,58137388000157,False,False,0,39171861.64,972673828204.58,0.973427027313,995,1371,374119454731.64,598554373472.94,0.374409157643,0.59901786967,0.384629917947,False,False,
2367,60.595.957/0001-50,F6 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,38969239.43,3.89994156263e-05,0.973466026729,1,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,60595957000150,False,True,38969239.43,0,972712797444.01,0.973466026729,996,1371,374158423971.07,598554373472.94,0.374448157059,0.59901786967,0.384654571169,False,False,
2368,65.631.354/0001-80,SGI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38949657.78,3.89798188131e-05,0.973505006548,0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,65631354000180,False,False,0,38949657.78,972751747101.79,0.973505006548,996,1372,374158423971.07,598593323130.72,0.374448157059,0.599056849489,0.384639169332,False,False,
2369,57.507.339/0001-04,STRATEGI VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,38936672.83,3.89668238081e-05,0.973543973372,2,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,57507339000104,False,True,38936672.83,0,972790683774.62,0.973543973372,997,1372,374197360643.90,598593323130.72,0.374487123882,0.599056849489,0.384663799608,False,False,
2370,53.936.215/0001-85,FDR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38904304.74,3.89344306535e-05,0.973582907802,1,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,53936215000185,False,True,38904304.74,0,972829588079.36,0.973582907802,998,1372,374236264948.64,598593323130.72,0.374526058313,0.599056849489,0.38468840744,False,False,
2371,13.026.491/0001-91,HAMPTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,38850262.87,3.88803469357e-05,0.973621788149,0,BANCO DAYCOVAL S.A.,13026491000191,False,False,0,38850262.87,972868438342.23,0.973621788149,998,1373,374236264948.64,598632173393.59,0.374526058313,0.599095729836,0.384673045398,False,False,
2372,62.800.204/0001-64,DOMINUS WISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38834134.30,3.88642058764e-05,0.973660652355,1,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,62800204000164,False,True,38834134.30,0,972907272476.53,0.973660652355,999,1373,374275099082.94,598632173393.59,0.374564922519,0.599095729836,0.384697606515,False,False,
2373,52.343.885/0001-25,LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,38721124.41,3.87511084761e-05,0.973699403464,0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,52343885000125,False,False,0,38721124.41,972945993600.94,0.973699403464,999,1374,374275099082.94,598670894518.00,0.374564922519,0.599134480945,0.384682296391,False,False,
2374,52.680.896/0001-09,KAISEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,38720544.65,3.87505282672e-05,0.973738153992,0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,52680896000109,False,False,0,38720544.65,972984714145.59,0.973738153992,999,1375,374275099082.94,598709615062.65,0.374564922519,0.599173231473,0.384666987715,False,False,
2375,53.643.695/0001-96,CUIVRÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38689765.57,3.87197253531e-05,0.973776873717,1,XP INVESTIMENTOS CCTVM S.A.,53643695000196,False,True,38689765.57,0,973023403911.16,0.973776873717,1000,1375,374313788848.51,598709615062.65,0.374603642244,0.599173231473,0.384691454845,False,False,
